asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
0897679-6,1796185,Vilppulan Nuorisoseurantalo,Myllykoskentie 5,45610,KORIA,Kouvola,Elimäen Vilppulan Nuorisoseura Ry Asiamies Teuvo Mäntylä,01.03.2018,
1877247-1,1020785,Ravintola Suxes,Yliopistonkatu 9,20100,TURKU,Turku,Artiler Oy,01.09.2006,
2372155-6,1051736,Fazer Cafe' Aurakatu,Aurakatu 10,20100,TURKU,Turku,Fazer Ravintolat Oy,05.10.2015,
0555830-2,1049239,m/s Suomen Neito,Satamakatu 8,40100,JYVÄSKYLÄ,Jyväskylä,Päijänne-Risteilyt Hildén Oy,09.06.1988,
0656029-5,1065348,M/S Helsinki,"Kauppatori, Kolera-allas",170,HELSINKI,Helsinki,Royal Line Oy,12.06.2019,
3320770-2,30882445,Billnäs Gård,Vasarasepäntie 42,10330,PINJAINEN,Raasepori,Livsakademi Oy Ab,08.07.2023,
3168644-7,1076389,Musta Härkä,Mäkelänkatu 52,510,HELSINKI,Helsinki,Pb 16 APS Oy,01.02.2023,
2077872-5,1065255,Osula,Keskuskatu 39,75700,VALTIMO,Nurmes,Rakennusapu Härkin,14.06.2019,
2877752-4,30060736,Minato Sushi,Kalevankatu 55 LH 4,180,HELSINKI,Helsinki,Team Sushi Oy,15.05.2018,
2994182-4,30882134,Maunulan Maja,Metsäläntie 9,640,HELSINKI,Helsinki,Wanha Pehtoori Ravintolat Oy,19.06.2023,
2991575-7,30887126,Kahvila Hinttala,Nokianvaltatie 5,37100,NOKIA,Nokia,Deliciosa Oy,30.04.2025,
1794268-6,1015150,Patteri Baari,Porrassalmenkatu 6,50100,MIKKELI,Mikkeli,Mikkelin Viihdekeskus Oy,01.03.2018,
3558257-3,30888784,Nattarin olkkari Oy,Holvastintie 6,36240,KANGASALA,Kangasala,Nattarin olkkari Oy,02.10.2025,
2184601-3,30060330,Vanha Kelo,Mauontie 1,47710,JAALA,Kouvola,Ulkoruokinta Oy,24.04.2018,
1876116-6,30016447,Keltainen Aitta Bar Cafe,"Kauppatori, Aitta 25",90100,OULU,Oulu,BarCafe Keltainen Aitta Oy,24.04.2018,
3091952-8,30066767,Thai Ravintola Chon Thong,Salpausselänkatu 28 B,45100,KOUVOLA,Kouvola,WAJAKY OY,17.04.2020,
1084681-9,1071431,Crocobaari,Jouppilanvuorentie 28,60320,SEINÄJOKI,Seinäjoki,Crocodiles ry,28.06.2021,
2009934-3,1071883,Tilausravintola Olkihattu,Säkäjärventie 204,49900,VIROLAHTI,Virolahti,Ravintola Alku & Juuri Oy,08.07.2021,
2409903-3,1038620,Soltuna,Getabergsvägen,22340,GETA,Geta,Soltuna Ab,22.06.2011,
2471479-6,30045793,B-Side Bar,Työpajankatu 2 R1 D,580,HELSINKI,Helsinki,B-smokery Oy,16.04.2020,
2601292-3,30046839,Ravintola - baari Luotsivene,Kinkovuorentie 4,40900,SÄYNÄTSALO,Jyväskylä,Ravintola Ykköset Oy,07.06.2018,
2296247-0,30043369,Ravintola Wanha Salakuljettaja,Teersalo,21195,VELKUA,Naantali,Saariston Rantapalvelut Oy,30.04.2021,
2412350-7,1038475,Wanha Rahtilaiva,Itäinen Rantakatu 61,20810,TURKU,Turku,Ravintolaliike Laivanvarustajat Oy,20.07.2011,
2487602-3,30052239,Bodega Salud,Tuomiokirkonkatu 19,33100,TAMPERE,Tampere,Rengasravintolat Oy,06.04.2018,
2481201-1,30887016,Tokoinranta,Eläintarhantie 12 ,530,HELSINKI,Helsinki,Hiiohoi Oy,01.04.2025,
3149064-7,1070086,Aliupseerikerho,Loppusuora 2,62200,KAUHAVA,Kauhava,Aliupseerikerho Villa Lepo Oy,09.02.2021,
3422437-9,30883985,Megobaro Espoo,Tapiontori 3,2100,ESPOO,Espoo,L&N Group Oy,01.04.2024,
2215856-2,1031056,Osmo's Cosmos Bar,Koskenparras 5,55100,IMATRA,Imatra,OC Bar Oy,18.02.2009,
2972213-8,1064143,Törmänhovi,Saukontie 12,86300,OULAINEN,Oulainen,Oulashovi Oy,18.03.2019,
0179394-6,1039078,Kokkolan Työväentalon Kahvila,Pormestarinkatu 28,67100,KOKKOLA,Kokkola,Kokkolan Työväenyhdistys r.y.,01.03.2018,
2321506-3,1062577,Ravintola Long Gong,Yrjönkatu 20,28100,PORI,Pori,Dong Dong Oy,01.10.2018,
3004116-1,1065804,Orient Express,Piispansilta 9 LT Gb-12,2230,ESPOO,Espoo,Nur Balibey Oy,15.07.2019,
1078609-4,1002548,Dynamo,Linnankatu 7,20100,TURKU,Turku,Appelsiini Klubi Oy,01.11.1997,
3453942-6,30886611,Ice Bear Bar/Fiore Ristorante,Kauppakatu 25,47400,KAUSALA,Iitti,Hermes bahwer Oy,07.02.2025,
0511442-9,30063076,Torassieppi,Torassiepintie 212,99300,MUONIO,Muonio,Harriniva Oy,26.10.2018,
3363711-2,30887643,Pieni Juhlapuoti,Pokelantie 1,85200,ALAVIESKA,Alavieska,JuPiPi Oy,20.05.2025,
2687573-7,1064040,Munkkiniemen Pizzeria,Huopalahdentie 7,330,HELSINKI,Helsinki,Munkkiniemen pizzeria Oy,28.02.2019,
2619342-9,1068917,Food Club,Mosaiikkitori,980,HELSINKI,Helsinki,RKN PALVELU,11.07.2020,
2164179-8,1027847,Lohjan Pandora,Kartanonkuja 1,8200,LOHJA,Lohja,Lohjan Pandora avoin yhtiö,29.01.2008,
2412824-4,1038497,Vihree Nelonen,Keskuskatu 4,15870,HOLLOLA,Hollola,Vihree Nelonen Oy,01.07.2011,
2866949-4,1059295,Wanha Sakke,Porvarintie 18,64700,TEUVA,Teuva,Retro pubi,01.02.2018,
2179726-6,1041168,Nordic Swan - alus,Keisarinluodonlaituri,140,HELSINKI,Helsinki,Kemp Group Oy,08.05.2012,
3102217-3,30881920,Pytky Cafe,Syötekyläntie 382,93280,SYÖTE,Pudasjärvi,Mari Kälkäjä T.Mi,20.06.2023,
1460147-2,1042384,Säänjärven lavan ravintola ja,Säänjärventie 49,54800,SAVITAIPALE,Savitaipale,Savitaipaleen Urheilijat ry,01.03.2018,
0984406-6,30883839,Ravintola Ateljeeri TGK,Rantatie 2,4310,TUUSULA,Tuusula,Tuusulan Golfklubi Oy,01.03.2024,
0187348-7,1044598,Ouluhallin Kahvila,Ouluhallintie 20,90130,OULU,Oulu,Nallikari Oy,24.06.1991,
2475483-5,1054857,Ravintola Sherwood,Pihkatie 4,40530,JYVÄSKYLÄ,Jyväskylä,Kimmo Järvenpää Oy,01.10.2016,
3267399-8,1075551,Otava Lodge,Ollerovaarantie 104,96100,ROVANIEMI,Rovaniemi,Arctra Oy,01.11.2022,
0155085-6,1065269,Ravintola Näsinneula,Särkänniemi,33230,TAMPERE,Tampere,Tampereen Särkänniemi Oy,21.04.1971,
0212329-0,1067264,Original Sokos Hotel Tripla,Fredikanterassi 1 B,520,HELSINKI,Helsinki,Sokotel Oy,01.01.2020,
3298685-5,30881761,Hamptown Burger Tampere,Rautatienkatu 22,33100,TAMPERE,Tampere,Linnan Burger Oy,15.06.2023,
1506680-3,30060222,Satulinna,Hattulantie 547,13700,PAROLANNUMMI,Hattula,Hattula Golf Oy,01.04.2018,
0750509-5,1050016,Ravintola Pörssi,Fabianinkatu 14,100,HELSINKI,Helsinki,Royal Ravintolat Oy,02.01.2003,
3493743-2,30886358,Lunch&Bistro,Ratakatu 65,10300,KARJAA,Raasepori,LeoLea Oy,16.12.2024,
3116649-2,1068237,Mellilän Lounaspaikka,Sahantie 5,32300,MELLILÄ,Loimaa,Mellilän Lounaspaikka ja Pitopalvelu Oy,01.06.2020,
0166679-5,1019120,Torikahvila Sirkka Makkonen,Kauppatori,57130,SAVONLINNA,Savonlinna,Sirkan Ravintolat Oy,01.03.2018,
2726148-9,1072507,Piccola La Bella Trattoria,Capellankuja 4,580,HELSINKI,Helsinki,La Bella Trattoria Oy,01.12.2021,
1091010-4,1005000,Pub Ketun Kanto,Kallontie 2185,99120,KALLO,Kittilä,Palvelupiste Mesta Oy ,01.03.2018,
3538212-5,30888183,Badagi,Pitkäkatu 44/L45,65100,VAASA,Vaasa,Badagi Oy,01.09.2025,
2485376-1,30070497,Pärjä Ski Bistro,Takarinteentie 4,93280,SYÖTE,Pudasjärvi,SRJ Group Oy,08.03.2021,
1757976-8,1058089,Kaffa Roastery,Pursimiehenkatu 29 A,150,HELSINKI,Helsinki,Kaffa Roastery Oy,28.08.2017,
3561462-7,30888899,Officine Brera ,Telakkakatu 10,150,HELSINKI,Helsinki,Brera Group Oy,21.10.2025,
1509578-6,1007517,Mäkelänrinteen uimahallin kahvila,Mäkelänkatu 49,550,HELSINKI,Helsinki,Uppopulla Oy,03.05.1999,
1896229-1,1052853,Ravintola Korkki,Sairashuoneenkatu 2 - 4,20100,TURKU,Turku,Fresco Ravintolat Oy,06.04.2016,
1635074-2,30889284, Honka Cafe & Bar kiekkobaari,Seutulantie 12 ,4410,JÄRVENPÄÄ,Järvenpää,Cic.World Oy,22.12.2025,
1718151-4,1047759,Ravintolalaiva Glückauf,Jokiranta,6100,PORVOO,Porvoo,Ravintolalaiva Glückauf Oy,01.04.2002,
0137281-8,1023060,Torero,Yrjönkatu 12,28100,PORI,Pori,Satakunnan Osuuskauppa,20.06.2006,
2978693-2,30064840,Neste Pusula,Lehtolantie 1,3850,PUSULA,Lohja,Jakran Oy,21.05.2019,
2833393-1,1061605,Nera Scandinavian Steak House,Isokatu 28,67100,KOKKOLA,Kokkola,Rojo Fuego Oy,08.06.2018,
3329896-6,1076303,Ravintola SantziCafe,Keskustie 19,7560,PUKKILA,Pukkila,Ravintola SantziCafe Oy,09.01.2023,
1921276-7,1017539,Ravintola Sali & Keittiö,Lähemäenkatu 11,50170,MIKKELI,Mikkeli,Palvelutrio Oy,15.11.2004,
1988136-2,1054424,Club Herrala,Kartanontie 10,74380,JYRKKÄ,Sonkajärvi,Oy Club Herrala Ltd,15.07.2016,
2242453-3,30883003,Tinas Grill/ Airport café,lentäjäntie 161,68500,KRUUNUPYY,Kruunupyy,TINAS GRILL,22.09.2023,
0871405-9,1062658,Health to Organic Cafe&Deli Campus,Paavo Havaksen tie 5,90570,OULU,Oulu,Uniresta Oy,21.11.2018,
0907890-4,1044818,Lapi-talo,Lapinlahdenkatu 1,180,HELSINKI,Helsinki,Sodexo Oy,01.08.2013,
3305595-6,1076069,Jaalan kyläkauppa ja kievari,Mäntyharjuntie 1265,47710,JAALA,Kouvola,Jaalan kyläkauppa ja kievari oy,01.02.2023,
0912027-9,1035645,Hotelli Milton,Hannikaisenkatu 29,40100,JYVÄSKYLÄ,Jyväskylä,Hotelli Milton Oy,21.07.2004,
2626830-4,30070987,Aurlahti Rantakafe,Rantapuisto 2,8100,LOHJA,Lohja,1230 Pia-Liisa Meriranta Oy,28.04.2022,
0564528-9,1031358,Ravintola Kulkuri Visulahti,Visulahdentie 1,50180,MIKKELI,Mikkeli,Puuharyhmä Oyj,02.04.2009,
0873697-9,1063328,3364  Jyväskylä Technopolis Ravintola Fiilu,Piippukatu 11,40100,JYVÄSKYLÄ,Jyväskylä,Compass Group Finland Oy,10.12.2018,
3537283-2,30888105,HelRockBel ,Lappilanraitti 6,16670,LAPPILA,Kärkölä,HelRockBel Oy,01.07.2025,
2739336-9,30052867,Gastropub Betony,Oikokatu 2,45100,KOUVOLA,Kouvola,Mykkä Hiihtäjä Oy,18.05.2020,
1905175-6,1038605,Aninkaisten Keilahalli,Aninkaistenkatu 9,20100,TURKU,Turku,"Sport-Kahvila Oy, Turku",01.03.2018,
1058569-8,1069581,Cafe  Compass,Ehrenströmintie 1,140,HELSINKI,Helsinki,Kompassipuisto Oy,16.10.2020,
0213834-5,30054408,Opiskelija-  ja tilausravintola,Keskikatu 3 A,4200,KERAVA,Kerava,Keski-Uudenmaan koulutuskuntayhtymä,23.03.2021,
2918887-9,30884519,Bistro Papu ja Pata,Laukontori 10,33200,TAMPERE,Tampere,Papu ja Pata Ravintolat Oy,28.05.2024,
0679845-5,1075379,Kokous- ja juhlatila Helmililja,Vaahteratie 13 LT 2,12100,OITTI,Hausjärvi,Pito-Piiat Oy,24.08.2022,
3257304-9,30884369,DB Bistro Runda Munken,Rantatie,25900,TAALINTEHDAS,Kemiönsaari,Oy AIM Food Service Ab,15.05.2024,
2636882-3,1049149,Harmooni,Väinönkatu 1,40100,JYVÄSKYLÄ,Jyväskylä,Arts & Crafts Restaurants Oy,01.01.2015,
1611505-6,1074074,Antura Pub,Käsityökatu 25,70100,KUOPIO,Kuopio,Ampiaisen Pesä Oy,13.05.2022,
0162170-6,1031565,ABC Särkisalmi / Ravintola,Rinnekatu 1,59310,SÄRKISALMI,Parikkala,Etelä-Karjalan Osuuskauppa,01.03.2018,
2191394-1,30888719,LP Viestin Pub,Pormestarinkatu 5,24100,SALO,Salo,LP Viesti Salo ry,17.09.2025,15.08.2026
2830111-2,1074356,Mäntypirtti,Parkanontie 2,39700,PARKANO,Parkano,Yleismies Kuronen,01.06.2022,
0834662-0,1043288,Auttoisten Kyläkauppa Ky,Kylänraitti 22,17610,AUTTOINEN,Padasjoki,Auttoisten Kyläkauppa Ky,01.03.2018,
2191625-3,1073907,Ravintola Agnes,Kauppiaskadun Toripaviljonki,20100,TURKU,Turku,Restacafe Trading Oy,02.06.2022,
2969321-8,1064071,Subham,Rongankatu 6,33200,TAMPERE,Tampere,Subham OY,12.03.2019,
1750804-6,1067239,Ravintola Riihikelo,Riihivuorentie 313,40950,MUURAME,Muurame,Rhea Ship Lines Oy,19.12.2019,
0754017-3,1032028,Botniagolf - Klubiravintola,Hermanninmäki 22,61980,PÄNTÄNE,Kauhajoki,Botniagolf ry,22.05.2009,
1466061-6,30035459,Turkuhalli,Artukaistentie 8,20250,TURKU,Turku,Turkuhallin Palvelu Oy,22.03.2018,
0427297-8,1003831,Perämeren Jäähalli Hockey Cafe,Länkimaantie 3,94600,KEMI,Kemi,Kemin Lämärit ry,01.03.2018,
2467327-7,1059918,Paanan Baari,Kirveskalliontie 14,21570,SAUVO,Sauvo,Peimari-Areena Oy,13.04.2018,
2755355-3,30888958,Adams-sali,Erottajankatu 15,130,HELSINKI,Helsinki,White Label Company Oy,03.11.2025,
1605061-9,1023977,Ravintola Hallin Janne,Haukilahdentie 4,35600,HALLI,Jämsä,Mia Hawanna Oy,03.11.2006,
0986855-1,30884724,MOO Middle of Otaniemi,Otakaari 2,2150,ESPOO,Espoo,Kanresta Oy,01.08.2024,
2393622-3,30889209,Pipo,Kauppakatu 18 ,70100,KUOPIO,Kuopio,Vararengasravintolat Oy,08.12.2025,
