asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
1589341-1,1028439,Luhurikan Lava,Tiisijärventie 97,62165,TIISTENJOKI,Lapua,Avinet Oy,09.06.2008,
3492666-1,30886406,LännenKulta,Kilpakuja 1 ,1280,VANTAA,Vantaa,Ensel Oy,01.02.2025,
1447914-7,1059990,Scandic Aulanko,Aulangontie 93,13210,HÄMEENLINNA,Hämeenlinna,Scandic Hotels Oy,17.04.2018,
2275574-6,1034781,Sipoon Kellari,Iso Kylätie 43,4130,SIPOO,Sipoo,Navitan Oy,28.04.2010,
2985227-4,1066740,Vinho,Kuninkaankartanonkatu 8,20810,TURKU,Turku,Viinisti Oy,07.11.2019,
0917676-6,1171757,Pihvipaikka Karhunpesä,Alppikatu 9,530,HELSINKI,Helsinki,Pihvipaikka Karhunpesä Oy ,01.03.2018,
3548416-4,30888434,Cafe Nöösi,Satakunnankatu 7 B 22,33100,TAMPERE,Tampere,Kekkeruusi & Co. Oy,16.08.2025,
3353298-6,30888914,Viinibaari,Harjutori 8 ,500,HELSINKI,Helsinki,Alqviini Oy,22.10.2025,
0913369-4,1031000,Pizza-Factory,Levinraitti 4 B,99130,SIRKKA,Kittilä,Pizza-Factory Oy,15.08.2013,
1447914-7,1051683,Hilton Helsinki Kalastajatorppa,Kalastajatorpantie 1,330,HELSINKI,Helsinki,Scandic Hotels Oy,01.04.1998,
0725577-8,1475159,Jalavaniemen Kahvio,Heinu,14500,IITTALA,Hämeenlinna,Jalavaniemi Oy,01.03.2018,
2851849-3,1058490,Kuukan Kammari,Raikulitie 23,54850,KUUKANNIEMI,Lemi,Tmi Lahtivesi,01.03.2018,
0658353-4,1053035,Rax Vaasa 60312000,Kauppapuistikko 13,65100,VAASA,Vaasa,Restel Ravintolat Oy,01.03.2018,
3242969-6,1072767,Heinolan Siltasaari,Siltasaari 1,18100,HEINOLA,Heinola,Heinolan Siltasaari Oy,15.11.2021,
2890072-1,30884812,Con Hombres Club,Kruunuvuorenkatu 3,160,HELSINKI,Helsinki,Con Hombres Oy,03.06.2024,
1108792-2,1026757,Dallas Pizza Palazzo,Västerviksvägen 1,65280,VAASA,Vaasa,Food Company-92 Kb,16.05.2008,
2394836-3,30037485,Pajamäen kioski,Uittamontie 12,20810,TURKU,Turku,Pajamäen Kioski Oy,12.06.2018,
0864235-8,1058483,Rosso Varkaus,Ahlströminkatu 21-23,78250,VARKAUS,Varkaus,Osuuskauppa PeeÄssä,01.01.1960,
2370168-6,30883341,Jolene Happy Bar,Hämeenkatu 16,33200,TAMPERE,Tampere,Tulikuuma Kumpu Oy,13.11.2023,
2985006-8,30068251,Ravintola Helvetin Portti,Helvetinkoluntie 775,34640,MUSTAJÄRVI,Ruovesi,Oy M. Vilén ltd,06.05.2020,
3232475-5,1072969,Pepper Bar & Restaurant - Ylöjärvi,Rantajätkäntie 2,33470,YLÖJÄRVI,Ylöjärvi,Pepper Ravintolat Oy,01.01.2022,
3000181-3,30883486,La Lasagna,Iso Roobertinkatu 11,120,HELSINKI,Helsinki,Demars,01.01.2024,
0220249-0,30173112,Kahvila Piper,Suomenlinna B 56,190,HELSINKI,Helsinki,"Ehrensvärd-seura r.y., Samfundet Ehrensvärd r.f.",06.06.2018,
3496213-6,30887968,G Piste Multisilta,Multisillankatu 2,33850,TAMPERE,Tampere,G Piste Kaukajärvi Oy,01.07.2025,
1336611-6,1069085,Hennijoen vanha kansakoulu,Alinentie 31,32440,ALASTARO,Loimaa,Kaunisto Timo Reino Juhani,12.08.2020,
3459813-5,30888417,Georgian Bistro,Kaarlentie 1,20880,TURKU,Turku,Ravintola Kartuli Oy,31.07.2025,
0864235-8,1052388,Original Sokos Hotel Koljonvirta,Louhenkatu 4,74100,IISALMI,Iisalmi,Osuuskauppa PeeÄssä,01.01.1960,
3198735-4,30881541,Boost Sports Club,Vähäheikkiläntie 64,20810,TURKU,Turku,Åbo Padel Oy,01.06.2023,
2261863-7,1032176,Café Meteora,Honkajoentie 14,64900,ISOJOKI,Isojoki,Meteora Oy,01.03.2018,
1562033-3,30888632,Wanda´s kitchen & Lounge,Myymäenraitti 2,1600,VANTAA,Vantaa,KK Marilyn Club Oy,01.09.2025,
0747818-9,30058718,Kestikeidas/Bistro Oasis,Valtatie 18,35800,MÄNTTÄ,Mänttä-Vilppula,Kestikeidas Oy,16.12.2020,
2459456-0,1048367,Thirsty Scholar,Fabianinkatu 37,170,HELSINKI,Helsinki,HammerComm Oy,15.09.2014,
2994476-9,1064733,Pintstop Pub,Törmäniityntie 2,2710,ESPOO,Espoo,SAMARVIND OY,14.05.2019,
3387635-9,30883279,Luvattumaa,Akantie 180,99130,SIRKKA,Kittilä,Helle & Mikkola Oy,01.12.2023,
2870598-5,30882747,Ravintola Long Teng,Vilhonkatu 11-13,24240,SALO,Salo,Pan-Zhang Oy,11.08.2023,
3366866-4,30886475,Lounas ja Juhla Maja,Koulupolku 1,4600,MÄNTSÄLÄ,Mäntsälä,CH Catering Oy,17.01.2025,
2775541-1,1061059,Broor,Hatanpäänvaltatie 12,33100,TAMPERE,Tampere,Tamrav Oy,14.08.2018,
2267938-4,30885652,Kampaamo Kotosa,Runeberginkatu 30,100,HELSINKI,Helsinki,Niina Hyötylänmäki,01.09.2024,
2717276-9,1052732,Cafe Solo,Asemakatu 1,65100,VAASA,Vaasa,Ekomar Ab Oy,01.03.2018,
2399748-0,30068827,Ravintola Spis,Kasarmikatu 26,130,HELSINKI,Helsinki,Smart Spis Oy,02.07.2020,
2793697-6,1055579,Cafe Bar Torni,Salpausseläntie 14,11100,RIIHIMÄKI,Riihimäki,Torni Yhtiöt Oy,01.03.2018,
3228181-2,1072644,Sun Kiinalainen ravintola,Valtatie 54,35820,MÄNTTÄ,Mänttä-Vilppula,Han-Shuo Oy ,01.11.2021,
1702488-5,30887534,Riihimäen pallokenttä,Pohjolankatu 6,11120,RIIHIMÄKI,Riihimäki,Riihimäen Palloseura RiPS ry,09.05.2025,
0920150-3,1060604,Le Momento,Vuolteekatu 1,33100,TAMPERE,Tampere,Momento Fastfood Oy,01.06.2018,
3482730-5,30885982,Ravintola Arvid,Erkontie 3-5,16300,ORIMATTILA,Orimattila,PAA OY,10.11.2024,
3234225-9,1072665,Kyläseppä,Karikontie 1,41900,PETÄJÄVESI,Petäjävesi,JaakMar Oy,20.12.2021,
0837086-6,1787169,m/s Lake Star,Matkustajasatama,57100,SAVONLINNA,Savonlinna,Sapha Oy,01.06.2002,
1082370-5,1087564,SSP Finland Airport Restaurants,Helsinki-Vantaan Lentoasema,1530,VANTAA,Vantaa,Select Service Partner Finland Oy,19.03.1997,
3574036-7,30889236,Silver Moon ,humalistonkatu 6 ,20100,TURKU,Turku,Silver Service A&S Oy,09.12.2025,08.12.2026
0658353-4,1070404,Koiviston Huvila,Hankalahdentie 34,2820,ESPOO,Espoo,Restel Ravintolat Oy,14.10.2021,
3000021-2,30069349,Pannukakkutalo Levi,Skimbaajankuja 7 B,99130,SIRKKA,Kittilä,Levin Ravintolapalvelut Ky,07.09.2020,
3088895-2,1071466,Hot Pizza,Keskustie 18,71160,RIISTAVESI,Kuopio,Tmi Firas Al-Azzawi,18.06.2021,
2754639-6,1074496,Groom Rööperi,Ratakatu 1,120,HELSINKI,Helsinki,Barberi Oy,27.05.2022,
3430082-9,30884457,Theodoros Iatridis,Eerikinkatu 43,180,HELSINKI,Helsinki,Bougatsa,03.05.2024,
3279435-1,1074223,Pancho Villa Kerava,Kauppakaari 10,4200,KERAVA,Kerava,Going Smooth Oy,01.06.2022,
1732355-1,1020070,Kvarnbo Gästhem,Kyrkvägen 48,22430,SALTVIK,Saltvik,Kvarnbo Gästhem Ab,14.06.2005,
2659682-6,1054028,Oy Thai Style Ab,Industrivägen 2 B 1,66100,MAALAHTI,Maalahti,Oy Thai Style Ab,01.03.2018,
1058967-2,1004899,Barker-teatteri,Virusmäentie 65,20300,TURKU,Turku,Barker-teatteri yhdistys ry,01.03.2018,
2317295-6,30034328,Beaver Bar,Porthaninkatu 9 A,530,HELSINKI,Helsinki,Beaver Restaurants Oy,22.03.2018,
3090630-5,30883339,Ravintola Fylla,Brandensteininkatu 17,7900,LOVIISA,Loviisa,Majoituspalvelu Uninen Oy,15.11.2023,
3319890-6,30887624,Seura,Apteekintie 5,83900,JUUKA,Juuka,Matkailukeskus Puu-Juuka Oy,10.06.2025,
2609998-5,30884451,FUKELAI,Karaniityntie 2,2160,ESPOO,Espoo,Tenghong Oy,02.05.2024,
2989531-1,30064934,Kotipizza Siilinjärvi,Kuiluntie 5,71800,SIILINJÄRVI,Siilinjärvi,A&M Siili Oy,01.06.2019,
0678664-9,30886765,Backom Cafe,Hitisvägen 19,25940,HIITTINEN,Kemiönsaari,Holmströms Lanthandel Kb,04.03.2025,
1801261-6,1046627,Best Western Hotel Rantapuisto,Furuborginkatu 3,980,HELSINKI,Helsinki,Primehotels Oy,27.03.2014,
1724754-4,30886347,Paavola Pub,Saimaankatu 18,15140,LAHTI,Lahti,Tmi Aleks 2014,01.01.2025,
0219406-4,1006904,Ylistaron Ylipään Nuorisoseura ry,Kylänpääntie 214,61450,KYLÄNPÄÄ,Seinäjoki,Ylistaron Ylipään Nuorisoseura ry,01.03.2018,
2689283-6,1059047,Lucky Ranch Saluuna,Oravanranta 20,98530,PYHÄTUNTURI,Pelkosenniemi,Lucky Ranch Oy,01.12.2017,
2394510-3,1039949,Art Hotel Honkahovi,Johtokunnantie 11,35800,MÄNTTÄ,Mänttä-Vilppula,Mäntän Klubi Oy,17.11.2011,
2688955-7,30052522,Gaiju,Vaiviontie 75 A,83450,VAIVIO,Liperi,Gáiju oy,11.04.2018,
2541289-6,30044135,Ravintola Pyhämaan Pirtti,Pyhämaanraitti 35,23930,PYHÄMAA,Uusikaupunki,Ravinto- ja matkailupalvelu Pyhämaan Pirtti Ky,01.05.2018,
2393622-3,1038480,Corner44,Kauppakatu 16,70100,KUOPIO,Kuopio,Vararengasravintolat Oy,01.09.2011,
0980764-4,1026214,Toppari,Jönsaksentie 6,1600,VANTAA,Vantaa,Marainvest N&K Oy,01.07.2007,
1824178-5,1015745,Mereta Oy/ Kahvila Merituuli,Kaunissaari,48100,KOTKA,Kotka,Mereta Oy,01.03.2018,
2091059-7,30888881, Saariselkä Kelo Lodge,Vahtamantie 17,99830,SAARISELKÄ,Inari,Saariselän Tunturipalvelut SATUPA Oy,01.11.2025,
2072041-9,30883601,Ruukin Sydän,Sepäntie 4,27500,KAUTTUA,Eura,West Coast Seaservice Oy Ltd,06.01.2024,
1860760-1,1076393,Ravintola Villa Silva,Penttilänkatu 1,37100,NOKIA,Nokia,Winresta Oy,06.02.2023,
0202516-4,30070157,Cafe Ursula,Ehrenströmintie 3,140,HELSINKI,Helsinki,Oy Ursula,20.06.2018,
2630387-8,1048101,Pub Leirin Kulma,Yrjönkatu 7,53600,LAPPEENRANTA,Lappeenranta,Ky Pub Leirin Kulma,01.06.2017,
1202119-1,1077003,Kahvila Pate,Juvantie 9-11,50170,MIKKELI,Mikkeli,Toiminimi Kahvila Pate,01.03.1995,
1582862-8,1015446,Korholan Kartano,Korholantie 111,77700,RAUTALAMPI,Rautalampi,Korholan Kartano Ky,16.07.2003,
3381941-8,30883217,Thai Street Food,Mannerheiminkatu 21,6100,PORVOO,Porvoo,Porvoo TSF Oy,01.11.2023,
2680671-5,1049943,Koskikievari Lappajärvi,Kärnäntie 4,62600,LAPPAJÄRVI,Lappajärvi,Ksenian Tupa Oy,02.04.2015,
2908542-3,30885961,Elokuvateatteri Gilda Biograf,Narinkka 2,100,HELSINKI,Helsinki,Oy Elokuvateatteri Gilda Biograf Ab,28.10.2024,
1650281-4,1027630,Torparrian,Misskärrsvägen 23,10520,TENHOLA,Raasepori,Toiminimi Sami Nylund,28.05.2008,
0189925-7,1871770,Kylpylä-Kahvila Kiannon Kuohut,Jalonkatu 1,89600,SUOMUSSALMI,Suomussalmi,Suomussalmen kunta,01.03.2018,
2255369-3,1054912,Room Bulevard,Bulevardi 26,120,HELSINKI,Helsinki,MATO GROUP OY,19.09.2016,
0679501-9,30035394,Vihti Ski Center,Jussinrinne 1,3250,OJAKKALA,Vihti,Vihti Ski Center Oy,08.03.2021,
3235110-4,30073147,Golfplus,Jääsalontie 20,90400,OULU,Oulu,Golf Plus Oy,12.01.2022,
0564528-9,1047594,Puuhamaa,Vähikkäläntie 11,12400,TERVAKOSKI,Janakkala,Puuharyhmä Oyj,23.05.2014,
0977091-7,1048478,Suoraman Pub,Isolukontie 2,36200,KANGASALA,Kangasala,Blockbuster Finland Oy,06.10.2014,
2971937-7,1068430,The Munkkis Sport Bar,Huopalahdentie 19,330,HELSINKI,Helsinki,Avinoor Oy,15.06.2020,
3471404-4,30887464,Bar Winger,Aleksanterikatu 21 LH 2-3,90100,OULU,Oulu,W & B Restaurants Oy,13.01.2026,
2992915-5,1065885,Aloha Ramen,Tuomiokirkonkatu 40,33100,TAMPERE,Tampere,MFGA-Ravintolat Oy,10.07.2019,
3484566-9,30886822,Kahvila-Ravintola Puistos,Anistenkatu 1,24100,SALO,Salo,Ravintola Puisto Oy,17.03.2025,
0198559-3,1272946,Seinäjoen Leirintäalueen Kahvil,Törnäväntie 29,60200,SEINÄJOKI,Seinäjoki,Seinäjoen Jalkapallokerho-juniorit ry,01.03.2018,
0181004-8,1040126,Hotel Vallonia Garden,Centrumvägen 3,65610,MUSTASAARI,Mustasaari,Oy Vallonia Ab,06.02.1984,
0873697-9,30060108,Olvihalli (kp2630),Olvitie 1-4,74100,IISALMI,Iisalmi,Compass Group Finland Oy,01.04.2018,
1707527-9,1075359,Robert's Coffee Arabia,Hämeentie 111,560,HELSINKI,Helsinki,No Matter Oy,15.09.2022,
1081914-0,1041128,Talihalli,Huopalahdentie 28,350,HELSINKI,Helsinki,Talin sulkapallo- ja squashkeskus Oy,01.03.2018,
1837957-3,1087890,Ravintola Kaisla,Vilhonkatu 4,100,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,01.01.2004,
2362621-7,30889364,Pub Old Mates Tampere,Sumeliuksenkatu 18 ,33100,TAMPERE,Tampere,Tunturiviihde Oy,01.02.2026,
1470645-0,30056879,Hotelli Salpa,Itsenäisyydentie 609 c,54530,LUUMÄKI,Luumäki,Multifun Finland Ltd Oy,21.04.2020,
1750804-6,1013939,m/s Rhea,Jyväskylän satama,40100,JYVÄSKYLÄ,Jyväskylä,Rhea Ship Lines Oy,29.05.2003,
1083815-7,1024954,Ruissalon Kylpylä ja,Ruissalon puistotie 640,20100,TURKU,Turku,Sunborn Saga Oy,01.02.2007,
2229409-7,30887179,Ravintola Raatihuone,Kauppakatu 22,74100,IISALMI,Iisalmi,Iltalypsy Oy,01.05.2025,
