asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
3432864-5,30884590,Cafe Luotsi,Koelaitoksenkatu 6,33180,TAMPERE,Tampere,Cafe Luotsi Oy,17.05.2024,
3535542-6,30888239,The Black Horse,Pohjoiskauppatori 3,28100,PORI,Pori,Mänkki Oy,09.07.2025,
2827801-2,1057213,Ravintola Kammari,Kapustarinnantie 1,99300,MUONIO,Muonio,Kapustarinnan Kammari Oy,01.07.2017,
1015428-1,1047313,Tamk opetusravintola kp 4102010,Kuntokatu 3,33520,TAMPERE,Tampere,Tampereen ammattikorkeakoulu Oy,04.08.2014,
2317750-3,30882311,ya KÖKAR,Saaristotie 58,21670,PÄRNÄINEN,Parainen,Suomen Saaristovarustamo Oy,29.06.2023,
3241632-6,1076989,Ravintola Rantsi,Mäntyniementie 2,80220,JOENSUU,Joensuu,Hammoodi Co.,01.05.2023,
2813129-9,1076493,Lounaskahvila Pöytäliina,Klaneettitie 5,420,HELSINKI,Helsinki,PÖYTÄLIINA,31.01.2023,
1087979-2,30889239,Pirttimäen kahvila & ravintola,Kunnarlantie 110,2740,ESPOO,Espoo,Raksa Catering Oy,01.01.2026,
3164271-9,1069714,Power Pizza,Hämeentie 81-83,550,HELSINKI,Helsinki,Red Star Power Oy,17.11.2020,
0151946-1,30887564,Padasjoen Yrittäjien ravintola,Keskustie 18,17500,PADASJOKI,Padasjoki,Padasjoen Yrittäjät ry,02.06.2025,
1031581-5,1036609,Ravintola Dragon Palace,Moukarikuja 2,4300,TUUSULA,Tuusula,Tin Sheung Oy,01.01.1996,
2649848-4,1073175,Kitchen 1649,Keilaniementie 10,2150,ESPOO,Espoo,Food Camp Finland Oy,31.01.2022,
1078944-7,1033227,King Bar & Restaurant,Malminkaari 4,700,HELSINKI,Helsinki,Ravintola DD Oy,02.04.1990,
3524503-2,30887994,Bar 15 basement,Kauppakatu 15,60100,SEINÄJOKI,Seinäjoki,Black No. 1 Oy,01.07.2025,
1718935-6,1028754,Pizzeria El Centro,Savontie 3,76100,PIEKSÄMÄKI,Pieksämäki,T:mi Feyaz Akalan ,23.06.2008,
1922850-7,1068348,Tomtebo,Tamminiementie 1,250,HELSINKI,Helsinki,Satuart,03.06.2020,
2988132-3,1065247,Pizzeria Lavin,Länsitie 3,19650,JOUTSA,Joutsa,Tmi Pizzeria Lavin,28.05.2019,
2380739-2,1073897,Majoitus Pankakoski,Pankakoskentie 13,81750,PANKAKOSKI,Lieksa,JPT CARGO OY,30.04.2022,
2362621-7,30885384,Old Mates Turku,Kauppiaskatu 5,20100,TURKU,Turku,Tunturiviihde Oy,18.07.2024,
3292839-9,1076630,Virkiä Pub,Urheilukatu 4,62100,LAPUA,Lapua,Virkiä Hockey Oy,06.03.2023,
3154186-2,30883061,Houwei Sushi Tikkurila,Väritehtaankatu 8,1300,VANTAA,Vantaa,Kulta Wang oy,29.09.2023,
2253333-4,1031555,Ravintola Lumbini,Vattuniemenranta 2,210,HELSINKI,Helsinki,Susma avoin yhtiö,01.04.2009,
3382933-3,30885373,Saigon Bistro,Kaarlenkatu 13,530,HELSINKI,Helsinki,JPJS Group Oy,01.08.2024,
3434823-2,30884123,Restaurang Bar Friends,Alholmsgatan 6,68600,PIETARSAARI,Pietarsaari,Zfriends Ab,08.04.2024,
2830619-1,1057111,Mutalan Helmi,Ala-Huhkaantie 12,34140,MUTALA,Ylöjärvi,Mutalan Helmi Oy,28.05.2017,
1059240-9,1055577,Vuokatin Urheiluopisto,Opistontie 4,88610,VUOKATTI,Sotkamo,Vuokatti Sport Resort Oy,01.01.2017,
2639255-9,30884384,Levant Lauttasaari,Itälahdenkatu 7,260,HELSINKI,Helsinki,Syriana Finland Oy,26.04.2024,
0226052-7,30059971,Huoneistohotelli Teekki,Keskustie 18,73460,MUURUVESI,Kuopio,Osuuskuntien Talo Oy,01.04.2018,
1597853-8,1037781,Helmiranta,Puuluntie 388 A,26410,KAARO,Rauma,Rauman Lukko Oy,01.05.2011,
0564770-0,1067113,Samantta Hotel & Restaurant,Välitie 1,90830,HAUKIPUDAS,Oulu,Haukiravintola Oy,15.11.1972,
2799060-6,1055702,Sun Toive,Toivakantie 30,41660,TOIVAKKA,Toivakka,Sun Toive Oy,15.02.2017,
2772876-3,30882604,Rannagor,Tenderinlenkki 8,520,HELSINKI,Helsinki,FinDesh Oy,20.07.2023,
1577357-5,30062000,Auttin Kyläkartano,Kuusamontie 7237,97655,AUTTI,Rovaniemi,Auttin Kyläkartano Ky,10.07.2018,
3521732-2,30888838,Ramona,Aleksanterinkatu 22,33100,TAMPERE,Tampere,Mezcalinna Oy,10.10.2025,
1496642-0,1015036,Ranela,Hallituskatu 3,45100,KOUVOLA,Kouvola,Ranela Oy ,01.01.2003,
0930590-0,30052482,Ravintola Ringside Golf,Nurmikartanontie 5,2920,ESPOO,Espoo,LSH-Juhlatalo Oy,15.03.2020,
2446355-2,1040559,Matstället Hanna Maria,Välikatu 6,6100,PORVOO,Porvoo,Matstället Hanna Maria Ab,01.03.2012,
0882501-5,1028723,Bruno II,Itäinen Rantakatu,20810,TURKU,Turku,Bruno Cruisers Oy,20.05.2008,
0907693-3,1020124,"Classic Pizza Restaurant, Jumbo",Vantaanportinkatu 7,1510,VANTAA,Vantaa,CPR Finland Oy,26.10.2005,
0544627-1,1876442,Raanujärven Urheiluseura Loimu,Pellontie 55,97250,RAANUJÄRVI,Ylitornio,Raanujärven Urheiluseura Loimu r.y.,01.03.2018,
3330575-9,30076816,Lohilahden Vanha Unska,Lohilahdentie 1636,58620,LOHILAHTI,Sulkava,Lohilahden Vanha Unska Oy,05.04.2023,
3337735-7,30884049,Wirsuvaara,Rekijoentie 8,82730,TUUPOVAARA,Joensuu,Wise Choice Oy,26.03.2024,
0297548-5,30883886,Joutjärven Palloilukeskus Oy,Kisällinkatu 3,15170,LAHTI,Lahti,Joutjärven Palloilukeskus Oy,01.03.2024,
3090504-6,1071399,Tokyo Street Helsinki,Lönnrotinkatu 34,180,HELSINKI,Helsinki,Tokyo Street Restaurants Oy,17.06.2021,
1001358-5,1084298,Louhenlinna,Kusnintie 95,23800,LAITILA,Laitila,Avoin yhtiö Laitilan Louhenlinna,15.11.1999,
1985156-9,1029442,Pelimanni Pub,Jokipolku 1,50600,MIKKELI,Mikkeli,"Pub Stoori, Avoin yhtiö",09.07.2008,
2639255-9,1067924,Levant,Bulevardi 15,120,HELSINKI,Helsinki,Syriana Finland Oy,12.05.2020,
3380413-6,30883571,Wanhan Rauman Kellari,Anundilankatu 8,26100,RAUMA,Rauma,Warake Oy,01.03.2024,
0567671-2,1271001,ABC Kauhajoki,Topeeka 63-65,61800,KAUHAJOKI,Kauhajoki,Etelä-Pohjanmaan Osuuskauppa,01.05.2000,
1522879-6,1272285,Pizzeria Elma,Poutuntie 4,62100,LAPUA,Lapua,Pizzeria Elma Avoin yhtiö,01.03.2018,
0155615-8,30888804,Pyynikin palloiluhalli,Ammattikoulunkatu 20,33230,TAMPERE,Tampere,Tampereen Pyrintö ry,02.10.2025,30.09.2026
1506419-7,1056249,Koivulan kioski,Seulakuja 1,16300,ORIMATTILA,Orimattila,Helsingin Minimarket Oy,01.03.2018,
2058424-2,30882331,Bar-35,Lucina Hagmanin kuja 2,710,HELSINKI,Helsinki,PK-35 Areena Oy,30.06.2023,
3422949-5,30888237,The Alley ,Fleminginkatu 8,530,HELSINKI,Helsinki,Artist Alley 19 Oy,04.07.2025,
3203200-7,1071249,Stallet,Strandallén 5,10600,TAMMISAARI,Raasepori,Stallet Ekenäs AB,11.06.2021,
2360911-8,1046687,Katanpään satamakahvila,"Katanpään linnake, Lypyrtti",23360,KUSTAVI,Kustavi,Captain's Table avoin yhtiö,01.03.2018,30.01.2026
3202253-8,1073157,Kimchi Korean Kitchen,Pormestarinkatu 14 a 7,6100,PORVOO,Porvoo,kimchi korean kitchen Oy,20.01.2022,
2925706-1,1069589,Suomijärven kruunu,Mäkikuja 2,39920,SUOMIJÄRVI,Karvia,Kultakokit Oy,02.11.2020,
2401915-2,1037780,Nummentien Keskipiste,Nummentie 2,25250,MÄRYNUMMI,Salo,Nummentien Keskipiste Avoin yhtiö,01.03.2018,
0873697-9,1069435,0325 Ravintola Nitek,Pajatie 5,85500,NIVALA,Nivala,Compass Group Finland Oy,14.09.2020,
1563304-6,30031150,Vihti Golf,Jussinrinne 1,3250,OJAKKALA,Vihti,Vihti Golf Oy,24.04.2020,
2451028-3,30889258,Ravintola Juurella,Kauppakatu 19,60100,SEINÄJOKI,Seinäjoki,Oy Onnen Juurella,01.01.2026,
2559077-2,1050366,Akix Kaffe ja Piffi Ravintola,Mäntynummentie 46,8500,LOHJA,Lohja,AKIX MÄNTYNUMMI OY,12.05.2015,
2685738-7,30885558,Ravintola Gurkhali,Turuntie 2,30100,FORSSA,Forssa,Nepal Momo Square OY,12.08.2024,
3118812-2,1073197,Reissujuna kahvila,Veturitalli 177,45100,KOUVOLA,Kouvola,Suomen Elämysjunat Oy,16.02.2022,
1869296-5,1072030,Mikki's,Agnesintie 4,65610,MUSTASAARI,Mustasaari,HIETALAHDEN PELI JA BURGER,19.10.2021,
1460745-2,1068990,Kauppahallin Kahvila,Saaristonkatu 1 C,90100,OULU,Oulu,Kauppatorin Kahvilamakasiinit Oy,13.08.2020,
0971707-5,1026694,Cotton Club,Yliopistonranta,65200,VAASA,Vaasa,Oy Vaasan Klubi Ravintola,20.09.2016,
3255837-5,1076838,Ravintola Anlii,Kalustetie 1,1720,VANTAA,Vantaa,Hong Do Oy ,01.04.2023,
0720279-9,1071553,Karvilan Panimon Tasting Club,Miilunkankaantie 50,58160,KARVILA,Enonkoski,Purontaus Oy,28.06.2021,
2201860-7,30054351,Bistro Eloisa,Puutarhakatu 11,33210,TAMPERE,Tampere,Vinoteca Oy,03.06.2020,
2887748-8,1067099,Kitchen & Bar,Yliopistonkatu 57,33100,TAMPERE,Tampere,OHG Tampere Oy,07.01.2020,
2264499-0,30886875,Bistro Meijeriranta,Asemakatu 1,38210,SASTAMALA,Sastamala,Kati Saikka tmi,15.04.2025,
2871823-3,1062711,De Gamlas Hem Hotel & Restaurant,Kirkkokatu 54,90120,OULU,Oulu,De Gamlas Hem Resort Oy,20.11.2018,
2200970-0,1030545,Ravintola Kätkäläinen,Kätkävaarantie 1225,97140,MUUROLA,Rovaniemi,Lapland Welcome Oy,01.12.2008,
2720099-3,1054944,Clarion Hotel Aviapolis,Karhumäentie 5,1530,VANTAA,Vantaa,Hotelldrift Vanda Oy Ab,21.10.2016,
2475306-6,1068775,Gr8wake,Kompassinranta,40100,JYVÄSKYLÄ,Jyväskylä,Nicedoc Oy,13.07.2020,
3020822-4,30888401,Ravintola Beef & Grill,Länsituuli 10,2100,ESPOO,Espoo,Beef & Grill Oy,01.09.2025,
0999145-3,32028528,ML/Relandersgrund,Pohjoisranta/Meritullintori 1,170,HELSINKI,Helsinki,Oy Majakkalaiva Ab,27.04.2020,
1629351-4,1046159,Dragon Chinese Restaurant,Raatihuoneenkatu 8,13100,HÄMEENLINNA,Hämeenlinna,Dragon Chinese Restaurant,02.01.2001,
1825203-8,30887192,Meijerin Terassi,Meijerintie 4,91900,LIMINKA,Liminka,Catering Katriina,01.05.2025,
0155602-7,30060591,Hatanpään kartano,Hatanpään puistokuja 1,33900,TAMPERE,Tampere,Juvenes Oy,09.05.2020,
3161258-7,1069653,Kulttuurikeskus  Korjaamo,Töölönkatu 51 B,250,HELSINKI,Helsinki,Ratikka Group Oy,18.10.2021,
2372155-6,1073775,Fazer Cafe Annankatu,Annankatu 28,100,HELSINKI,Helsinki,Fazer Ravintolat Oy,30.05.2022,
3437868-5,30885947,E550 bar&cafe,kokkolantie 2,85100,KALAJOKI,Kalajoki,JengiX Oy,01.11.2024,
1806689-2,1083712,Siipiravintola Wingston,Kansankatu 15,96200,ROVANIEMI,Rovaniemi,Siipiravintola Wingston Oy,01.06.2005,
2528448-4,1072072,Ravintola Vanha Markka,Peltolantie 2,1300,VANTAA,Vantaa,Manraj Oy,16.08.2021,
2750236-9,30886747,Wanha Aitta Biergarten,Rantakatu 13,80100,JOENSUU,Joensuu,Tuunanen Yhtiöt Oy,30.04.2025,
0511442-9,30062005,Hotelli Jeris,Jerisjärventie 91,99300,MUONIO,Muonio,Harriniva Oy,04.07.2018,
2990332-6,1064675,Gebardi Pub,Kaivokatu 3,49400,HAMINA,Hamina,Silver Foxes Oy,01.06.2019,
2839429-1,1057976,Ravintola Henry's,Kirkkokatu 8,23100,MYNÄMÄKI,Mynämäki,Demirels Tmi,01.03.2018,
2924129-7,30062849,Kotipizza Kemi keskusta,Valtakatu 19,94100,KEMI,Kemi,Pro Pizza Oy,03.10.2018,
3322896-8,30886746,Ravintola Satyam ,Alvar Aallonkatu 3 A ,100,HELSINKI,Helsinki,Satyam Oy,01.03.2025,
3327399-6,1076236,Café Espen,Nedretorget 1 B,65100,VAASA,Vaasa,TALE Ab Oy,13.01.2023,
1607413-5,30071038,Kulma,Brahenkatu 2,20100,TURKU,Turku,Unica Oy,01.02.2022,
3395405-4,30885138,Kotipizza,Kauppakatu 10-12,8100,LOHJA,Lohja,Laakso-Viertiö Oy,01.07.2024,
0155602-7,1068973,Ravintola Twist & Cafe Curve,Rajakatu 35,40200,JYVÄSKYLÄ,Jyväskylä,Juvenes Oy,03.08.2020,
0929495-7,1073520,Pub Pikilinna,Ilmarinkatu 9,33500,TAMPERE,Tampere,Tampereen Krouvarit Oy,01.09.1998,
3496213-6,30886416,G Piste Kaukajärvi,Keskisenkatu 5,33710,TAMPERE,Tampere,G Piste Kaukajärvi Oy,13.01.2025,
2526774-8,30046657,Café Bar No 9,Uudenmaankatu 9-11,120,HELSINKI,Helsinki,XERXA OY,30.03.2020,
3336977-9,30885152,"Auttikönkään Pirttikahvila, Auttiköngäs",Auttikönkääntie 119,97655,AUTTI,Rovaniemi,Nova Convallis Ky,26.06.2024,
0970529-3,1881110,Vaattojärven Rantapaviljonki,Vaattojärvi/Hannulantie,95830,VAATTOJÄRVI,Kolari,Vaattojärven Kyläyhdistys Ry. ,01.03.2018,
0108994-0,1060798,Ravintola Helkan Keittiö,Pohjoinen Rautatiekatu 23,100,HELSINKI,Helsinki,Hotelliyhtymä Oy,01.03.1999,
2417580-9,1040036,Nepalilainen Ravintola Nagarkot,Hannikaisenkatu 41,40100,JYVÄSKYLÄ,Jyväskylä,Nepalilainen Ravintola Nagarkot Oy,01.03.2018,
3381972-5,30883042, Jinghao Ravintola,Ståhlberginkatu 2-4,85800,HAAPAJÄRVI,Haapajärvi,Jing Hao Ravintola,27.09.2023,
2142080-5,1063619,Wallsport Areena,Alaseinäjoenkatu 9 B,60220,SEINÄJOKI,Seinäjoki,Wallsport Oy,22.01.2019,
2937416-1,30885628,Hyvän Mielen Ravintola,Leivonmäentie 11,41770,LEIVONMÄKI,Joutsa,R&K Pizzeria avoin yhtiö,23.08.2024,
0535669-8,1074967,Ravintola Domus,Hietaniemenkatu 14,100,HELSINKI,Helsinki,Ylva Palvelut Oy,01.08.2022,
