asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
3579055-9,30889459,"Nightclub OMG, ravintola Wenla",Keinulaudankuja 4,940,HELSINKI,Helsinki,Suslik Oy,28.01.2026,27.01.2027
3377915-3,30889172,MAIDO  SUSHI&WOK,Kauppakatu 29–31 70100 Kuopio,70100,KUOPIO,Kuopio,Lucrat Feng Oy,01.12.2025,
1100943-0,1071519,Satama Bar & Bistro,Työpajankatu 13 A,580,HELSINKI,Helsinki,Sainifarm Oy,15.06.2021,
1011060-9,30888677,RAVINTOLA MEICCU,PIHLAJATIE 34,270,HELSINKI,Helsinki,RESTFER OY,01.10.2025,
3447001-9,30888423,Huashan Ravintola,Koristontie 1 ,20780,KAARINA,Kaarina,Yineng Oy,31.07.2025,
3286493-8,1074493,Cafe Kippis,Puumalan vierasvenesatama,52200,PUUMALA,Puumala,Mätsi Oy,07.06.2022,
0795980-4,30885877,Ravintola Laanilan Kuksa,Laanilantie 6,99830,SAARISELKÄ,Inari,North Fundament Oy,20.10.2024,
1655041-0,1024547,Lounasravintola Mänty,Seisakekatu 2,15700,LAHTI,Lahti,Leipomo Samin Pulla Oy,15.05.2008,
1906988-4,30887865,Juhlatalo Unelma Hotelli & Kööki,Koskitie 15,29340,KULLAA,Ulvila,Oy Stone and Roses Ltd,12.06.2025,
3273891-5,1075775,Burger King Rovaniemi,Koskikatu 24,96100,ROVANIEMI,Rovaniemi,Ok point Oy,01.11.2022,
1767702-6,1075409,Ravintola Rose,Tilketori 4,700,HELSINKI,Helsinki,KÄPÄNÄK,02.09.2022,
3013258-1,30888582,Peace Kitchen Kallio,Pengerkatu 24,500,HELSINKI,Helsinki,Cruelty free oy,26.08.2025,
1077856-1,1042020,Filmhuset Bio Savoy-Filmcafé,Nygatan 14,22100,MARIEHAMN,Maarianhamina - Mariehamn,Saltvik Bed & Breakfast,01.11.2021,
3308169-5,1075692,Lossirannan Kartano,Vuolenkoskentie 1501A,19160,HUUTOTÖYRY,Iitti,Vuolenkosken Lossiranta Oy,25.10.2022,
1951760-8,1018867,Fu Rong,Puutarhakatu 28 a,20100,TURKU,Turku,Qiu-Peng Oy,01.03.2018,
2675039-5,1050208,SporttiPubi Futari,Puijonkatu 37,70100,KUOPIO,Kuopio,Kuopion TF Oy,27.04.2015,
3311974-5,1076567,Ravintola Laventeli,Ajomiehentie 1,390,HELSINKI,Helsinki,GURAK OY,15.02.2023,
3481414-1,30886261,Pumpui,Vilhonvuorenkatu 5,500,HELSINKI,Helsinki,Pullukka Ravintolat Oy,08.12.2025,07.12.2026
2589513-8,1060182,Sushi Forest,Hämeentie 32,530,HELSINKI,Helsinki,Hong Design Oy,05.04.2018,
0703980-5,1081280,Kalastajan Majatalo,Ylätenontie 32,99950,KARIGASNIEMI,Utsjoki,Kalastajan Majatalo Oy,26.07.2002,
0777622-3,1070179,Sisäpelikeskus PadelMarina,Tarmontie 5,15860,HOLLOLA,Hollola,CatMarina Oy,15.02.2021,
3515121-2,30887291,Kaunisniemen kahvila,Rikkarannantie 37,83500,OUTOKUMPU,Outokumpu,Wild Karelian Outdoor Cafe & Camping Oy,15.05.2025,
0882674-7,1073539,Seurusteluravintola,Kaskenkatu 1,20700,TURKU,Turku,Turku Sixback Oy,21.02.1994,
0210509-2,1876412,Perävaaran Huvikeskus,Perävaara,98100,KEMIJÄRVI,Kemijärvi,Kemijärven Työväenjärjestöt Ry ,01.03.2018,
3187562-7,30070363,Sejon baari,Hirvensalmentie 39,52550,HIRVENSALMI,Hirvensalmi,Sejon Baari Oy,01.03.2021,
2167549-6,1038223,Rosalan Viikinkikeskus /,Reimarintie 5,25950,ROSALA,Kemiönsaari,Rosala Vikingacentrum Ab,01.03.2018,
3501872-9,30888480,Meicinti,Tasalanaukio 5a 2krs.,21200,RAISIO,Raisio,Xin Cheng,01.09.2025,
1094121-8,1007181,Vihdin ammattioppilaitos,Ojakkalantie 2,3100,NUMMELA,Vihti,Vihdin Teatteri ry,19.11.1999,
3399050-6,30883692,Basilios,Ruukkutori 1,1600,VANTAA,Vantaa,Ravintola Basilios Oy,16.02.2024,
2829713-3,30882925,Taco Bell Hämeenkatu,Hämeenkatu 6,33101,TAMPERE,Tampere,Restel Mexican Food Oy,01.12.2023,
0536307-0,30068799,Kalevan Hertta ,Teiskontie 1,33500,TAMPERE,Tampere,Pirkanmaan Osuuskauppa,01.06.2020,
2748976-6,30054872,Bonito,Rikhardinkatu 4,130,HELSINKI,Helsinki,Hispania Group Oy,03.05.2018,
2915603-3,1073832,Lounaiskahvila Ydinportti,Olkiluodontie 8,27150,EURAJOKI,Eurajoki,Kirpputori ja kahvila Sofia Oy,26.03.2022,
2885130-9,1066884,Kulttuuritalo Wanha Rautakauppa,Myllykoskentie 17,46800,MYLLYKOSKI,Kouvola,Kulttuuritalo Wanha Rautakauppa Oy,01.05.2020,
2909143-6,1076866,Bad Hombres,Laukontori 1,33200,TAMPERE,Tampere,Bad Hombres,11.04.2023,
2311788-5,1063396,MAU KAS,Vuorimiehentie 5,2150,ESPOO,Espoo,Zwo Oy,02.01.2019,
2199747-9,30042139,Lapland Hotel Riekonlinna,Saariseläntie 13,99830,SAARISELKÄ,Inari,Lapland Hotels Lappi Oy,19.04.2018,
2058592-3,30887607,Galleria Loiva,Päätekatu 3 LH1,45100,KOUVOLA,Kouvola,1ST CHEF ANU,01.06.2025,
2181616-4,30073653,Hotel Levi Panorama,Tunturitie 205,99130,SIRKKA,Kittilä,Kiinteistö Oy Koutalaki 1,11.03.2022,
3132265-1,1068698,Restaurant Proper Pizzeria,Vaasanpuistikko 15,65100,VAASA,Vaasa,Restaurant Proper pizzeria,16.07.2020,
1834868-9,1056588,Hotelli Rikala,Asemakatu 15,24100,SALO,Salo,Suur-Seudun Osuuskauppa SSO,01.01.2004,
2370168-6,30884429,"Hemingway's Rotuaari, Oulu",Kirkkokatu 8,90100,OULU,Oulu,Tulikuuma Kumpu Oy,03.05.2024,
2651877-2,30886399,Nooran Viinibaari & Juliuksen Olohuone,Kasarmikatu 4,13100,HÄMEENLINNA,Hämeenlinna,NoVen Oy,01.01.2025,
2799281-2,1075700,Kioski Eliander,Sahanteränkatu 3,33230,TAMPERE,Tampere,Dessign,20.05.2023,
2690847-1,1051567,Kairalan Kievari,Vallovaarantie 209,98900,SALLA,Salla,Kairalan Kievari Oy,01.09.2015,
3091853-3,1073939,Street Bar,Hämeentie 10,530,HELSINKI,Helsinki,TEKSUN OY,28.04.2022,
1641669-2,1053513,Café Wehka,Salmentakasentie 308,42850,POHJASLAHTI,Mänttä-Vilppula,Arkkitehti- ja audiovisuaalinen suunnittelutoimisto A.W.A,14.05.2016,
1110539-3,1004643,Ravintola Iltalento,Luovontie 137,90480,HAILUOTO,Hailuoto,Pohuke Ky,01.04.1998,
3470947-2,30885823,Pub lättähattu,Pornaistentie 15,7110,HINTHAARA,Porvoo,Tamis Foods Oy,01.10.2024,
1531068-5,1028650,Neste Jalastuuli,Seinäjoentie 7,61600,JALASJÄRVI,Kurikka,Nesmar Oy,01.03.2018,
2681844-1,30072456,Littlepub,Hovioikeudenpuistikko 17 a,65100,VAASA,Vaasa,Littlepub Oy,03.11.2021,
0873697-9,30887554,2208 Tori Cafe,Arkadiankatu 4-6,100,HELSINKI,Helsinki,Compass Group Finland Oy,03.06.2025,
0193809-2,1876365,Lohijärven Kuohun Urheilutalo,Lohijärvi,95680,LOHIJÄRVI,Ylitornio,Voimistelu- ja Urheiluseura Lohijärven Kuohu ry,01.03.2018,
2769216-6,1058144,KATUBAARI AXU,Ilmarinkatu 47,33500,TAMPERE,Tampere,Katubaari Axu,01.09.2017,
2497465-1,1043131,Sedir kahvila-ravintola,Ylikulmantie 250,25330,KUUSJOKI,Salo,Özenin Ravintola,01.03.2018,
1896229-1,1032415,Kesäteatteri Skanssi,Suvitie 3 / Fåfänga,26100,RAUMA,Rauma,Fresco Ravintolat Oy,15.05.2022,
3259998-6,1076256,Metkapakopelit,Asemakatu 14,70100,KUOPIO,Kuopio,Metkapakopelit Oy,01.03.2023,
0809375-8,1037038,Grön,Kauppakatu 13 D 20,87100,KAJAANI,Kajaani,Colourball Oy,01.02.2011,
2375032-2,30075392,Sataman Loiste,Satamatie 9,53900,LAPPEENRANTA,Lappeenranta,Sataman Loiste Oy,25.08.2022,
3565001-1,30889046,Glöd Sauna & Dining,Rådhusgatan 24b,65100,VAASA,Vaasa,Glöd Ab Oy,12.11.2025,
3551535-4,30888473,Taukoasema liedon kahvila-ravintola,poikojantie 1,21360,LIETO AS,Lieto,Taukoasema liedon kahvila-ravintola,15.08.2025,
2971384-8,30888383,SushiSama,Kirkkoherrantie 8,650,HELSINKI,Helsinki,Peng Cheng Oy,23.07.2025,
0881438-3,1034405,Malmgårds Bryggerirestaurang,Malmgård 53,7720,MALMGÅRD,Loviisa,Malmgårds Sädesmagasin Ab,01.03.2018,
2823763-2,30889302,Pegasus Avanti,Ydinkuja 2,21420,LIETO,Lieto,Pegasus-ravintolat Oy,07.01.2026,
3238610-4,1073312,Ravintola Usva,Kauppakatu 44,80100,JOENSUU,Joensuu,Usva Ravintolat Oy,15.03.2022,
1018487-8,30888787,Origo ,Satamakatu 7,10900,HANKO,Hanko,Unioninkadun keidas Oy,01.10.2025,
3438747-7,30884593,Soossi Cocktails & Pizza,Suvantokatu 2,80100,JOENSUU,Joensuu,Olipa Gutaa Oy,01.06.2024,
3001162-4,1074722,Camp Kitchen & Bar Pyhä,Kultakeronkatu 21,98530,PYHÄTUNTURI,Pelkosenniemi,Rukan Camp Oy,29.06.2022,
2211460-7,1059929,Yu Zi Ravintola,Keinulaudankuja 4,940,HELSINKI,Helsinki,Huaren Finland Oy,01.04.2018,
3106334-6,30068437,Kankaan Sauna,Kympinkatu 3,40320,JYVÄSKYLÄ,Jyväskylä,Kankaansauna Oy,10.06.2020,
3443102-8,30884727,Ravintola BarLast ,Satamapuisto 2,28900,PORI,Pori,Räpsöön Bistro Oy,29.05.2024,
2716566-5,30051978,Bar Oljenkorsi,Intiankatu 18,560,HELSINKI,Helsinki,Oljenkorsi Ravintola Oy,05.05.2020,
3481015-9,30886212,Brasserie Golf,Golfintie 2,23500,UUSIKAUPUNKI,Uusikaupunki,FriHolm Oy,04.12.2024,
1039263-4,30069817,Juhlaravintola&Country Bistro Maisa,Polsontie 35,34260,TERÄLAHTI,Tampere,Mailax Oy,04.05.2020,
3269695-4,30881929,Baba Döner,Vuorikatu 14,100,HELSINKI,Helsinki,IG Ravintolat Oy,07.06.2023,
3228247-9,1072433,Cafe Boardgame,Eerikinkatu 14,100,HELSINKI,Helsinki,Helsingin lauta- ja pöytäroolipeli Oy,01.10.2021,
3518014-4,30888382,Biljard-Bar Fiesta,Kontulankaari 1 B,940,HELSINKI,Helsinki,Valenssi Oy,22.07.2025,
3218345-4,1074549,Sport bar Pyhä,Kultakeronkatu 4,98530,PYHÄTUNTURI,Pelkosenniemi,Tulikuuma Tunturi Oy,01.06.2022,
3235338-8,1072793,Kauppakadun Kebab Pizzeria,Seminaarinkatu 19,40100,JYVÄSKYLÄ,Jyväskylä,Rezob Oy,28.12.2021,
3085464-8,30887594,Sipuran Navetta,Sipurantie 28,15320,LAHTI,Lahti,Harc International Oy,25.06.2025,
1837957-3,1017195,Memphis Hakaniemi,Siltasaarenkatu 18-20,530,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,25.10.2004,
2895008-3,1074434,Margherita's Pizza Kebab Lounas,Jukolankuja 1-3,90410,OULU,Oulu,Testudines Oy,01.06.2022,
2888941-1,30065075,G Livelab,Puutarhakatu 1,33100,TAMPERE,Tampere,Livelaboratorio Tampere Oy,01.07.2019,
3254812-6,30886923,Bar Piilo,Kanslerintie 10,20200,TURKU,Turku,Yhden Tähden Oy,01.04.2025,
3520315-8,30887544,Veikkolan Ravintola,Turuntie 561,2880,VEIKKOLA,Kirkkonummi,Tmi Osman Kosar,13.05.2025,
0722986-0,1776087,Kausalan Matkakeidas Oy,Sitikkalantie 5,47400,KAUSALA,Iitti,Kausalan Matkakeidas Oy,01.03.2018,
2856706-8,30065972,Fiskdisken,Köpingsvägen 11,66100,MAALAHTI,Maalahti,Fiskdisken Vasa Ab Oy,12.07.2019,
0148682-3,1043686,Ravintola Tolvanen,Salpausselänkatu 7,15110,LAHTI,Lahti,Tolvanen Oy,22.04.2013,
2716116-2,1060778,Kinokulma,Asemakatu 1,86300,OULAINEN,Oulainen,Kinokulma Oy,11.06.2018,
3159240-8,30888799,Secret Wine Club,Kylätie 27B,320,HELSINKI,Helsinki,MKOR Que Rico Oy,29.09.2025,
2709869-3,30885745,Musher's Tavern,Joulumaantie 3,96930,NAPAPIIRI ROVANIEMI,Rovaniemi,Gastro Finland Oy,01.11.2024,
0895205-7,1055719,Arktikum Cafe & Restaurant,Pohjoisranta 4,96200,ROVANIEMI,Rovaniemi,Arktikum-palvelu Oy,01.07.2001,
0193088-3,1040110,Länsikylä,Kultaojantie,99830,SAARISELKÄ,Inari,Kakslauttanen Arctic Resort Oy,28.11.2011,
1594383-7,1069096,Auranmaan leipä,Sammontie 29,28400,ULVILA,Ulvila,Annantähti Oy,18.08.2020,
3474162-4,30886913,Teppanyaki Jyväskylä,Kauppakatu 20-22,40100,JYVÄSKYLÄ,Jyväskylä,Smile Restaurant Oy,01.04.2025,
2382967-1,30887189,Kontti Street Food & Bar,Haapasaarentie 7,44500,VIITASAARI,Viitasaari,Suomen MK Ravintolat Oy,01.05.2025,
1749977-6,1052268,Hotelli Lasaretti,Kasarmintie 13,90130,OULU,Oulu,TaitoReitti Oy,01.01.2016,
3166037-8,30074386,Mad Finn Brew Distillery,Pyynikintie 29,33230,TAMPERE,Tampere,Mad Finn Oy,01.06.2022,
3515126-3,30888824,PHO STATION RAVINTOLA,Leppävaarankatu 3-9,2600,ESPOO,Espoo,Pho station Oy,24.11.2025,
0983076-4,1173423,Järvenpään Keilahalli,Vanha Yhdystie 11,4430,JÄRVENPÄÄ,Järvenpää,MR-Keila Oy,01.03.2018,
1953811-8,1018856,Jännevirran Baari,Jännemäentie 5,70940,JÄNNEVIRTA,Siilinjärvi,Jännevirran Kauppasilta Oy,01.03.2018,
