asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2749254-3,1069980,Ravintola Flemm's,Manttaalitie 15,37500,LEMPÄÄLÄ,Lempäälä,Lemfood Oy,02.01.2021,
1492254-0,30883765,Korsnäs Baarin,strandvägen 4327,66200,KORSNÄS,Korsnäs,Transport Kennet Westerlund Ab Oy,08.02.2024,
2492391-8,1062329,Piazza Italia,Messuaukio 1,520,HELSINKI,Helsinki,R.A.O FINLAND Oy,01.09.2018,
2193974-6,30884334,Aruna,Saaristenkatu 4,13100,HÄMEENLINNA,Hämeenlinna,Resta-Sun Oy,15.05.2024,
0179702-3,1041007,Nya korsnäsgården,Vikingvägen 9,66200,KORSNÄS,Korsnäs,Korsnäs Ungdoms- och Byaförening rf,01.03.2018,
1532446-2,1017153,m/s Charlotta,Eteläranta,28100,PORI,Pori,Porin Vesibussiristeilyt Oy,19.07.2004,
3355468-3,30883023,Itsudemo,Kauppakatu 24-26,40100,JYVÄSKYLÄ,Jyväskylä,Shuang Chen Oy,01.10.2023,
3554675-9,30888721,Boneless Kannelmäki,Kantelettarentie 15,420,HELSINKI,Helsinki,Waren Sab Oy,16.09.2025,
0423916-6,1275122,Botnia Minigolf Klubb Rf,"Uddnäsvägen, Vasklot",65170,VAASA,Vaasa,Botnia Minigolf Klubb Rf C/O Petter Ström,01.03.2018,
0168170-9,30887371,Padel Ässä Joensuu,Käkisalmenkatu 33,80230,JOENSUU,Joensuu,Pohjois-Karjalan Osuuskauppa,15.05.2025,
3004706-1,1076496,Guido's Grani,Tunnelitie 4,2700,KAUNIAINEN,Kauniainen,Allora Ravintolat Oy,04.03.2023,
2183807-2,1055079,Ravintola Tempo,Mikonkatu 23,50100,MIKKELI,Mikkeli,AH Ravintolat Oy,15.10.2016,
0978233-6,1071066,Matkakoti Taikayö,Vanhatie 26,2880,VEIKKOLA,Kirkkonummi,Kiinteistö Oy Kotikartano Veikkola,17.05.2021,
3332277-8,30886627,Ambra,Meripihkatie 1,710,HELSINKI,Helsinki,Ravintola Pihlis Oy,13.02.2025,12.02.2026
1538271-8,1073345,Pizzeria Kemiö,Arkadiantie 5,25700,KEMIÖ,Kemiönsaari,Pizzeria Kemiö,01.03.2022,
1100943-0,30888577,Bar Idän tähti,Asiakkaankatu 3,930,HELSINKI,Helsinki,Sainifarm Oy,01.09.2025,
2875299-2,1060478,Botania,Heinäpurontie 70,80110,JOENSUU,Joensuu,Joensuun Botania Oy,01.06.2018,
3454064-6,30887449,Delhi Rasoi Itis ,"Itäkatu 1-5, lt 2417",930,HELSINKI,Helsinki,DE Mapeko Oy,06.05.2025,
9039623-9,1071761,Kårkafé Aurum,Henriksgatan 2,20500,TURKU,Turku,Kafé Gadolinia Kommanditbolag,02.08.2021,
0930206-4,30051330,Ravintola Saari,Sirpalesaari,150,HELSINKI,Helsinki,A&S Fam Oy,09.05.2018,
3497044-3,30886988,Huwila Bar & Kitchen,Puistokatu 4,57100,SAVONLINNA,Savonlinna,Saimaa Restaurants Oy,27.03.2025,
2989124-9,30068878,Ludvig Public House,Korkeavuorenkatu 30,130,HELSINKI,Helsinki,K30 Public House Oy,30.09.2021,
0580885-0,1080179,Kaptensgården,Jaggasintie 21,21660,NAUVO,Parainen,Design Svanhild Åbonde Kb,01.04.1999,
1888263-8,30887582,Airport Cafe,Helsinki-East Aerodrome,49270,PYHTÄÄ,Pyhtää,Redstone AERO Oy,31.05.2025,30.05.2026
1742548-6,1063989,Ylöjärven Liikuntakeskus,Elotie 14,33470,YLÖJÄRVI,Ylöjärvi,Ylöjärven Liikuntatalo Oy,01.03.2019,
3292937-5,30888154,Baarimikko juhliin,Malmin raitti 17 B,700,HELSINKI,Helsinki,Huipa Oy,14.07.2025,
2473358-3,30065386,Black Grill & Cafe Töölöntori,Sandelsinkatu 1,260,HELSINKI,Helsinki,Tony's Food Group Oy,07.04.2020,
3190344-8,1071111,Bar Femton,Mäkelänkatu 15,550,HELSINKI,Helsinki,Helsingin Laaturavintolat Oy,02.06.2021,
2850270-7,30882826,Ravintola Vanha Pankki,Kauppatie 5 ,66400,LAIHIA,Laihia,Laihian Ravintolat Oy,01.09.2023,
1806410-9,1023161,Wanha Mylly/Mylly Kahvila,Talonpojantie 7,93400,TAIVALKOSKI,Taivalkoski,Komake Oy,01.06.2006,
2220007-0,1048238,Space Bowling & Billiards Pori,Yrjönkatu 13,28100,PORI,Pori,Poolmax Oy,15.08.2014,
1550482-6,1075644,Solkulla Gård,Emkarbyvägen 461,22220,EMKARBY,Finström,TEIR ORGANICS,26.09.2022,
2603036-3,1046829,Välibaari,Tampereentie 10,37500,LEMPÄÄLÄ,Lempäälä,Kami's Kymppi Oy,15.04.2015,
3228533-8,1072535,Pub Torkkari,Utinkatu 14,45200,KOUVOLA,Kouvola,Pub Torkkari Oy,20.11.2021,
3096751-1,30886049,The Berg,Barösundintie 679,10270,BARÖSUND,Inkoo,Barösund Sea View Oy,01.11.2024,31.10.2026
1029932-5,30887924,Katuman lava,Haukipolku 4,13330,HARVIALA,Janakkala,Simeros Oy,20.06.2025,
3277467-6,1075573,Ravintola Yummy Buffet,Kaisaniemenkatu 2,100,HELSINKI,Helsinki,Wong Wu Partners Oy ,01.11.2022,
2330775-0,1043353,Bar & Coffee Havana,Liisankatu 6,28100,PORI,Pori,Bar&co Pori Oy,01.02.2013,
2071464-1,1037530,Runebergin Pizza-Kebab,Runeberginkatu 50,260,HELSINKI,Helsinki,Tmi:Ferhat-Serhat,01.03.2018,
3470558-6,30885728,Jazz Cafe AXO,Rantatie 14,21600,PARAINEN,Parainen,Tuotantoyhtiö Kalkki Oy,12.09.2024,
2616598-9,1047133,Ravintola House,Väliahontie 47,90800,OULU,Oulu,Ravintola TAT Oy,13.05.2014,
2933097-8,1071345,Ravinteli Vintti,Viipurintie 4,13100,HÄMEENLINNA,Hämeenlinna,JJ RestaTeam Oy,15.07.2021,
3434136-4,30885441,Ristorante Fiorina,Kalevan puistotie 26,33500,TAMPERE,Tampere,Tampereen Stadion Ravintola Oy,15.08.2024,
2112598-8,1067667,Kiasma,Mannerheiminaukio 2,100,HELSINKI,Helsinki,Toothpicks and Honey Oy,25.02.2020,
2758522-1,30884855,Wukong Ravintola,Brahenkatu 3,87100,KAJAANI,Kajaani,Reluck Investment Consulting Oy,12.06.2024,
2434330-7,1060043,Stefan's Steakhouse,Kauppapuistikko 15,65100,VAASA,Vaasa,SRMax Oy,20.03.2018,
3349497-5,30884138,Story Vanha Kauppahalli,Eteläranta 1 ,130,HELSINKI,Helsinki,Story Vanha Kauppahalli Oy,05.04.2024,
0429947-6,1049263,Ahkun Tupa,Lemmenjoentie 1030,99885,,,Lemmenjoen Lomamajat Oy,22.06.1988,
3563983-2,30889207,The Soju Bar,itäkatu 1-5,930,HELSINKI,Helsinki,Eat Pray Love oy,04.12.2025,03.12.2026
2884697-2,1062488,Kahvila Päijänne,Päijänteentie 1,550,HELSINKI,Helsinki,Vallilan Vinttikahvila Oy,15.10.2018,
1952494-7,30888391,Sin City,Hämeenkatu 24,33200,TAMPERE,Tampere,NoHo Partners Oyj,15.08.2025,
3514447-7,30888607,Ravintola Tunturikettu,Iso-Ylläksentie 1,95980,YLLÄSJÄRVI,Kolari,Sawo BBQ Oy,01.09.2025,
1543746-7,30882805,Savoy-teatterin ravintolat ja Bar & Garden Minne,Kasarminkatu 46,130,HELSINKI,Helsinki,Sunborn Events Oy,01.09.2023,
3389201-7,30883587,Cafe Kesar Bistro & Cocktail Bar,Kalevankatu 11-13,60100,SEINÄJOKI,Seinäjoki,Equanimity Life Ventures Oy,03.01.2024,
0703323-5,30034719,Joroisten Golf Klubi-ravintola,Golftie 14 B,79600,JOROINEN,Joroinen,Joroisten Kartano-Golf Oy,01.06.2018,
2467766-5,1043057,ABC Valkeala,Valtatie 15,45370,VALKEALA,Kouvola,Kymen Seudun Osuuskauppa,01.03.2018,
2006414-0,30889085,KATUMİXER,Katumantie 1,13250,HÄMEENLINNA,Hämeenlinna,Aurinko Sahin avoinyhtiö,01.01.2026,
3580547-4,30889430,Ravintola Mummon tupa,Vieraskuja 4 (2 krs),2770,ESPOO,Espoo,Fin Biz Oy,01.02.2026,
2778535-4,30888729,Jääahmat anniskelu,Vaiveronkatu 70,5900,HYVINKÄÄ,Hyvinkää,Oma Panimo Oy,17.09.2025,31.05.2026
0212329-0,1051454,Solo Sokos Hotel Torni,Yrjönkatu 26,100,HELSINKI,Helsinki,Sokotel Oy,01.04.2022,
2361736-1,30884163,Skiffer Haukilahti,Haukilahdenranta 12,2170,ESPOO,Espoo,Skiffer Oy,26.04.2024,
1003103-8,1018156,Mariepark,Möckelöbrinken 11,22100,MARIEHAMN,Maarianhamina - Mariehamn,Mariepark Ab,15.02.2005,
2795518-1,1056331,Pizza Place Annala,Hikivuorenkatu 63,33710,TAMPERE,Tampere,Katin Ravintola Oy ,01.03.2018,
0291615-1,1038284,Päntäneen Nuorisoseurantalo,Päntäne,61980,PÄNTÄNE,Kauhajoki,Päntäneen Nuorisoseura r.y.,01.03.2018,
2933097-8,1073483,Bistro Roust,Hallituskatu 8,13100,HÄMEENLINNA,Hämeenlinna,JJ RestaTeam Oy,24.02.2022,
3137589-2,1068568,Hotelli Keurusselkä,Keurusseläntie 134,42700,KEURUU,Keuruu,Keurusselkä Resort Oy,16.06.2020,
3319425-1,1075932,Robert's Coffee Bubbles Lounge,Keskuskatu 2,100,HELSINKI,Helsinki,Central Bubbles and Bites Oy,01.12.2022,
2942868-4,1074472,Raksilan pesäpallostadion,Ouluhallintie 20,90130,OULU,Oulu,Läpilyönti Oy,27.05.2022,
1500058-0,1011359,Honkavaaran Perinnepiha,Kuutostie 583,82200,HAMMASLAHTI,Joensuu,Honkavaaran Perinnepiha Ky,01.11.2000,
1609018-6,1191562,Vanjärven Seurojentalo,Vanjärventie 480,3400,VIHTI,Vihti,Vanjärvi-seura ry,01.03.2018,
3343517-4,1076665,Holy Bacon,Kauppakatu 13,74100,IISALMI,Iisalmi,JEA Ravintolat Oy,31.03.2023,
0656359-2,1073977,Asuntohotelli Ruska,Kauppatie 37,93400,TAIVALKOSKI,Taivalkoski,Asuntohotelli Ruska Oy,01.06.2022,
3250995-2,30888757,Originals Turku,Yliopistonkatu 13,20100,TURKU,Turku,SoundXpress Oy,20.10.2025,
2821042-1,1058004,Uusi Nelosparkki,Kirkonkyläntie 7 A,95110,KUIVANIEMI KK,Ii,Nelosparkki Oy,01.03.2018,
3275104-4,1073789,Ravintola Pukki,Koivulinnantie 3,7560,PUKKILA,Pukkila,DeliBock Oy,29.03.2022,
3247763-9,1072939,Mikkola Baari,Venuksentie 4 LH 3,1480,VANTAA,Vantaa,Mikkola Baari oy,01.01.2022,
0203929-1,1063540,Sataedu Ruukku,Suoratie 1,32810,PEIPOHJA,Kokemäki,Satakunnan koulutuskuntayhtymä,22.01.2019,
2870829-7,1060576,Villa Munkholma,Munkholmantie 101,48710,KOTKA,Kotka,Saganton Oy,24.04.2018,
3529951-6,30887632,Waskikulma Oy,Vaskivedentie 1415,34710,VASKIVESI,Virrat,Waskikulma Oy,09.06.2025,
2296128-3,1033705,Volum Bar Cafe,Horninkatu 15,24100,SALO,Salo,Volume ravintolat Oy,18.12.2011,
0826740-4,30881720,Hermannin Viinitilan Maisteluhuone,Käymiskuja 1,82900,ILOMANTSI,Ilomantsi,Hermannin Viinitila Oy,01.06.2023,
1994125-7,30046273,Kristalliranta,Säkyläntie 275,27800,SÄKYLÄ,Säkylä,Cafeija Oy,05.06.2018,
1965816-0,30019660,Kulttuuriravintola Railo,Jokipohjantie 47,33800,TAMPERE,Tampere,Nekalan Kulttuuribaari Oy,01.12.2018,
1586022-2,1029972,SuurSavohalli,Urheilutie 4 A,58900,RANTASALMI,Rantasalmi,SuurSavohalli Oy,01.03.2018,
3501117-2,30888443,Swad Nepal,Lapinlahdenkatu 17,180,HELSINKI,Helsinki,Bhajane Oy,01.08.2025,
0116213-2,1045748,Karljohan,Yrjönkatu 21,100,HELSINKI,Helsinki,Ravintola Karl-Johan Oy,01.08.1987,
2592347-7,1049988,Parmesan Arabia,Arabiankatu 6 C,560,HELSINKI,Helsinki,Kasnur avoin yhtiö,01.03.2018,
2058710-1,1048590,Kahvila-Ravintola Liminganportti,Pitkäkoskentie 15,91900,LIMINKA,Liminka,Mika Lehtinen Invest Oy,01.03.2018,
1750804-6,1040952,Jyväskylän sataman kahvila,Satamakatu 8,40100,JYVÄSKYLÄ,Jyväskylä,Rhea Ship Lines Oy,01.03.2018,
2199379-3,1030810,Shamrock Vantaa,Peltolantie 2,1300,VANTAA,Vantaa,Vantaan Ravintolat Oy,31.12.2008,
2772762-1,30885798,Kymen Unska,Tanhuantie 1,45150,KOUVOLA,Kouvola,Kymen Unska,01.10.2024,
1889416-1,1058955,Ravintola Lounatuuli,Tulolantie 23,84100,YLIVIESKA,Ylivieska,Lounatuuli T Järvenpää Oy,01.07.2004,
1013920-9,1871728,Seo/Starburger,Tiilitörmäntie 2,89400,HYRYNSALMI,Hyrynsalmi,"Car-Nivor LTD, Oy",01.03.2018,
3469142-8,30886223,La Mardino's Pizzeria,Hameentie 7 b liike 4,530,HELSINKI,Helsinki,La Mardino's Oy,01.12.2024,
2448119-5,1057059,Futo,Merituulentie 36,2200,ESPOO,Espoo,YI DA OY,15.06.2017,
3539974-4,30889251,ONDA Music & Art Cafe,Aleksanterinkatu 22,33100,TAMPERE,Tampere,On Da Wave Oy,29.12.2025,
3419555-5,30884236,Ravintola Nivada,Laakavuorentie 6,970,HELSINKI,Helsinki,TJ International Oy,01.05.2024,
2709263-8,30060713,Vaarunhovi,Oittilantie 101,41800,KORPILAHTI,Jyväskylä,Tiira Events Oy,11.05.2018,
3001162-4,30067055,Camp Kitchen & Bar,Bistrotie 2,93830,RUKATUNTURI,Kuusamo,Rukan Camp Oy,02.04.2021,
2120772-1,30069957,Rummun Ruoka & Puoti,Sibeliuksenkatu 5,250,HELSINKI,Helsinki,DT Foods Oy,21.12.2021,
0930206-4,1067342,Ravintola Saslik,Neitsytpolku 12,140,HELSINKI,Helsinki,A&S Fam Oy,20.02.1973,
0974723-1,1033634,Ravintola Villa Hakkari,Kuokkalantie 5,37550,LEMPÄÄLÄ,Lempäälä,Helsingin Kulinaarinen Instituutti Oy,20.04.2004,
0198540-3,1020398,Seinäjoen raviradan ravintolat,Ravitie 9,60120,SEINÄJOKI,Seinäjoki,Etelä-Pohjanmaan Hevosjalostusliitto ry,27.07.2005,
3350982-3,30881505,Hangan lava,Hankasalmentie 129,41500,HANKASALMI AS,Hankasalmi,Rakkaudesta Lajiin Oy,19.05.2023,
2237519-6,30041006,Bar Favela,Mechelininkatu 13,100,HELSINKI,Helsinki,Taide ja työ ravintolat oy,29.03.2018,
