asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
0779410-6,1881086,Pitäjän Pirtti,Rukatunturintie 10,93830,RUKATUNTURI,Kuusamo,Pitäjän-Pirtti Oy,01.03.2018,
2691766-9,30886039,Nomad Food&Wine ,lönnrotinkatu 18,120,HELSINKI,Helsinki,Pasta Fabbrica Oy,29.10.2024,
1802072-0,30886432,Kohtaamispaikka Loisto,Matkailutie 312,85100,KALAJOKI,Kalajoki,Hiekkadyyni Oy,09.01.2025,
2633785-9,1069278,The Club Billiard,Rauhankatu 22  2 krs,65100,VAASA,Vaasa,Creative Operations Oy,19.10.2020,
2630486-2,30048088,Kahvio Marski,Poleninkatu 1,50100,MIKKELI,Mikkeli,Marskin Kioski-Kahvio Oy,08.03.2019,
0938867-0,1026542,Lohionginta Korpikeidas,Vesikkolantie 415,54100,JOUTSENO,Lappeenranta,Lohionginta Korpikeidas Oy,01.03.2018,
3142533-5,30070829,Kotipizza Levi,Hissitie 13 C 2,99130,SIRKKA,Kittilä,Taves Food Oy,15.04.2021,
0172298-8,1776722,Kesäkahvila Löytynlohi,Löytynlohi,71775,TUOVILANLAHTI,Kuopio,Myhkyri Oy,01.03.2018,
3413437-3,30883657,Ravintola Pikkupihvi,Viilarinkatu 5,20320,TURKU,Turku,Ravintola Pikkupihvi Oy,26.01.2024,
2677443-4,30883649,Riviera Punavuori,Pursimiehenkatu 29-31,150,HELSINKI,Helsinki,Riviera Movie & Night Oy,01.02.2024,
2427734-6,30883165,Kart in Club Espoo,Ruukintie 6,2330,ESPOO,Espoo,Delian Oy,23.10.2023,
2283785-6,30061286,Virtakiven sauna,Brejlinintie 8,45910,VOIKKAA,Kouvola,Manner Kahvila Oy,20.06.2018,
3200894-7,30071470,Kotipizza Kotkansaari,Keskuskatu 23,48100,KOTKA,Kotka,Remibo Oy,01.07.2021,
3199665-6,30887125,Cafe&Rent Mahlia,Hämeenkuja,13200,HÄMEENLINNA,Hämeenlinna,Mahlia Oy,01.05.2025,
1219169-2,30884531,Villa Suruton,Kylpylaitoksentie 2,57130,SAVONLINNA,Savonlinna,Villa Suruton,01.06.2024,
1447914-7,1059794,Scandic Hakaniemi,Siltasaarenkatu 14,530,HELSINKI,Helsinki,Scandic Hotels Oy,20.03.2018,
2922841-2,1062169,Pelimies,Linnankatu 27 lh.2,20100,TURKU,Turku,Huvitus Ravintolat Oy,01.08.2018,
3110284-3,1067549,Pizzeria Elit,Asemakatu 12,44200,SUOLAHTI,Äänekoski,Pizzeria Elit avoin yhtiö,05.03.2020,
3536854-2,30887916,Sins & Wings,Kontionkatu 2,88900,KUHMO,Kuhmo,Sins & Wings Oy,01.12.2025,
3402288-1,30885386,Ristorante Mirella,Lönnrotinkatu 41 A,180,HELSINKI,Helsinki,Ravintola Baresh,26.07.2024,
3455420-4,30889029,Hovi Sports Bar,Hämeenkatu 25-27,11100,RIIHIMÄKI,Riihimäki,Havu Hovi Oy,11.11.2025,
2609716-2,30060832,Kotipizza Tesoma,Tesomanvaltatie 36,33310,TAMPERE,Tampere,Grebmit Oy,08.05.2018,
3286690-9,1076107,Kiinanmuuri,Horninkatu 17,24100,SALO,Salo,Yihan oy,01.01.2023,
2868910-2,30886881,Skiffer Postipuisto,Rullakkokatu 3,240,HELSINKI,Helsinki,ROYAL RIVERS OY,01.04.2025,
3408737-8,30884214,Paksuniemi,Paksuniementie 241,82300,RÄÄKKYLÄ,Rääkkylä,Paksuniemen Paronit Oy,30.04.2024,
3286289-5,30888971,Kakola SPA,Graniittilinnankatu 2F,20100,TURKU,Turku,Kakola SPA Oy,01.12.2025,
2820089-9,1062985,Ravintola Käpygrilli,Osmontie 5,610,HELSINKI,Helsinki,Espera Oy,01.11.2018,
0208813-0,1275083,Jokimaan Tanssilava,Jokimaantie 360,61800,KAUHAJOKI,Kauhajoki,Kauhajoen Vapaaehtoinen Palokunta r.y.,01.03.2018,
1049626-5,1016235,Harjavallan jäähallin kahvio,Yhdyskatu 1,29200,HARJAVALTA,Harjavalta,Kuparikiekko jr ry,01.03.2018,
3142082-5,1069437,Ravintola Mango Palace,Viherniemenkatu 3 Lh 37 & 38,530,HELSINKI,Helsinki,Baba Ama Oy,28.09.2020,
1101118-6,1075792,La Torrefazione Sello,Leppävaarankatu 3-9,2600,ESPOO,Espoo,La Torrefazione Oy,29.10.2022,
2611432-1,30066557,Santa's Pizza & Burger,Pukinpolku 6,96930,NAPAPIIRI ROVANIEMI,Rovaniemi,Tekroni Oy,15.10.2019,
2732878-6,1066773,Ravintola Onam,Firdonkatu 2 B LT 2115-3 2.krs,520,HELSINKI,Helsinki,Vietnomnom Oy,17.10.2019,
2702265-6,30888840,Hotelli Kultahippu,Petsamontie 1,99800,IVALO,Inari,Visit Inari Oy,20.10.2025,
3497044-3,30886809,Wirta Pizza & Pasta,Puistokatu 2,57100,SAVONLINNA,Savonlinna,Saimaa Restaurants Oy,17.03.2025,
2279853-5,1032941,Siima Baari,Vaasankatu 25 A,500,HELSINKI,Helsinki,ASIR'S ENTERPRISES,01.10.2009,
2899338-2,30060906,Shell Loppi,Lopen kantatie 214,12640,JOKINIEMI,Loppi,Huoltoasema J.Kolehmainen Oy,27.04.2018,
3478736-6,30889028,SHED BAR,Venny Soldanin Raitti 4,4400,JÄRVENPÄÄ,Järvenpää,jakela oy,15.11.2025,
2557681-5,30886511,RPS Brewhouse,Kauppakatu 20,70100,KUOPIO,Kuopio,Kuopion Pop-Up Oy,27.01.2025,
1055587-8,30884273,Kankurin tekonurmi katsomo,Torikatu 20,5800,HYVINKÄÄ,Hyvinkää,Hyvinkään Palloseura r.y.,19.04.2024,
0356915-5,30054488,Kartanohotelli Hyvärilä,Lomatie 12,75500,NURMES,Nurmes,Nuoriso- ja Matkailukeskus Hyvärilä Oy,15.06.2018,
2220007-0,30030186,Galaxie Center,Rautatienkatu 25,33100,TAMPERE,Tampere,Poolmax Oy,20.04.2018,
0806193-2,1172795,Predium Servicestation,"Järnösalmentie, Predium Hamn",10820,LAPPOHJA,Hanko,Premarin Oy Ab,15.04.2010,
2663296-2,1071629,Espresso House 1243 HKI Outlet,Tatti 17,760,HELSINKI,Helsinki,Espresso House Finland Oy,23.06.2021,
2904163-1,1065033,Kino Marilyn,Kuningattarenkatu 17,7920,LOVIISA,Loviisa,Kino Marilyn Oy,27.05.2019,
2793939-2,30884151,Hi5 Arena Kahvio,Seutulantie 17,4410,JÄRVENPÄÄ,Järvenpää,Spurtti Liikuntakeskus Oy,08.04.2024,
2987454-5,1064542,JCorazon,Selänpääntie 582,47810,SELÄNPÄÄ,Kouvola,JCorazon,18.04.2019,
2480918-9,1056801,Route 24,Joenkulmantie 2,17130,VESIVEHMAA,Asikkala,Paimelan Ranch Oy,15.05.2017,
3129499-6,30887392,E-Meal Burgers,Nygatan 1,22100,MARIEHAMN,Maarianhamina - Mariehamn,E-Meal Ab,01.05.2025,
1926497-0,30036697,Ravintola Ruoka-Aika/Ekes Pub,Kirkonkyläntie 7,700,HELSINKI,Helsinki,Riitta-Liisa Piiroinen Oy,06.04.2020,
1911556-1,1771304,Jaakko V,Kirkkokatu 10,48100,KOTKA,Kotka,Samer Oy,01.09.2004,
1267544-3,1061467,Ervastin Lomat,Kylmäläntie 18,93800,KUUSAMO,Kuusamo,Tieisännöinti Ervasti,11.06.2018,
2658494-8,1051000,Ravintola Morris,Mäkelänkatu 30,510,HELSINKI,Helsinki,LHH - Ravintola,15.07.2015,
2841251-7,1074863,Imatran Kesäteatteri,Torkkelinkatu 11,55100,IMATRA,Imatra,Karelian Gourmet Oy,27.06.2022,
3510539-8,30886720,Ravintola Peuran Krouvi,Nurmitie 1,37470,VESILAHTI,Vesilahti,TR Ravintolapalvelut Oy,08.03.2025,
3218346-2,1072207,BeeBee Padel,Lokkisaarentie 3,70620,KUOPIO,Kuopio,Base Center Oy,17.09.2021,
2713706-6,1052039,Kansan Pubi,Kansankatu 15,96200,ROVANIEMI,Rovaniemi,RAVINTOLA BENJAMIN OY,30.10.2015,
0631484-4,1021766,Raision Keilailukeskus,Varppeenkatu 24,21200,RAISIO,Raisio,Keilaraisio Oy Eriksson,01.03.2018,
3433509-5,30888715,GINZA SUSHI KLUUVI,ALEKSANTERINKATU 9,100,HELSINKI,Helsinki,Jingbin Oy,01.10.2025,
2633542-3,1056434,Oi Hanko,Esplanadi 79,10900,HANKO,Hanko,Tawaphon Lönnqvist T:mi Oi Hanko,01.03.2018,
2093132-0,1035057,Bank Food & Wine,Hovioikeudenpuistikko 11,65100,VAASA,Vaasa,Vaasa Ravintolat Oy,10.06.2010,
2772729-3,1071352,Hearts Salon,Tunnelitie 4,2700,KAUNIAINEN,Kauniainen,Hearts Salon Oy,26.05.2021,
3565433-8,30889139,Fuusio Club,Humalistonkatu 8a,20100,TURKU,Turku,Turun Kulttuuritalo Fuusio ry,25.11.2025,24.11.2026
3160571-5,30883310,Hotelli Jokipuisto,Kyminlinnantie 18,48600,KOTKA,Kotka,Hotelli Jokipuisto Oy,07.12.2023,
0658353-4,1052998,Rax Koskikeskus Tampere 60310000,"Hatanpäänvaltatie 1, Koskikesk",33100,TAMPERE,Tampere,Restel Ravintolat Oy,01.03.2018,
3476105-1,30888815,Roster pizza & bar,Yliopistonkatu 26 D,40100,JYVÄSKYLÄ,Jyväskylä,Peelis Oy,01.10.2025,
3398131-9,30883534,Hotel Aateli Lakeside,Suvikkaantie 6,88610,VUOKATTI,Sotkamo,Aristocrat Oy,01.01.2024,
2909527-7,1069908,Itäkota,Itärinteentie,98900,SALLA,Salla,Rohmoiva Klubi Oy,04.12.2020,
0912685-7,1064320,Ullavan Ylikylän Nuorisoseura,Rahkosentie 226,68390,RAHKONEN,Kokkola,Ullavan Ylikylän nuorisoseura ry,03.04.2019,
2217070-5,30883446,Onse-areena,Torikatu 24,5800,HYVINKÄÄ,Hyvinkää,MonniKlubi Oy,01.12.2023,
3387606-8,30883412,New Royal India,Kapteeninkatu 16,48101,KOTKA,Kotka,Samridhi Oy,01.12.2023,
2557518-5,1069188,Ravintola Kiina,Fredrikinkatu 5 B,49400,HAMINA,Hamina,Rui An Ky,25.08.2020,
2791595-6,30071421,Winebar Kurkela,Pikisaarentie 17,90100,OULU,Oulu,Ostroferia Oy,14.06.2021,
0403005-5,1061529,Vilpola,Koulutie 3,36600,PÄLKÄNE,Pälkäne,Onkkaalan vapaaehtoinen palokunta ry,30.06.2023,
3221811-9,1071968,Faasai Thai ravintola,Koskikatu 7,33100,TAMPERE,Tampere,Wanphen Faasai Oy,01.08.2021,
3240780-9,1075349,Ravintola Dalika,Kuntokuja 3,1280,VANTAA,Vantaa,Samaya Oy,01.09.2022,
3373808-7,30883557,Pizzeria Urkki Oy,Askeltie 1,79700,HEINÄVESI,Heinävesi,Pizzeria URKKI Oy,01.01.2024,
2557255-8,1045157,Sohwi,Vaasankatu 21,40100,JYVÄSKYLÄ,Jyväskylä,Ravintola Sohwi Oy,01.08.2014,
1522050-8,1058980,Cafe23,Toinen linja 23,530,HELSINKI,Helsinki,Tintun Puoti Oy,01.01.2018,
3470728-2,30885703,MN Kievari,Kiannonkatu 2-4,89600,SUOMUSSALMI,Suomussalmi,Wild Kid Oy,01.10.2024,
3465876-7,30886242,Ruuben,Otavalankatu 8 B 34,33100,TAMPERE,Tampere,Sadeli Oy,02.12.2024,
2716215-7,1052786,Bar Iris,Riekontie 3,49410,POITSILA,Hamina,Tmi Ommik,09.02.2017,
2763713-2,1064725,CheapSleep Hostel,"Sturenkatu 27 A, 2 krs.",510,HELSINKI,Helsinki,Fourhousing Oy,26.04.2019,
2215306-7,1074989,Iso Saluuna,Suokyläntie 749,91500,MUHOS,Muhos,LCR Action Oy,15.07.2022,
3370519-7,30888158,Syvärauman Pub,Mäkikatu 1,26200,RAUMA,Rauma,LT Ravintolapalvelut Oy,14.07.2025,
3489872-8,30886498,Steakhouse Seta,Sibeliuksenkatu 5 L 4,13100,HÄMEENLINNA,Hämeenlinna,Steakhouse Seta Oy,22.01.2025,
2274928-2,30068130,Pizzeria Sorrento,Snellmaninkatu 22,70100,KUOPIO,Kuopio,Elettra Oy,08.04.2020,
2890793-1,30060060,The Bull & The Firm,Kulmavuorenkatu 2,500,HELSINKI,Helsinki,The Firm Helsinki Oy,04.04.2020,
1640893-2,1023153,Hannuksen Piilopirtti,Keskikyläntie 54 B,91800,TYRNÄVÄ,Tyrnävä,Hannuksen Piilopirtti Oy,07.08.2006,
0986855-1,30888588,Kirjastonkahvila Tarina,Kaarlenväylä 3,90100,OULU,Oulu,Kanresta Oy,01.11.2025,
2908745-3,1061872,Pizzeria La Festa,Pakkahuoneenkatu 34,90100,OULU,Oulu,La Festa Original Oy,03.07.2018,
2988248-1,1065065,Racquet Fellows Oy,Rystypolku 2,1720,VANTAA,Vantaa,Racquet Fellows Oy,01.07.2019,
2683718-3,1056338,m/s Vallisaari,Kauppatori,170,HELSINKI,Helsinki,Aava Lines Oy,08.08.2017,
2934545-9,1062852,Ravintola Lounais-Hämeen Pirtti,Portaantie 480,31300,TAMMELA,Tammela,Vanha Kokki Oy,02.10.2018,
2936134-4,30064163,Kotipizza Kaarina,Puntarikatu 2,20780,KAARINA,Kaarina,Maula Ali Oy,27.05.2019,
2994006-3,30888567,Kukkilan Biljardi,Latojantie 6,15270,KUKKILA,Hollola,Redsoil Ltd Oy,01.09.2025,
2753656-9,1053299,Kesäpirtti,Vilniementie 373,49400,HAMINA,Hamina,Vilniemen Kesäpirtti Oy,30.04.2016,
3150531-9,30887350,Lie Mi Lunch kitchen ,porkkalankatu 22 ,180,HELSINKI,Helsinki,Rii Ci oy,01.05.2025,
2247883-0,1042219,Kahvila-konditoria PostElli,Keskuskatu 51,38700,KANKAANPÄÄ,Kankaanpää,Kahvila Konditoria PostElli,22.10.2012,
2503295-7,1062732,Pielaveden Keilahalli,Laaksotie 30,72400,PIELAVESI,Pielavesi,Pielaveden Keilahalli Oy,01.11.2018,
3330396-4,30888704,Viini- ja Olutbaari,Korhosenkatu 19,85310,SIEVI AS,Sievi,Ravintola Jonna Ky,26.09.2025,
1715083-0,1072387,Samrai Ravintola,Leinikkitie 22,1350,VANTAA,Vantaa,Tmi Mohammed Shamem,01.10.2021,
2257461-1,1055302,Ravintola Koivu,Nuottaniementie 2,80140,JOENSUU,Joensuu,Kaari Pub Oy,27.12.2016,
0193088-3,1076993,Utsjoki Arctic Resort,Nuorgamintie 91,99980,UTSJOKI,Utsjoki,Kakslauttanen Arctic Resort Oy,01.06.2023,
2854694-5,1071839,Rioni,Rautatienkatu 12,33100,TAMPERE,Tampere,Ravintola Rioni Oy,09.07.2021,
2179728-2,1071326,Ravintolalaiva Merihelmi,Itäinen Rantakatu 56,20810,TURKU,Turku,Cesa Oy,09.06.2021,
2199747-9,1049472,Lapland Hotel Lumi,Rajantie 20,99300,MUONIO,Muonio,Lapland Hotels Lappi Oy,27.01.2015,
1071940-6,1061518,Kotipizza Seppä,Ahjokatu 3-5,40320,JYVÄSKYLÄ,Jyväskylä,Sun City Bakers Oy,19.06.2018,
