asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
3485492-8,30886998,Olio VR Oy,Tasetie 8,1510,VANTAA,Vantaa,Olio VR Oy,01.04.2025,31.03.2026
2468332-8,30883672,Cafferie Minetti,Eerikinkatu 15,20100,TURKU,Turku,Cafferie Oy Ab,23.01.2024,
3426528-5,30884293,Tori Steak & Pizza,Kirkkokatu 5 C,48100,KOTKA,Kotka,BDB Finland Oy,26.04.2024,
2327903-2,30885876,Keskipiste Pub,Näyttelijäntie 14 ,400,HELSINKI,Helsinki,Ivan Enterprise Oy,10.10.2024,
1476412-4,1068474,Pohjanportti,Niemi-Niemeläntie 198,95310,LIEDAKKALA,Keminmaa,Pohjanranta Oy,08.06.2020,
1479170-4,1084735,Ravintola Long River,Isokaari 44,200,HELSINKI,Helsinki,Helsingin Long River Oy,01.10.1998,
3327192-3,30887779,Stop 'n go grilli,"Harjun levähdysalue, Valtatie 4",15460,MÄKELÄ,Lahti,Helenan herkut Oy,30.05.2025,29.05.2026
3431080-8,30886114,Ravintola Mount Nepal,Kaupinkalliontie 7,2100,ESPOO,Espoo,Mount Nepal Tapiola Oy,08.11.2024,
2843456-4,5075476,Ojamon Olkkari,Kartanonkuja 1,8200,LOHJA,Lohja,River Haven Oy,29.08.2023,
2909004-6,30073488,Camping Jurva,Kauhajoentie 247,66300,JURVA,Kurikka,Camping Jurva Oy,16.03.2022,
1549719-5,1022603,Kylätalo Mäntyrinne,Naamantie 122,91600,UTAJÄRVI,Utajärvi,Naaman Kotiseutu ry,01.03.2018,
3098692-3,1068757,Uittamon Paviljonki,Rykmentintie 29,20880,TURKU,Turku,Star Alone Oy,29.06.2020,
1771719-8,30887499,Naficon Arena,Emmauksenkuja 5,20380,TURKU,Turku,Manhattan Sport Center Oy Ab,12.05.2025,
0184906-5,1871888,Riutunkarin Grilli-Kahvila,Varjakka,90470,VARJAKKA,Oulu,Huikun Grillikioski ja -kahvio Jouko Ervasti Ky,01.03.2018,
2737008-7,1059174,Ravintola Tapulin Piano,Maatullinaukio 10,750,HELSINKI,Helsinki,Rifat & Marif Oy,02.01.2018,
1761846-4,30075765,Arctic Circle Hotel,Välipolku 2,98720,SUOMUTUNTURI,Kemijärvi,A La Carte Lapland Oy,01.12.2022,
1784733-9,1068034,Koskicafe Mylly,Tarvontie 1,12920,TOPENO,Loppi,Koskicafe Mylly,27.04.2020,
3119546-1,30886195,Lähtöruutu,Vuorikatu 26,70100,KUOPIO,Kuopio,Hupijuttu Oy,16.12.2024,
0567070-8,30071986,Keppana Kellari,Koivulantie 6,31350,LIESJÄRVI,Tammela,H Ihamäki Ky,20.04.2018,
3283053-5,30889059,Pizza kebab Lavina,Koskikatu 25 C 10,96200,ROVANIEMI,Rovaniemi,Pizza&kebab venninpiste oy,13.11.2025,
3442922-7,30885123,Smile,Degersandsvägen 127,22270,ECKERÖ,Eckerö,Enevio Ab,24.06.2024,
2103972-1,1052917,Ravintola Kreeta Joensuu,Rantakatu 32,80100,JOENSUU,Joensuu,Ravintola Kreeta Oy,20.04.2016,
0907693-3,1056291,Classic Pizza Iso Omena,Piispansilta 9 LT Gb-03,2230,ESPOO,Espoo,CPR Finland Oy,20.04.2017,
1301680-2,1036498,Cafe Antonius,Mannerheiminkatu 9,21100,NAANTALI,Naantali,Cafe Antonius,26.04.1991,
2199747-9,30070735,Taiga,Vaeltajantie 2,95980,YLLÄSJÄRVI,Kolari,Lapland Hotels Lappi Oy,30.03.2021,
3358829-3,30881628,RAVINTOLA SATAMA ,VETERAANINKATU 3 ,20360,TURKU,Turku,Arimsa Oy,01.07.2023,
3464395-2,30885637,Ravintola Seiväs,Kappelikatu 11,45130,KOUVOLA,Kouvola,Cava Camp Oy,01.09.2024,
1061137-4,1012608,Tammiluodon Viinitila,Tammiluoto 257,21630,LIELAHTI TL,Parainen,Tammiluodon Viinitila Oy,15.11.2004,
1013920-9,1050295,Ravintola Halla,Hyryntie 11,89400,HYRYNSALMI,Hyrynsalmi,"Car-Nivor LTD, Oy",30.04.2015,
1541069-4,30883807,John Scotts Aurakatu,Aurakatu 5,20100,TURKU,Turku,Oy Kopparberg Finland Ab,16.04.2024,
2303695-4,1034704,Ravintola Lootholman Helena,Kuninkaantie 193,23360,KUSTAVI,Kustavi,Kustavin Matkailu Oy,21.05.2010,
3395325-4,30888746,Ravintola Masala&More,Yrjönkatu 10,28100,PORI,Pori,D & S Foods Oy,20.09.2025,
0907890-4,1072627,Helsingin yliopiston päärakennus,Aleksanterinkatu 5,170,HELSINKI,Helsinki,Sodexo Oy,11.11.2021,
2471456-9,1058024,Tyrvään Pappila,Asemakatu 4,38210,SASTAMALA,Sastamala,Partnos Oy,27.09.2017,
3152852-9,30887021,Ravintola Hermannin Kukko,Hämeentie 81-83,550,HELSINKI,Helsinki,Tasneem & Tasfia Oy,01.04.2025,
2525926-2,1043403,Ravintola Urban Oy,Puijonkatu 15,70100,KUOPIO,Kuopio,Ravintola Urban Oy,15.02.2013,
3092443-1,1069797,Che Buono Lounge,Maisemamaalauksenkatu 1,430,HELSINKI,Helsinki,Rozzano Oy,15.11.2020,
2857483-1,1061241,Lappajärven kesäteatteri,Itäkyläntie 97,62600,LAPPAJÄRVI,Lappajärvi,Lappajärven kesäteatteri Oy,29.05.2018,
3089391-1,1069669,Vittajoen Kota,Vitsavaaran alue,99300,MUONIO,Muonio,Northern snow emotion Oy,10.12.2020,
0896203-6,1067248,Yttermark UF Pub,Åbrovägen 69,64220,YTTERMARK,Närpiö,Yttermark Ungdomsförening r.f.,09.01.2020,
2779785-7,1064531,Bar Fiilis City,Valtakatu 36 A,53100,LAPPEENRANTA,Lappeenranta,Goodsam Oy,05.06.2019,
3346392-5,30883885,Kotipizza Hirvensalo,Vanha Kakskerrantie 2,20900,TURKU,Turku,Jupitsa Oy,01.03.2024,
0626963-3,1065943,Luhtikammari,Saimaantie 5,54100,JOUTSENO,Lappeenranta,Luhtikammari Ky,24.06.1999,
3221811-9,30887539,Faasai Thai ravintola,Hatanpään valtatie 26,33100,TAMPERE,Tampere,Wanphen Faasai Oy,31.05.2025,
3572636-2,30889226,Ravintola Fyren ,Pohjoinen Rantakatu 12,10600,TAMMISAARI,Raasepori,FYREN RASEBORG OY AB,01.01.2026,
3190629-4,1071865,Thailand Food,Kauppakatu 52,92100,RAAHE,Raahe,Thailand Food Oy,07.07.2021,
1803814-6,30074169,Nummisten Ruokala,Ojankulmantie 20,4660,NUMMINEN,Mäntsälä,T:mi HEIMO-SET,15.06.2022,
2072041-9,1054179,Vepsä,Ulkoilusaari Vepsä,20100,TURKU,Turku,West Coast Seaservice Oy Ltd,23.06.2016,
3108918-3,1073054,Loma-Ässä,Järvitie 36,41900,PETÄJÄVESI,Petäjävesi,Loma-Ässä,30.01.2022,
1037315-0,1036505,Ravintola Rice Garden,Siltasaarenkatu 12,530,HELSINKI,Helsinki,Sun Wang Oy,23.11.2010,
0222255-5,1472889,Vehkakosken Lava,Vehkalinnantie 30,42850,POHJASLAHTI,Mänttä-Vilppula,Virtain Urheilijat ry,01.03.2018,
3122261-8,1069443,Ravintola Bella Marina,Reginankuja 3 LT,810,HELSINKI,Helsinki,Elek Oy,12.10.2021,
3154912-7,1069931,PAVIS,Pavisvägen 2,68600,PIETARSAARI,Pietarsaari,Pavis Oy Ab,05.01.2021,
2033337-1,1037091,Holiday Club Katinkulta,Katinkullantie 15,88610,VUOKATTI,Sotkamo,Holiday Club Resorts Oy,01.03.2011,
2801873-9,1059673,Grillari,Keskustie 9,61100,PERÄSEINÄJOKI,Seinäjoki,Grillari Ky,01.03.2018,
3187947-6,30072598,Hard Trek Café,Vuosselintie 8,93830,RUKATUNTURI,Kuusamo,Ruka Trek Team Oy,01.03.2022,
3354666-7,30884874,Kinosalonki Sofia,Reiponkatu 35,92100,RAAHE,Raahe,Kulttuuriyhdistys Bio Huvimylly ry,10.06.2024,
3115029-8,30068019,Ravintola Båt,Hietalahdenranta 14,180,HELSINKI,Helsinki,Seil Oy,18.05.2021,
0693458-4,1064583,Mantun Aurinkoterassi,Mantunkuja 2,71800,SIILINJÄRVI,Siilinjärvi,Siilinjärven Pesis ry,19.05.2019,
3159968-5,1075634,Ajakan Taika,Tikkuniementie 2,93900,KUUSAMO,Kuusamo,Ajakan Taika Oy,01.12.2022,
2162600-2,1027733,Keskusbaari,Porrassalmenkatu 12,50100,MIKKELI,Mikkeli,MIKKELIN KESKUSBAARI OY,28.02.2008,
1863621-8,30044204,Pizzeria Kalimero,Isolukontie 2,36220,KANGASALA,Kangasala,Pizzeria Kalimero Oy,30.04.2020,
3189402-7,1070678,Ravintola Onni,Kirkkotie 21,29100,LUVIA,Eurajoki,Grönqvist Yhtiöt Oy,05.05.2021,
3436035-4,30885199,Charlies pizza och restaurang,Långkallesgränd 4,22410,GODBY,Finström,Charlies pizza och restaurang Ab,28.06.2024,
3439857-1,30887698,Kings And Queens,Kauppakatu 29,70100,KUOPIO,Kuopio,Bon Kuopio Oy,28.05.2025,
2106807-1,1032427,Bluestar Palaveri,Käsivarrentie 3734,99470,KARESUVANTO,Enontekiö,ME Puranen Oy,18.06.2009,
3208724-3,30885353,Koi Sushi Pakila,pakilantie 76 LT 3,660,HELSINKI,Helsinki,Koi Group Oy,17.07.2024,
0950831-0,1039863,FORMULA CENTER HELSINKI,Yläkivenrinne 1,920,HELSINKI,Helsinki,Dimtecno Oy,01.03.2018,
1028073-9,1064373,Kotipizza Vetokannas,Palosaarentie 77,65200,VAASA,Vaasa,Mikko Männikkö Oy,11.07.2019,
3505188-7,30888849,Taste of Himalaya,Flygfältsvägen 67,22120,MARIEHAMN,Maarianhamina - Mariehamn,Taste of Himalaya AB,08.10.2025,
3408913-8,30886395,M4nsku Bar,Mannerheimintie 104 ,250,HELSINKI,Helsinki,Niksbar Oy,01.01.2025,
2935216-5,1072292,Sizzle Station Sello,Leppävaarankatu 3-9 LT 223,2600,ESPOO,Espoo,SUSHI LUNCH DJB OY,03.09.2021,
3442114-5,30885344,Katiola,Honkajoentie 21,61960,KYRÖNLATVA,Kauhajoki,Katiola Oy,12.07.2024,
2997579-2,30065330,Ilola Inn,Suopellontie 703,19700,SYSMÄ,Sysmä,Ilola Inn Oy,19.06.2019,
2141308-2,1072024,K-Citymarket Turku Länsikeskus,Markulantie 150,20320,TURKU,Turku,JJ-Jylli Oy,22.10.2021,
3208770-2,30077140,Manskun kakku,Hakkapeliitantie 5,31300,TAMMELA,Tammela,Manskun Kakku Oy,11.04.2023,
2755989-1,1053552,Bar 16,Kustaankuja 2,17200,VÄÄKSY,Asikkala,Jento Oy,02.06.2016,
1873718-2,1058976,Wilderness Hotel Nangu,Veskoniementie,99800,IVALO,Inari,Nellim Wilderness Hotels & Safaris Oy,01.12.2017,
2442142-4,30060762,Vanha Laivuri -riihikahvila,"Mäntäntie 1626, Varpaasalmi",42560,POHJOISJÄRVI,Keuruu,T:mi Maija Rinne,02.05.2018,
2796548-6,1055595,Oluthuone Paasikivi,Paasikivenkatu 4,4200,KERAVA,Kerava,Kamun Pulju Oy,09.01.2017,
3323925-3,30887074,Loimukeisarin Rullaamo,Fiskarsintie 318,10470,FISKARI,Raasepori,Ilon Eväät Oy,03.04.2025,
3327379-3,30888470,Local Smash´D,Övretorget 2,65100,VAASA,Vaasa,BBQ Brothers Oy,10.08.2025,
2602340-3,1047106,Ravintola Gösta ja,Joenniementie 47,35800,MÄNTTÄ,Mänttä-Vilppula,Joenniemen Ravintolat Oy,16.05.2014,
3327347-8,30889231,GTC Café,"Ruoholahdenkatu 8,",180,HELSINKI,Helsinki,GTC Studio Oy,08.12.2025,07.12.2026
2927658-8,1062722,il Siciliano Tampere,Itäinenkatu 5-7,33210,TAMPERE,Tampere,Tampereen Siciliano Oy,02.10.2018,
0988182-8,1046136,Restaurang Kungsgården,Kungsgårdsvägen 30 A,65380,VAASA,Vaasa,Svenska Österbottens förbund för Utbildning och Kultur,13.01.2014,
3525543-3,30887363,El Barcito,Aleksanterinkatu 30,33100,TAMPERE,Tampere,El Barcito Oy,28.04.2025,
3015356-9,30066841,Ravintola Chengdu,Svinhufvudintie 1,570,HELSINKI,Helsinki,Huyan Oy,28.10.2019,
3511638-8,30886817,Ravintola Nepal House,Korsontie 2,1450,VANTAA,Vantaa,Nepalhouse Oy,15.03.2025,
3432129-1,30885110,Lapland Hotels Kuopio / Gallá Kitchen & Bar,Puijonkatu 32,70110,KUOPIO,Kuopio,Lapland Hotels City Oy,01.07.2024,
2862577-4,1062999,Gästhem Enigheten,Tingsvägen 64,22710,FÖGLÖ,Föglö,Basic Invest,17.10.2018,
0748579-2,1062883,Cafe Brahe,Läntinen Brahenkatu 6 LH 1 / 2,510,HELSINKI,Helsinki,Lönkan Grillin Pitopalvelu Oy ,16.10.2018,
2370168-6,1042533,Ravintola Leopardi,Koppelokuja 9,70820,KUOPIO,Kuopio,Tulikuuma Kumpu Oy,10.10.2012,
2137594-4,1076192,Wiksbergin Krouvi,Siurilankatu 28,30300,FORSSA,Forssa,Olivin cafe bar,21.12.2022,
2044080-4,30066180,Bangkok 9 Mall Of Tripla,Fredikanterassi 1,520,HELSINKI,Helsinki,Thai Ravintola Helsinki Oy,10.04.2020,
3463958-2,30885613,Leaf bento,Hallituskatu 3,33200,TAMPERE,Tampere,LEAF BENTO OY,23.08.2024,
3215572-8,1076301,Ravintola Kripa Tammisaari,Kustaa Vaasan katu 7 A 02,10600,TAMMISAARI,Raasepori,Kirpal Oy,03.02.2023,
3531300-7,30888043,Oslo Pub,keinulaudankuja 4,940,HELSINKI,Helsinki,Bengalin Sisu 25 Oy,17.06.2025,
3391029-7,30884962,Ravintola Saiko Robatta,Fredrikinkatu 47,100,HELSINKI,Helsinki,Tampere Oppa BBQ Oy,12.06.2024,
2679728-1,30881880,Laavu Cheese&Wine Bar sekä Kota Bistro palvelutiskin yhteydessä (K-Market Jounin Kaupassa),Sannanrannantie 3,95970,ÄKÄSLOMPOLO,Kolari,Vuollo ja pojat Oy,19.06.2023,
2931767-7,1073493,Candan Pizzeria,Vaunukuja 1 A,3400,VIHTI,Vihti,KESLIN Oy,23.03.2022,
0101249-2,30884056,Keski-Espoon urheilupuisto,Kylävainiontie 18 ,2760,ESPOO,Espoo,Esbo Bollklubb ry,01.04.2024,
0239003-0,1472836,Haiharan Kesäkahvila,"Kaukajärvi, Museoalue",33710,TAMPERE,Tampere,Lasten ja nuorten satumatto r.y.,01.03.2018,
3489981-9,30889116,Chalet Utsu,Kinnastie 25,99130,SIRKKA,Kittilä,A&R Lifestyle Management Oy,21.11.2025,
