asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2931344-9,30883203,Ripasso Pizza&wine,solvikinkatu 11,990,HELSINKI,Helsinki,Ravintola Ripasso Oy,25.10.2023,
3117144-3,30068131,Örö linnakesaari,Örön saari / Kemiönsaari,25930,KASNÄS,Kemiönsaari,Nimbus Gruppen Oy,15.04.2020,
2299527-2,1053214,Karaoke Bar Helmi,Väinönkatu 7,40100,JYVÄSKYLÄ,Jyväskylä,Euro-Dynamics Oy,01.04.2023,
3351705-7,30889391,KIIKKU,Hupisaarten kaupunginpuisto,90100,OULU,Oulu,Kahvila Kiikku Oy,16.01.2026,15.01.2027
2414926-4,1076486,Logomo,Junakatu 9,20100,TURKU,Turku,Logomo Oy,01.03.2023,
2965237-9,30889088,Skýra retreat,Ahventie 77,96900,SAARENKYLÄ,Rovaniemi,Norvajärvi Arctic Resort Oy,17.11.2025,
2861485-6,30884906,Pyynikin Brewhouse,Puistokatu 2-4,40100,JYVÄSKYLÄ,Jyväskylä,Pyynikin Brewery Restaurants Oy,20.06.2024,
3116958-9,30884031,Luckiefun's Sushibuffet Kirkkokatu,Kirkkokatu 17,90100,OULU,Oulu,Itä Herkku Oy,25.03.2024,
0920150-3,1039108,Ristorante Momento (Karisma),Kauppiaankatu 2,15160,LAHTI,Lahti,Momento Fastfood Oy,01.11.2011,
3321909-2,1076057,Ristorante La Fresco,Hämeenkatu 25-27,11100,RIIHIMÄKI,Riihimäki,Amed-Mar Oy,25.11.2022,
3171508-4,30887910,Lyhty Ravintola ,Haapasaarentie 5,44500,VIITASAARI,Viitasaari,Simmarin Helmi Oy,06.06.2025,
3333576-3,1076659,PSTA,Vellamonkatu 2,33100,TAMPERE,Tampere,Pasta La Vista Oy,15.03.2023,
2625089-2,1048306,Keuruun jäähalli / Metsä-Multia Areena,Einari Vuorelantie 6,42700,KEURUU,Keuruu,KeuPa Hockey Oy,01.03.2018,
3342705-1,30886607,Ravintola Kopo,Hallituskatu 22,33200,TAMPERE,Tampere,Central 22 Oy,07.02.2025,
1940601-9,1018394,Jussin Tupa,Muukontie 19,53400,LAPPEENRANTA,Lappeenranta,Jussin Tupa Ky,01.06.2005,
3511526-2,30887934,CAFÉ BERRY,Annankatu 27,100,HELSINKI,Helsinki,Goodness BerryCo. Oy,15.06.2025,
3474165-9,30887109,Bröner Lentoasema,Lentoasemantie 1,1530,VANTAA,Vantaa,Harodi 2.0 Oy,07.04.2025,
3360513-7,30882970,Chingu ,Tukkutorinkuja 2 C 55,580,HELSINKI,Helsinki,Tasty Asian Room Oy,01.10.2023,
2799862-4,1056595,Pizzeria Merenneito,Kauppatie 8,58500,PUNKAHARJU,Savonlinna,Evrim Avoin yhtiö,01.03.2018,
2199747-9,30888794,LH Catering Karhunpesä,Karhunpesäntie 1,97220,SINETTÄ,Rovaniemi,Lapland Hotels Lappi Oy,01.10.2025,
3276540-3,1074515,Crazy Horse,Jyväskyläntie 2,69950,PERHO,Perho,Baari Seksen Tmi Ibrahim Can Yilmaz,17.06.2022,
0968997-5,1043389,Ravintola La Barre,Torikatu 21,80100,JOENSUU,Joensuu,Abuelos Oy,25.10.1986,
1539854-1,30476126,Ravintola Hurrikaani,Rautpohjankatu 10,40700,JYVÄSKYLÄ,Jyväskylä,JYP Jyväskylä Oy,04.03.2020,
0740745-2,30067752,Kokkolan Golf ravintola,Hepo-Ventuksentie 2,67800,KOKKOLA,Kokkola,Kokkolan Golf - Gamlakarleby Golf ry,25.03.2020,
1825445-5,1049877,Bock's Corner Brewery,Gerbyntie 16,65230,VAASA,Vaasa,Bock's Corner Brewery Oy,23.09.2016,
3520468-7,30887474,Hill´s Dumplings,Kalevankatu 17,100,HELSINKI,Helsinki,Hills Ravintolat Oy,01.06.2025,
3588529-1,30889347,Ravintola Mamma Mia,Tähkäkuja 3,1370,VANTAA,Vantaa,Arong Oy,15.01.2026,
3525518-5,30887867,Ståhlberg Urjala,Turunväylä 52,31760,URJALA,Urjala,Ståhlberg Kahvilat Urjala Oy,25.06.2025,
2229409-7,1030812,Kahvila-Ravintola Iltalypsy,Lähteentie 10 A,74700,KIURUVESI,Kiuruvesi,Iltalypsy Oy,05.01.2009,
3384066-3,30883550,Ravintola Jing Bay ,Punasillantie 4,40950,MUURAME,Muurame,Zheng Lifang,21.12.2023,
2192908-9,1028984,Pikku Matami,Töyryntie 2,26100,RAUMA,Rauma,Kaisan Kuppila Oy,30.05.2008,
0609596-0,1063501,Puutorin Vessa,Puutori,20100,TURKU,Turku,Oy Afor-Finland Ab,01.02.2019,
3203758-8,1071112,H'Noi Vietnamese Bistro,Hämeentie 94 L3,550,HELSINKI,Helsinki,Le Ngoc Huyen Nguyen HNOI HKI 99 tmi,06.05.2021,
0893584-7,1014031,Harjumaan Seurantalo,Pajulantie 8 A,51420,HARJUMAA,Mikkeli,Harjumaan Kajastus Ry ,01.03.2018,
3089387-4,30066819,Lomahotelli Jämi,Jämintie 659,38800,JÄMIJÄRVI,Jämijärvi,Hovila Service Oy,26.05.2020,
2468551-8,1042464,KallioHovi,Vaasankatu 17,500,HELSINKI,Helsinki,LEGENDS HOVI OY,30.10.2012,
3241855-9,30887531,Postmaster Hotel,Postikatu 1,96100,ROVANIEMI,Rovaniemi,Quality Rentals Rovaniemi Oy,12.05.2025,
3549588-3,30888672,Rata58,Tervantie 15 ,42700,KEURUU,Keuruu,Rata58 Oy,15.09.2025,
2244942-3,1031315,Ravintola Jet Set,Satamakatu 3,95400,TORNIO,Tornio,Ravintola Jetset Oy,17.02.2009,
3433065-7,30885696,Boneless Flemari,Fleminginkatu 21b,530,HELSINKI,Helsinki,KRF enterprise Oy,05.09.2024,
3352667-4,30885229,Happy Badger Board Game Café,Kristiinankatu 9 A 7,20100,TURKU,Turku,Happy Badger Game Experiences Oy,15.07.2024,
2922955-4,30888347,Tikkurilan Lysti,Vernissakatu 3,1300,VANTAA,Vantaa,Tammisto Catering Oy,04.08.2025,03.08.2026
3115279-5,30884915,Rautaranta Outdoor Gym,Sörnäisten rantapromenadi,530,HELSINKI,Helsinki,Rautaranta Oy,07.06.2024,
3500597-9,30886930,PiispanPysäkki,Viitostie 806 C,89760,PIISPAJÄRVI,Suomussalmi,Henjan Oy,01.05.2025,
3090647-9,1067042,Bar Hesari,Helsinginkatu 13 B 3,500,HELSINKI,Helsinki,LV Nightlife Oy,01.12.2019,
2847425-9,30058175,Tiiranta,Tiirantie 1,25630,SÄRKISALO,Salo,Tiiranta Oy,01.07.2018,
3420363-1,30884245,Wanhan  Haarlan  Lounastupa,Haarlankatu 4,33230,TAMPERE,Tampere,Pirjo Heinonen Oy,01.05.2024,
0591728-0,1787120,Koitin Kuppila,Koitintie 1239,19540,KOITTI,Hartola,Vehkalahden Kauppa Ky,01.03.2018,
3189488-7,30888064,Pappila,Pappilantie 10,95220,SIMONIEMI,Simo,Wonderland of Lapland Oy,18.06.2025,
3278471-9,30887952,K & Sushi,Kauppakatu 19,44100,ÄÄNEKOSKI,Äänekoski,Yingrui Oy,11.06.2025,
2356869-4,30038993,Putte's Bar & Pizza,Kalevankatu 6,100,HELSINKI,Helsinki,Kettupojat Oy,01.04.2018,
3012856-6,1070943,Fabe,Runeberginkatu 36,6100,PORVOO,Porvoo,RS Management Oy,01.06.2021,
1635074-2,30887489, Honka Cafe & Bar ,Sibeliuksenkatu 25 ,4400,JÄRVENPÄÄ,Järvenpää,Cic.World Oy,08.05.2025,
1521105-4,1059625,Hotelli Marilyn,Harjavallankatu 14,29200,HARJAVALTA,Harjavalta,SV-Ravintolat Oy,28.05.1999,
2022390-6,30885854,Auretar,Länsi-aureentie 853,34530,LÄNSI-AURE,Ylöjärvi,EX-Tuote,08.10.2024,
2658088-3,30050773,Solmu Pub,Vaasankatu 8 LH 2,500,HELSINKI,Helsinki,Harjun Somat Oy,14.05.2020,
3592639-9,30889474,Pub Pesä,Toivolantie 1,28400,ULVILA,Ulvila,Laageri Oy,01.03.2026,
0922994-4,1047596,Neste Oil Lompolontie,Lompolontie 2,99600,SODANKYLÄ,Sodankylä,Mokot Oy,01.03.2018,
2872001-8,30071779,Olo Centre,Päivärinteentie 10,58180,IHAMANIEMI,Enonkoski,Nature Solutions Oy,01.07.2021,
3308846-7,1075534,Ståhlberg Lunch & Catering,Näsilinnankatu 26,33200,TAMPERE,Tampere,RB&AT Catering Oy,24.10.2022,
0432504-8,1054557,Design House Idoli,Ukonjärventie 105,99800,IVALO,Inari,Idoli Oy,01.09.2016,
2929856-8,30064332,Walters Pub,Suupantie 2 L 6,33960,PIRKKALA,Pirkkala,Ramintola Oy,01.11.2020,
2785854-1,30067194,Kotipizza Järvenpää,Helsingintie 44,4430,JÄRVENPÄÄ,Järvenpää,KPR-Food Oy,15.12.2019,
2550222-6,1045351,Pizzabistro Marco Polo,Hovioikeudenpuistikko 11,65100,VAASA,Vaasa,Mat36 Oy,01.03.2018,
3460739-6,30889099,Burger Company Levi,Hissitie 11,99130,SIRKKA,Kittilä,Fast Food Espoo Oy,21.11.2025,
3527515-1,30888751,Sotto Pizzeria Munkkiniemi,Laajalahdentie 17,330,HELSINKI,Helsinki,Mizo Oy,01.10.2025,
1476232-1,1776043,Kyläkuppila Käpälämäki,Pohjalankilantie 1888,56440,POHJALANKILA,Ruokolahti,Käpälämäki-Baari Ky,01.03.2018,
3137894-6,30881933,Elsa,Ylläksentie 168,95900,KOLARI,Kolari,Sirly Oy,12.06.2023,
2858884-6,1058936,Sushi Like,Ratastie 13 D,3100,NUMMELA,Vihti,Zhijian Li T:mi,07.11.2017,
3527680-8,30887579,Players Inn,Sammonkatu 39L3,33540,TAMPERE,Tampere,Odette Ravintolat Oy,06.06.2025,
0961508-7,1054017,Kimingin nuorisoseuran kahvila,Piippuhitsarintie 60,43520,KIMINKI,Karstula,Kimingin Nuorisoseura ry ,01.03.2018,
1004940-6,1072532,Jannen Saluuna - Jannes Saloon,Kuusisaari,65280,VAASA,Vaasa,Oy Vaasan Saaristopalvelu Vasa Skärgårdservice Ab,15.10.1993,
0144879-8,1066359,m/s Alfågeln kiosk och café,Hummelvik,22550,VÅRDÖ,Vårdö,Ålands Skärgårdsrederi Ab,01.11.2021,
2480124-0,30888202,Niska Ekenäs,Strandallén 3 ,10600,TAMMISAARI,Raasepori,Lakris Ab,17.07.2025,16.07.2026
2951514-7,1073676,Deniss Kebab Pizza,Vapaudenkatu 4,30100,FORSSA,Forssa,Deniss M&A Oy,11.03.2022,
2596525-5,1059462,60's Palaver,Kauppakatu 22,80100,JOENSUU,Joensuu,60's Palaver Oy,01.03.2018,
2862247-7,1063330,Pihlajan Pizzatalo ja Kahvila,Satamakatu 14,67900,KOKKOLA,Kokkola,Pihlajan Pizzatalo ja Kahvila,13.12.2018,
3336702-8,30882784,Ravintola KOBE SUSHI,Martinkatu 3,20810,TURKU,Turku,Hyvää Bubble Oy,16.08.2023,
1773266-2,30886991,Kosken Tähti,Pappilantie 2,31500,KOSKI TL,Koski Tl,Kestelli,31.03.2025,
2458663-2,30883931,Ravintola Pursiseura,Rantabulevardi 31,94100,KEMI,Kemi,Hullu Poro Oy,01.05.2024,
2036064-4,30887692,Nuppolan Grilli,Hattelmalantie 35,13100,HÄMEENLINNA,Hämeenlinna,Tmi Markus Kemiläinen,26.05.2025,
3184654-3,30889150,Ravintola Wan Aroy,ROIHUVUORENTIE 1,820,HELSINKI,Helsinki,Wan Wan Oy,25.11.2025,
3521922-1,30889006,Buru Teppanyaki & Sushi,Aurakatu 12a,20100,TURKU,Turku,Teppanyaki Turku Oy,07.11.2025,
1539726-6,1008523,Klubiravintola,Vilhonkatu 13 G,50100,MIKKELI,Mikkeli,Mikkelin Kilta ry,01.09.1999,
3238414-1,30889189,Luksun Grilli Uuperi,Viirankankaantie 237,49520,REITKALLI,Hamina,Unelmaansa Oy,02.12.2025,
2356869-4,1072726,Putte's Pizza Tikkurila,Unikkotie 5 A,1300,VANTAA,Vantaa,Kettupojat Oy,01.12.2021,31.01.2026
0155602-7,30888170,Ravintola Medisiina,Aapistie 5,90220,OULU,Oulu,Juvenes Oy,01.08.2025,
3093376-8,30884900,Barbers & Beer Company KALLIO,Neljäs linja 17-19,530,HELSINKI,Helsinki,Barbers & Beer Oy,06.06.2024,
2557644-4,1045516,Hanki Baari,Rukankyläntie 11,93830,RUKATUNTURI,Kuusamo,Hanki Baari Oy,16.10.2013,
2330085-8,1059155,Bar Brode,Merenkäynti 3,2320,ESPOO,Espoo,Felt Bay Pub Oy,01.01.2018,
2444594-4,1052694,Ravintola HellaHuone,Yrjönkatu 22,28100,PORI,Pori,TaRiNi Oy,04.05.2016,
2370168-6,1058520,Pub Jälkipeli,Mikonkatu 5,50100,MIKKELI,Mikkeli,Tulikuuma Kumpu Oy,03.10.2017,
0762343-8,1056482,Ravintola Rodolfo,Kirkkokatu 5,170,HELSINKI,Helsinki,Casa Ravintolat Oy,01.04.2017,
1774159-3,30886960,Niittyahon tila,Niittuahontie 60,40950,MUURAME,Muurame,Niittyahon tila,01.05.2025,
1549988-7,30008049,Café Bar Valimo,Suomenlinna B 13,190,HELSINKI,Helsinki,Viabar Oy,13.05.2020,
3223873-4,1071995,Viljos Icebar jäähalli,Kisakatu 31,44200,SUOLAHTI,Äänekoski,Viljos Ravintolat Oy,17.08.2021,
0567671-2,30883604,Babista Ideapark Seinäjoki,Suupohjantie 57,60320,SEINÄJOKI,Seinäjoki,Etelä-Pohjanmaan Osuuskauppa,22.01.2024,
0742859-5,1047260,Cafe Engel,Aleksanterinkatu 26,170,HELSINKI,Helsinki,Cafe Engel Oy,16.11.1987,
2333830-3,30887616,Ravintola House,koskikatu 26,96200,ROVANIEMI,Rovaniemi,Lapinmaalarit,20.05.2025,19.05.2026
3418986-8,30884775,Villi Silli,Puistokatu 1,38200,SASTAMALA,Sastamala,VillitSillit Oy,30.05.2024,
1937608-3,30884147,Bar Laituri,Laiturikatu 1,50100,MIKKELI,Mikkeli,JP-Puhvetti Oy,15.04.2024,
2220007-0,1051850,Hollywood Bowling,Kauppakatu 37,40100,JYVÄSKYLÄ,Jyväskylä,Poolmax Oy,06.11.2015,
2327567-2,1047452,Vintillä,Kesätuulentie 2,6100,PORVOO,Porvoo,Tirmo Skärgårdscenter Ab - Tirmo Saaristokeskus Oy,29.09.2021,
3490249-1,30886790,Mopo Pub Oy,Rantalantie 608,7150,LAUKKOSKI,Pornainen,Mopo Pub Oy,06.03.2025,04.03.2026
2372155-6,1039182,Fazer Café City Center,Kaivokatu 8,100,HELSINKI,Helsinki,Fazer Ravintolat Oy,11.10.2011,
2944105-3,1063256,Ruuhka Pub,Hämeentie 30 C 21,530,HELSINKI,Helsinki,Ruuhkavuosiravintolat Oy,27.11.2018,
0168170-9,30052663,Original Sokos HotelVaakunaJoensuu,Torikatu 20,80100,JOENSUU,Joensuu,Pohjois-Karjalan Osuuskauppa,01.04.2018,
2803634-7,1055938,Oluthuone Kukko,Valtakatu 10 L 3,94100,KEMI,Kemi,JC Ravintolat Oy,01.02.2017,
