asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2815454-6,1057376,FIIKA Café & Interiör,Isokatu 13,68600,PIETARSAARI,Pietarsaari,FIIKA Ab Oy,01.03.2018,
2957237-9,1075275,Unity Helsinki,Välimerenkatu 22,220,HELSINKI,Helsinki,UNITY Helsinki Oy,15.08.2022,
3351626-5,30077019,Vanha Pappila,Vapaudenkatu 26,40100,JYVÄSKYLÄ,Jyväskylä,Jyväskylän Vanha Pappila Oy,19.04.2023,
3178193-8,30888371,Takapiha baari,Aallonhalkoja 5-7,540,HELSINKI,Helsinki,Amena Akbor Oy,01.08.2025,31.07.2026
2847502-4,1058470,Kotipizza Vuores,Vuoreksen puistokatu 76,33870,TAMPERE,Tampere,Ramish Oy,01.03.2018,
3260287-4,30073453,Suntti,Rantatie 3,21600,PARAINEN,Parainen,Ravintola Suntti Oy,30.04.2022,
0511246-6,1066262,Elokuvateatteri Star,Kalliotie 6,90500,OULU,Oulu,KK Tähti Group Oy,01.09.2019,
2750498-9,30061858,Grande Parilla,Ratatie 11,1300,VANTAA,Vantaa,Grandelux Oy,01.07.2018,
1082668-2,1086371,Lounasravintola Kapteeninkulma,Kapteeninkatu 3,53600,LAPPEENRANTA,Lappeenranta,Lounasravintola Kapteeninkulma Oy,01.07.1999,
3021000-9,30886239,Ravintola Lie Mi ,urho kekkosen katu 1 ,100,HELSINKI,Helsinki,3 Monkeys Poke Oy,01.12.2024,
1913648-5,1003715,Gala Kebab Pizzeria,Harjavallankatu 7,29200,HARJAVALTA,Harjavalta,Gala Kebab Pizzeria Ky,01.03.2018,
3476744-5,30886266,Ravintola Mei Lok,Keskikatu 4,45100,KOUVOLA,Kouvola,Ruihua Oy,01.12.2024,
1497539-4,1044322,Café Sjöboden Rödhamn,Rödhamn,22610,LEMLAND,Lemland,Rödhamns Expressen öppet bolag,01.11.2021,
0907693-3,1020123,Classic Pizza Restaurant / Sello,Leppävaarankatu 3-9,2600,ESPOO,Espoo,CPR Finland Oy,14.09.2005,
1641107-4,30887085,PullaPuisto ,Hållsnäsintie 89,10360,MUSTIO,Raasepori,Teunu Oy,30.04.2025,
0191405-8,1876220,Kittilän Työväentalo,Narikkatie 5,99100,KITTILÄ,Kittilä,Kittilän Järjestöyhdistys R.Y. ,01.03.2018,
0793131-8,30884613,Kino Kilta,Nunnankatu 4,20700,TURKU,Turku,Varsinais-Suomen Elokuvakeskus - Egentliga Finlands Filmcentrum ry,01.09.2024,
3408555-9,30883585,Bar Kotelo,Sammonkatu 50,33540,TAMPERE,Tampere,PK25 Productions Oy,14.02.2024,
2332771-9,30884600,Kokkola Camping Meripuisto,Vanhansatamanlahdentie 20,67200,KOKKOLA,Kokkola,Suomi Camping Oy,24.05.2024,
2796948-7,30886530,Kuppi ja Kaneli,Torikatu 8,88600,SOTKAMO,Sotkamo,Haapala BnB Oy,01.02.2025,
0930335-8,1013164,Marjaniemen ryhmäpuutarhan kerhotal,Virvakuja 6,930,HELSINKI,Helsinki,Marjaniemen siirtolapuutarha ry,01.03.2018,
2906678-3,1066738,Anette's Kitchen,Sockenvägen 24,10520,TENHOLA,Raasepori,Anette's Kitchen,14.11.2019,
2370168-6,1045968,Estrada,Maaherrankatu 12,50100,MIKKELI,Mikkeli,Tulikuuma Kumpu Oy,10.12.2013,
3312178-1,30887256,Taikapankki,Käyläntie 5,93900,KUUSAMO,Kuusamo,Oulangan Taika Oy,01.06.2025,
0897619-8,1046307,Hotel Kurikka,Hovinkatu 1,61300,KURIKKA,Kurikka,Oy Cazza Ab,21.01.2014,
2754507-8,1055826,Zemppi Areena,Pekurintie 2,90450,KEMPELE,Kempele,Zemppi Areena Oy,31.03.2017,
1085372-8,1001328,Jakeluasema Titta Home Oy,Vihtavuorentie 2,41330,VIHTAVUORI,Laukaa,Jakeluasema Titta Home Oy,01.03.2018,
3515909-7,30887262,Pielis pub,Pielisentie 10-12,81700,LIEKSA,Lieksa,Pielis Pub,17.04.2025,16.04.2026
0864366-8,1472773,Kauko-Pohjan Nuorisoseurantalo,Pohjankyläntie 375,34450,JÄMINKIPOHJA,Ruovesi,Kauko-Pohjan Nuorisoseura r.y.,01.03.2018,
0142122-9,1048861,Original Sokos Hotel Wiklund,Eerikinkatu 11,20100,TURKU,Turku,Turun Osuuskauppa,01.01.2015,
3298887-7,1075331,Komediateatterin Juhlatalo,Lapintie 3,33100,TAMPERE,Tampere,Juhlatalon Palvelut Oy,01.09.2022,
0967717-3,1072266,Arena Center Kaarela,Kaarelankuja 2 a,430,HELSINKI,Helsinki,Arena Center Oy,01.10.2021,
3540900-9,30888558,Halo Igloos/ Ravintola Aurora,Sodankyläntie 2415,97510,VIKAJÄRVI,Rovaniemi,Santas Sky Oy,15.10.2025,
0870444-0,1071791,RockPub & Cafe Grande,Pekankatu 12,96100,ROVANIEMI,Rovaniemi,Monitoimimies Jaska Ky,01.07.2021,
3094373-9,1066894,Pancho Villa Raisio,Raisiontori 7,21200,RAISIO,Raisio,Kipimex Oy,01.12.2019,
0207220-0,30068901,Greeneri,Pursialankatu 5,50100,MIKKELI,Mikkeli,Osuuskauppa Suur-Savo,16.07.2020,
2684029-4,1050949,Wanha Rauman Kaffebar,Kuninkaankatu 27,26100,RAUMA,Rauma,Restatiina Oy,01.07.2015,
0927923-9,1191192,Bygdestugan,Boxvägen 266,10600,TAMMISAARI,Raasepori,Skärgårdens Vänner i Snappertuna rf,01.03.2018,
3570497-2,30889319,Boneless Oulunkylä,Teininrinne 7 L1,640,HELSINKI,Helsinki,Smash Works Oy,01.01.2026,
2821774-6,1056566,Pub Karhunpesä,Pyörönkaari 3,70820,KUOPIO,Kuopio,Jariku Pubit Oy,28.04.2017,
2294187-2,1033612,Keilahalli Valopallo,Reumantie 4,18100,HEINOLA,Heinola,Valopallo Oy,01.12.2009,
0953517-5,30888397,HELSINKI NIGHTS,Simonkatu 6,100,HELSINKI,Helsinki,Darra Oy,01.09.2025,
1789997-2,1170138,Star Cafe,Liisankatu 14,170,HELSINKI,Helsinki,Makpro Oy,16.05.2006,
1083815-7,1024952,Snickari,Mannerheiminkatu 2,21100,NAANTALI,Naantali,Sunborn Saga Oy,01.02.2007,
0658353-4,1073476,Wanha Mestari Kurikka,Laurintie 15,61300,KURIKKA,Kurikka,Restel Ravintolat Oy,16.03.2022,
1915489-4,30881155,J.W. Enqvistin Telakka,Pimeesalmentie 4,34130,YLINEN,Ylöjärvi,Kraftpoint Oy,15.05.2023,
3385517-9,30883661,Ristorante Il Trio,Mannerheimintie 63,250,HELSINKI,Helsinki,Ari-Mardino Oy,01.02.2024,
1904351-0,1053359,Meri Pub,Haapaniemenkatu 14,530,HELSINKI,Helsinki,Ali Enterprise,20.05.2016,
3484912-5,30886542,Everest Momo Cafe,Eerikinkatu 29,20100,TURKU,Turku,Dhurbalaxmi Oy,30.01.2025,
1873718-2,30889279,Luttotupa,erämaakahvila Luttopirtti,99830,SAARISELKÄ,Inari,Nellim Wilderness Hotels & Safaris Oy,16.12.2025,
3455504-7,30887242,"Uumen Hotels | Tampere, Finlayson",Finlaysoninkatu 5,33210,TAMPERE,Tampere,Uumen Oy,24.04.2025,
2024616-3,30886657,Ravintåla Å,itäinen Rantapromenadi 11,6100,PORVOO,Porvoo,Flair Oy,01.04.2025,31.03.2026
3240571-5,1076282,Ravintola Kasarmi,Veteraanikatu 2,90130,OULU,Oulu,Ammattiopisto Luovi Oy,26.01.2023,
3159670-8,30883984,Middle of Nowhere taidepuisto,Koskenmaantie 187,5510,HYVINKÄÄ,Hyvinkää,Design Spot Oy,01.05.2024,
3150498-1,30883246,Kylän Baari,Keskustie 38,35300,ORIVESI,Orivesi,Kavalre Oy,01.11.2023,
3108224-8,1067447,Bar Mainio,Kartanonkatu 9,30100,FORSSA,Forssa,Lehtisen ravintolat Oy ,22.01.2020,
0664534-4,1066386,Samlingshuset,Kronobyvägen 3,68500,KRUUNUPYY,Kruunupyy,Kronoby Ungdoms- och Nykterhetsförening r.f.,23.09.2019,
0610577-8,1272733,Koiviston Tb & Baari,Turun valtatie 210,31520,PITKÄJÄRVI,Somero,Vilukselan Huoltis Ky,01.03.2018,
3521358-3,30887248,Satuman Saluuna,Paavontie 2,82200,HAMMASLAHTI,Joensuu,Satuman Saluuna Oy,22.04.2025,
3493967-3,30888217,Kylpylähotelli Kiannon Kuohut / Pub Jalonraitti,Jalonkatu 1 B,89600,SUOMUSSALMI,Suomussalmi,Hotelli Suomussalmi Oy,01.08.2025,
3524348-3,30887764,Onigiri Musubi,Pursimiehenkatu 2 C,150,HELSINKI,Helsinki,Musubi Oy,29.05.2025,
2815474-9,1056429,Rock'n Roll Diner,Rantakatu 9,67100,KOKKOLA,Kokkola,Food Founders Oy,25.04.2017,
2804197-1,1066758,Curious Goat,Huovitie 3,400,HELSINKI,Helsinki,Oy MIT Company Ltd,01.11.2019,
3503428-6,30886839,Beach Hotel Santalahti,Mastotie 1,48310,KOTKA,Kotka,Santalahti Management Oy,15.03.2025,
3531789-2,30888108,Robert´s Coffee Tampereen Asema,"Tampereen Rautatieasema, Rautatienkatu 25",33100,TAMPERE,Tampere,Bold on Business oy,01.07.2025,
0658353-4,1054240,Wanha Mestari Keskusta Lahti,Aleksanterinkatu 23,15110,LAHTI,Lahti,Restel Ravintolat Oy,01.01.1960,
1837957-3,1050456,Ravintola La Famiglia,Keskuskatu 3,100,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,01.06.2015,
1668348-3,1047718,Tullikammari ja Warsovan Laulu,Tullimakasiininranta 1,49400,HAMINA,Hamina,Jorma Patu Patanen,19.05.2017,
1447914-7,1059808,Scandic Turku,Eerikinkatu 30,20100,TURKU,Turku,Scandic Hotels Oy,24.04.2018,
2487432-7,1042414,KasiPiste,Ruotsalontie 1,68320,RUOTSALO,Kokkola,8-PISTE OY,01.03.2018,
3005584-6,1076572,Arctic Lounge,Saariseläntie 7,99830,SAARISELKÄ,Inari,Inarin Matkailu ja Markkinointi Oy,14.02.2023,
2849068-9,1059034,Ravintola Topcapi,Parolantie 10,13130,HÄMEENLINNA,Hämeenlinna,Ravintola Topcapi Sivas avoin yhtiö,08.11.2018,
3133055-5,30885486,Segreto,Kaarlenkatu 9,530,HELSINKI,Helsinki,Onnes Ravintola Oy,26.08.2024,
2683556-7,30884700,Olarin Panimon taproom,Bruno Granholminkuja 1-3,510,HELSINKI,Helsinki,Olarin panimo oy,31.05.2024,
3538785-8,30888416,Hemingway's Turku,Aurakatu 14,20100,TURKU,Turku,Tulikuuma Turku Oy,31.07.2025,
2799045-4,1073826,Lounas-kahvila Seijan tupa,Patenttikatu 10,21100,NAANTALI,Naantali,Lounas-Kahvila Seijan Tupa Oy,25.04.2022,
2817686-8,1056601,Siipiravintola Ten Wings,Liisankatu 8,28100,PORI,Pori,Elsasu Foods Oy,27.04.2017,
2339300-3,1065479,Jan Karlsgårdens Wärdshus,Slottsvägen 133,22520,KASTELHOLM,Sund,Nordiska Matkompaniet Ab,05.06.2019,
0110858-2,1050938,Junaravintolat,Ratapihantie 6,520,HELSINKI,Helsinki,Avecra Oy,01.01.1960,
2887146-5,1062229,Vietnamilainen Ravintola Ben Thanh,Valtakatu 5,94100,KEMI,Kemi,DuoGreen Oy,11.09.2018,
3518267-6,30888424,Ravintola Jokiranta,Tampereentie 288,37560,LEMPÄÄLÄ,Lempäälä,Xelax Oy,11.08.2025,
0282917-0,1036447,Ravimestari,Puikkarintie 41,70420,KUOPIO,Kuopio,Kuopion Ravirata Oy,31.01.1998,
3288506-9,1074643,Höyry Co.,Olavinkatu 40,57130,SAVONLINNA,Savonlinna,Tulikuuma Lakeside Oy,01.07.2022,
1003103-8,1045452,Kino/Diablo,Nygatan 3,22100,MARIEHAMN,Maarianhamina - Mariehamn,Mariepark Ab,09.09.2013,
1969407-3,30070431,Cafe Prassen,Kuninkaankatu 16,26100,RAUMA,Rauma,Prassen Konditoria Oy,07.04.2021,
1103581-5,30022295,Teerenpeli Kamppi,Olavinkatu 2,100,HELSINKI,Helsinki,Teerenpeli Ravintolat Oy,27.03.2018,
1740648-8,1013699,Kunkku,Tahkolaaksontie 6,73310,TAHKOVUORI,Kuopio,Syvärin Kunkku Oy,06.05.2002,
3149034-8,1070124,El Fant,Katariinankatu 3,170,HELSINKI,Helsinki,El Fant oy,01.02.2021,
0207220-0,1704248,Sale Hurissalo,Hurissalontie 188,52230,HURISSALO,Puumala,Osuuskauppa Suur-Savo,01.03.2018,
0208265-2,1472108,ABC Keuruu,Jyväskyläntie 5,42700,KEURUU,Keuruu,Osuuskauppa Keskimaa,01.03.2018,
1407018-1,1278101,Matkahuolto-Baari Vähäkainu,Koulutie 79,69700,VETELI,Veteli,Tmi Jarmo Henrik Vähäkainu ,01.03.2018,
1237063-1,30889220,Hillen Baari & Ravintola,Rovaniementie 36 B 3,94400,KEMINMAA,Keminmaa,TMI HILLEN BAARI & RAVINTOLA,05.12.2025,
3242771-1,30889349,Cubanska,Unioninkatu 18  ,130,HELSINKI,Helsinki,NaturFinland Avoin Yhtiö,20.01.2026,
3442392-5,30886447,Kyläbaari,Vehmersalmenkatu 34,71310,VEHMERSALMI,Kuopio,Kylien Baarit Oy,15.01.2025,
3222949-1,30883844,Ravintola Ohranjyvä,Näsilinnankatu 15,33210,TAMPERE,Tampere,RARE Tampere Oy,01.03.2024,
1495017-0,1055622,Airport Hotel Pilot,Veromäentie 1,1510,VANTAA,Vantaa,PilotFinn Oy,16.01.2017,
0364439-7,30882917,Bio Pallas,Nils Grabbenkatu 4,10300,KARJAA,Raasepori,"Kommandiittiyhtiö Iisakki Sipiläinen, om. Iisakki Sipiläinen & Co",11.09.2023,
0189772-9,1031956,Naapurinvaaran Huvikeskus,Naapurinvaarantie 20 B,88610,VUOKATTI,Sotkamo,Sotkamon Nuorisoseura r.y.,15.05.2009,
