asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2300485-6,30888396,Mattelmäen kartano,Andersinkuja 1,20780,KAARINA,Kaarina,MBakery,01.08.2025,
3270058-9,30073948,Ravintola Spoon - Pickala,Golfkuja 4,2580,SIUNTIO,Siuntio,Restaurants By Spoon Oy,06.04.2022,
0142122-9,1048847,Solo Sokos Hotel Turun Seurahuone,Humalistonkatu 2,20100,TURKU,Turku,Turun Osuuskauppa,01.01.2015,
2126827-6,30881479,Kotkan Torikahvila,Kotkan Kauppatori,48100,KOTKA,Kotka,Perheyhtiö JP Laine Avoin yhtiö,12.05.2023,
2467766-5,1043070,ABC  Majakka,Pyhtääntie 38-40,49270,PYHTÄÄ,Pyhtää,Kymen Seudun Osuuskauppa,01.03.2018,
2419121-9,30038885,Ravintola Makalu,Pikkalankatu 5,700,HELSINKI,Helsinki,Makalu Oy,01.08.2019,
3469246-3,30885705,Taukopirtti,Pälkäneentie 2330,14680,ALVETTULA,Hämeenlinna,Ilmoilan Helmi avoin yhtiö,01.01.2025,
2435182-5,1040060,Pub Aleksis K,Aleksis Kiven katu 14,500,HELSINKI,Helsinki,Le Rum Oy,07.12.2011,
1814869-5,1068298,Strandnäs Hotell,Godbyvägen 21 B,22100,MARIEHAMN,Maarianhamina - Mariehamn,Alandia Tourist Trade Ab,01.11.2021,
3281445-5,1074753,Ravintola Bihani,Vihdintie 3,3100,NUMMELA,Vihti,Mangalam Oy,16.06.2022,
2507488-2,1068793,Puuvene,Porosalmentie 313,58900,RANTASALMI,Rantasalmi,Järvisydän Oy,30.06.2020,
3434120-9,30884967,Bouchon Carême,Aleksanterinkatu 13,100,HELSINKI,Helsinki,Prime Cuts Oy,05.08.2025,04.08.2026
2503106-5,30887949,Särkisalmenbaari ,Melkoniementie 139,59310,SÄRKISALMI,Parikkala,Karjalan Katiska Oy,12.07.2025,11.07.2026
3007387-6,1067345,Antell Cafe Piha,Kauppurienkatu 7,90100,OULU,Oulu,Antell Pohjoinen Oy,01.01.2020,
3303332-7,1076116,Restaurant Georgian Vibe,Hämeentie 62,500,HELSINKI,Helsinki,IVERIA OY,01.12.2022,
0732808-4,1059951,Ravintola Kuu,Töölönkatu 27,260,HELSINKI,Helsinki,Ravintola Kuu Oy,11.11.1967,
3242629-2,1076039,Pub Jaarli,Ukkohauentie 9,2170,ESPOO,Espoo,Haukilahden Jaarli Oy,15.12.2022,
2201860-7,30885016,Schnitzelhaus,Tammelanpuistokatu 26,33100,TAMPERE,Tampere,Vinoteca Oy,01.07.2024,
2487602-3,30052244,Henkka Tampere,Hämeenkatu 13 A,33100,TAMPERE,Tampere,Rengasravintolat Oy,06.04.2018,
3371011-3,30882550,The Dubliner,Sallinkatu 3,250,HELSINKI,Helsinki,Trivedomravintolat Oy,14.07.2023,
1799851-6,30063461,Finlandia Park Hotel,Pohjolankatu 38,610,HELSINKI,Helsinki,Restahotels Oy,01.01.2019,
1599737-6,30060768,Nivalan Golf klubi,Ravitie 60,85500,NIVALA,Nivala,Nivalan Seudun Golf ry,27.04.2018,
1997759-1,1072536,Chjoko,Liisankatu 9 lh 7,170,HELSINKI,Helsinki,MG Desserts Oy ,13.10.2021,
3162760-7,1069731,Melodi Pizza-Kebab,Turuntie 4-6,13130,HÄMEENLINNA,Hämeenlinna,ED Ravintola Oy,01.11.2020,
2503382-9,1046026,"EnkelinSävel, konserttisalin kahvio",Aninkaistenkatu 9,20100,TURKU,Turku,EnkeliGroup Oy,01.01.2014,
3095912-4,30885770,Panelian kylän pizzeria,Paneliantie 27,27430,PANELIA,Eura,Kiken kebab-pizzeria Avoin yhtiö,19.09.2024,
2976401-2,30888668,Bar Hupi Luola,kirstinkatu 13,510,HELSINKI,Helsinki,Marjaya Oy,05.09.2025,04.09.2026
2906257-1,1077092,Itsuyaki,Vapaudenkatu 23,15140,LAHTI,Lahti,Chen Palace Oy,25.04.2023,
3273563-4,30887944,Timppa-laiva,Savonlinnan matkustajalaivasatama,57130,SAVONLINNA,Savonlinna,Timppalaivat Oy,13.06.2025,
2334857-9,1067339,Norrvalla idrottshall,Vöråvägen 305,66600,VÖYRI,Vöyri,Folkhälsan Utbildning Ab,16.01.2020,
3093306-3,1069038,Hotel Kakola,Kakolankatu 14,20100,TURKU,Turku,Hotel Kakola Oy,15.08.2020,
0798376-7,1076790,Fera Otanlahden Pesäpallostadion,Urheilukatu 23,26100,RAUMA,Rauma,Fera ry,01.05.2023,
1497226-5,30883007,Vilpas Pub ,Pormestarinkatu 5,24100,SALO,Salo,Salon Vilpas Koripallo ry,18.09.2025,30.06.2026
2971598-2,30888247,Noodle Story Ruoholahti,Itämerenkatu 16,180,HELSINKI,Helsinki,GuWu Oy,07.07.2025,
0908745-6,1032729,Tähtikellari,Isolinnankatu 11,28100,PORI,Pori,Pendiente Oy,20.07.2009,
2199747-9,30061762,Lapland Hotels Kilpis,Käsivarrentie 14206,99490,KILPISJÄRVI,Enontekiö,Lapland Hotels Lappi Oy,18.06.2018,
3153348-3,1069454,Kiinan Tähti,Hallituskatu 15,33200,TAMPERE,Tampere,juxianyuan Oy,01.11.2020,
0415250-3,30046679,Laajasalon golfkenttä,Repossaarentie 15,840,HELSINKI,Helsinki,Helsingin Golfmiehet Oy,09.04.2020,
1979446-1,1020969,Tony's Corner,Mäntyviita 6,2110,ESPOO,Espoo,Oy Rajwan Ltd,22.10.2013,
0206321-6,1059577,Kahvila-Ravintola Lyyti,Nallentie 4,34800,VIRRAT,Virrat,Ainala ry,01.03.2018,
2901154-7,1075371,Lyhty Bar,Klippinkitie 7,2780,ESPOO,Espoo,Leethe Enterprise,01.09.2022,
0970626-1,1038202,Sesam,Rådhusgatan 5,68600,PIETARSAARI,Pietarsaari,Ab Club Maharaja Oy,29.01.2003,
0804445-4,1036374,Restaurang Gullvivan,Björnholm,22920,BRÄNDÖ,Brändö,Brändö Fritidsservice Ab,26.04.1991,
0957787-7,1476053,Häkärinteiden Rinneravintola,Pieksämäentie 262,41520,HANKASALMI,Hankasalmi,Häkärinteet Oy,01.12.2002,
0218012-1,1068470,Lahden Teatteriravintola,Kirkkokatu 14,15140,LAHTI,Lahti,Lahden Teatterikerho r.y.,01.01.1960,
2089818-8,1076413,K-Night Club / Panama Bar,Kauppakaari 4,4200,KERAVA,Kerava,TSR Pam Industry Oy,15.02.2023,
0872295-6,30888625,Imatran Valtionhotelli,Torkkelinkatu 2,55100,IMATRA,Imatra,Oy Rova-Rest Ab,01.09.2025,
0831569-9,30883337,Burger cafe & bar,Rukatunturintie 1,93830,RUKATUNTURI,Kuusamo,Idän Revontulet Oy,04.12.2023,
3359714-9,30881458,PihlasResort,Kaitaistentie 345,79690,KAITAINEN,Joroinen,PihlasResort Oy,22.05.2023,
1447914-7,1060039,Scandic Kouvola,Kouvolankatu 11,45100,KOUVOLA,Kouvola,Scandic Hotels Oy,27.03.2018,
2511206-8,1046360,Ravintola Scola,Valhallantie 18,10270,BARÖSUND,Inkoo,Oy Villa Barö Ab,01.04.2014,
2009934-3,30883796,Ravintola Alku,Sibeliuskatu 32,49400,HAMINA,Hamina,Ravintola Alku & Juuri Oy,25.02.2024,
0783651-3,1083089,m/s Doris,Kauppatori,170,HELSINKI,Helsinki,IHA-Lines Oy Helsinki Cruises,15.04.1998,
1492668-0,1013059,Metro Kebab Pizzeria,Lauttaranta 6,28400,ULVILA,Ulvila,Avoin yhtiö Metro Kebab Pizzeria,18.07.2014,
1507682-5,30008942,Kyyhkylän Kartano,Kyyhkyläntie 6 A,50100,MIKKELI,Mikkeli,Kyyhkylän Kartano Oy,11.06.2018,
3017045-7,1070247,NomVietNameseKitchen,Iso Rooberinkatu 17-19,120,HELSINKI,Helsinki,NomViet Oy,12.03.2021,
2621158-6,1047579,myPUB,Kauppakatu 7,85800,HAAPAJÄRVI,Haapajärvi,my PUB Oy,15.06.2014,
3439652-5,30885125,Tinku Cafe Bar,"Topeliuksenkatu 1, ",260,HELSINKI,Helsinki,Sinbandera Oy,24.06.2024,
3420910-1,30883863,Ravintola Yatra,Rauhankatu 27,6100,PORVOO,Porvoo,Dwarika Oy,01.03.2024,
1415770-3,1024072,Ravintola Kalossi,Keskustie 3 A,63500,LEHTIMÄKI,Alajärvi,T:mi Terttu Kulju,06.10.2006,
3454815-4,30886111,Rugantino,Keskisenkatu 10 A,33710,TAMPERE,Tampere,Pulcinella Ravintolat Oy,15.11.2024,
1723009-9,1015903,Pieksämäen Seurojentalo,Savontie 70,76150,PIEKSÄMÄKI,Pieksämäki,Savon Kilta r.y.,20.11.2003,
3500454-6,30886586,LuXLiT Bar & Club,Kirkonkyläntie 12,700,HELSINKI,Helsinki,Duo Helsinki Oy,07.02.2025,
2659037-9,30886369,Hohtogolf Tullintori,"Tullikatu 6, 0. kerros",33100,TAMPERE,Tampere,Irti Maasta Oy,17.02.2025,
2480095-0,1041606,Wasa Cinema Bowling,Kauppapuistikko 18,65100,VAASA,Vaasa,Wasa Cinema Bowling Oy Ab,17.06.2012,
3218720-1,30882345,Mikonheikin Aitta,Vanharaitti 14,14700,HAUHO,Hämeenlinna,Mikonheikki Oy,10.07.2023,
2975748-8,1068570,Hotelli Hirsiranta,Lomahovintie 3,56120,SALOSAARI,Ruokolahti,Hirsiranta Oy,02.06.2020,
1653529-6,1008551,Vimpa Island Fishing Tours,Vimpasaari,49400,HAMINA,Hamina,Vimpa Island Fishing Tours Oy,25.10.1999,
0207260-6,1787133,Nurmaan lavan ravintola,Jaalantie 819,52960,NURMAA,Mäntyharju,Mäntyharjun Nurmaanseudun maamiesseura ry,01.03.2018,
0162170-6,1029269,Eekoo Kasinoterassi,Rantapuisto,53100,LAPPEENRANTA,Lappeenranta,Etelä-Karjalan Osuuskauppa,01.08.2008,
0432368-3,1071069,Roihuttaret Buffa,Satumaanpolku 4,820,HELSINKI,Helsinki,Roihu ry,28.05.2021,
2623771-9,1071772,Ruokapuoti Into,Kurkelantie 75,39500,IKAALINEN,Ikaalinen,Ruokapuoti Into,15.07.2021,
0804385-7,1010160,Oulun Baari Maikkula,Haaransuontie 1,90240,OULU,Oulu,Oulun Baari Oy,01.03.2018,
2914019-7,1061052,Bar Nightclub Old Cock,Valtakatu 54,53100,LAPPEENRANTA,Lappeenranta,Couple Save Oy,01.06.2018,
2473358-3,30881366,Black Bar,Malmi lentokenttä ,700,HELSINKI,Helsinki,Tony's Food Group Oy,01.05.2026,02.10.2026
0210287-9,1035530,Opetusravintola Meritähti,Tervahovinkatu 2,92150,RAAHE,Raahe,Koulutuskuntayhtymä Brahe,11.08.2010,
2501108-0,1066798,Ravintola Mei Lin,Annankatu 29,100,HELSINKI,Helsinki,Meilin Food Delight Oy,01.11.2019,
3441235-3,30887527,Pizzeria-Ravintola Pikku-Istanbul,Kauppatie 6 H 2,90440,KEMPELE,Kempele,La Vin Vera AT Oy,01.06.2025,
0656029-5,1008075,M/S KING,Kauppatori/Pohjoisranta,170,HELSINKI,Helsinki,Royal Line Oy,30.04.2000,
3504784-5,30887657,Burger Company,Yrjönkatu 14,28100,PORI,Pori,Pinnacle Smash OY,01.06.2025,
3233480-6,1073927,Levant Airport,Lentoasemantie 1 (T2),1530,VANTAA,Vantaa,Levant Group Oy,02.05.2022,
2250208-7,1034007,Ky-Club,Rehtorinpellonkatu 3,20500,TURKU,Turku,Turun kauppatieteiden ylioppilaat ry,01.03.2018,
3455806-1,30885457,Montta's Cafe ,Kieksintie 209,91500,MUHOS,Muhos,Nature Dream Days Oy,29.07.2024,
3326125-8,30881747,Iwa café & bistro,Sparvägen 1,22150,JOMALA,Jomala,Iwa Café & Mat Ab,17.05.2023,
3217785-5,30885288,FASST BURGER & Grilli ,Suosaarentie 6 ,1760,VANTAA,Vantaa,Pizza Rucola Finland Oy,09.07.2024,
2685157-5,30886210,Oivangin Lomakartano,Junganjoentie 4 C,93800,KUUSAMO,Kuusamo,Eagle Action Invest Oy,22.11.2024,
2613470-1,1047226,Bistro & Bar Miljöö,Runeberginkatu 40,260,HELSINKI,Helsinki,Töölön Ravintolat Oy,10.05.2014,
2756328-4,1058279,Aurora Village,Aurorakuja 38,99800,IVALO,Inari,Aurora Village Oy,01.10.2017,
1063593-1,1043780,Kulmakonditoria Hyvinkää,Hämeenkatu 9,5800,HYVINKÄÄ,Hyvinkää,Kulmakonditoria Kahvilat Oy,29.03.2013,
2603589-3,30070078,MiniPrix Market,Kirkonkyläntie 13,700,HELSINKI,Helsinki,MiniPrix Market,28.05.2021,
0750509-5,30882642,Pizzeria Luca Lauttasaari,Lauttasaarenkatu 28,200,HELSINKI,Helsinki,Royal Ravintolat Oy,01.08.2023,
2153617-0,30886944,Hickarö Resort,Rantatie 263,67800,KOKKOLA,Kokkola,Kokkolan Picante Oy,01.05.2025,
0647239-1,1035885,Finnkino Kuvapalatsi,Vapaudenkatu 13,15110,LAHTI,Lahti,Finnkino Oy,01.10.2010,
2734836-5,30888817,Kliffa & Klubi / Porvoon Jäähalli,Jääkiekkotie 1,6150,PORVOO,Porvoo,Quadrum Oy,01.10.2025,30.09.2026
2833930-5,30886240,Kiekerövaara,Kulkuvuomantie 24,99130,SIRKKA,Kittilä,Northern Lights Village Levi Oy,27.11.2024,
2370036-8,1069874,Lapuan Latosaari,Huhtalantie 94,62100,LAPUA,Lapua,Latosaari Anniskelut Oy,01.01.2021,
3469984-1,30885898,Harjun Rantabaari,Jauhialantie 441,54915,SAIMAANHARJU,Taipalsaari,Zaza 23 Oy,14.10.2024,
3350149-3,30882685,Vanha Räikkä,Kuruntie 12,33470,YLÖJÄRVI,Ylöjärvi,Tähtipidot Oy,01.08.2023,
3353779-5,1077067,Korner Lounge & Bistro,"Laajavuorentie 6, Lt1",1620,VANTAA,Vantaa,Simranjit Oy,01.05.2023,
2471456-9,1069518,Funkkistalo,Marttilankatu 14,38200,SASTAMALA,Sastamala,Partnos Oy,23.11.2020,
3558671-8,30888758,Uyghur noodle house Kamppi,Malminkatu 16,100,HELSINKI,Helsinki,Uifin 1 Oy,06.10.2025,
3321034-6,1076723,Arctic River Resort,Näverniementie 17,99800,IVALO,Inari,Arctic River Resort Oy,02.03.2023,
