asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
3496171-5,30887913,Apex Food,Sammonkatu 44,33540,TAMPERE,Tampere,APEX Jakelu Oy,01.08.2025,
3232475-5,1072967,Pepper Bar & Restaurant - kangasala,Kuohunharjuntie 26,36200,KANGASALA,Kangasala,Pepper Ravintolat Oy,01.01.2022,
2745728-9,1052855,Ravintola Natura,Iso Roobertinkatu 11,120,HELSINKI,Helsinki,rCity Oy,01.04.2016,
0944999-8,30888595,Kahvila-Ravintola Pinetto,Keinulaudantie 2 a,940,HELSINKI,Helsinki,Pika-Bangla Oy,01.09.2025,
0658353-4,1045952,Metro Areenan ravintolat,Urheilupuistontie 3,2200,ESPOO,Espoo,Restel Ravintolat Oy,16.12.2013,
2579988-3,30068176,Ravintola Rouhe,Lompolontie 3,95970,ÄKÄSLOMPOLO,Kolari,Rouhe Ravintolat Oy,08.04.2020,
3585074-2,30889310,Iloinen Karhu,Ostoskatu 8-10,15500,LAHTI,Lahti,Iloinen Karhu Oy,01.01.2026,
0750509-5,1051691,Kulosaaren Casino,Hopeasalmenpolku 1,570,HELSINKI,Helsinki,Royal Ravintolat Oy,02.01.2003,
2879132-6,1064659,Kotipizza Ylöjärvi,Elotie 1,33470,YLÖJÄRVI,Ylöjärvi,Heidu Oy,01.05.2019,
2028763-5,30883956,Bageri&Café Carl de Mumma ,rådshustorget,10600,TAMMISAARI,Raasepori,Carl de Mumma Oy Ab,18.03.2024,
1466064-0,1010079,Rutumin kartano,Hasselblattintie 5,7810,INGERMANINKYLÄ,Lapinjärvi,Rutumin Kartano Ky,14.06.2000,
3449368-3,30889056,NOA Villas,Korpijoentie 575,99550,ASKA,Sodankylä,Lappi Cabins Oy,01.12.2025,
2523035-5,30043550,Ravintola Kibar`s Lavola,Merenlahdentie 12,53850,LAPPEENRANTA,Lappeenranta,SARIN KIOSKI-RAVINTOLAT OY,01.06.2020,
1607413-5,1069028,Ravintola Sigyn,Linnankatu 60,20100,TURKU,Turku,Unica Oy,01.08.2020,
3210837-4,30072103,Panorama Bar,Tahkomäentie 333,73310,TAHKOVUORI,Kuopio,Panorama Resort Oy,01.10.2021,
3190724-6,30888173,Pallas,Karhulantie 36,48100,KOTKA,Kotka,Pat & Mat Oy,21.07.2025,
3510473-1,30888015,Ravintola Bamboo Bee,Aleksanterinkatu 15,15110,LAHTI,Lahti,FiliRest Oy,16.06.2025,
3443952-1,30885988,Osaka Teppanyaki,Koskikatu 25,96200,ROVANIEMI,Rovaniemi,Lilai Oy,01.12.2024,
3136967-9,30884321,Pearl,Kanavaranta 4,160,HELSINKI,Helsinki,MM Experience Oy,13.05.2024,
2854619-5,30058753,Pub Peräkammari,Eerikinkatu 2,100,HELSINKI,Helsinki,Erustus Oy,08.04.2020,
2979165-1,1066186,Koto Hotelli Pihtipudas,Keskustie 2,44800,PIHTIPUDAS,Pihtipudas,Koto Hotelli Pihtipudas Oy,01.09.2019,
0864235-8,1073474,Ravintola Wanha Satama,Matkustajasatama,70100,KUOPIO,Kuopio,Osuuskauppa PeeÄssä,29.04.1994,
1009683-5,1876057,Laren Baari,Sihtuunantie 26,95590,TORNIO,Tornio,Laren Baari,01.12.2000,
3558174-9,30889077,Risky Business,Hämeenkatu 10,33100,TAMPERE,Tampere,Dive Bar Finland Oy,17.11.2025,
2846526-4,1060378,Wonderland,Konepajankuja 1,510,HELSINKI,Helsinki,Williamshill Oy,08.05.2018,
2654357-2,1049238,Mikko Utter,Kauppakatu 16 L16,8100,LOHJA,Lohja,Mikko Utter Oy,26.01.2015,
3560683-8,30888940,Together we Bloom,Kolmas linja 12 ,530,HELSINKI,Helsinki,Ladies who spa Oy,27.10.2025,
2758000-9,1058399,Laukaanhovi,Ruuhimäentie 1,41400,LIEVESTUORE,Laukaa,Ruokalandia Oy,16.09.2017,
2601705-4,1046437,da Vinci Ristorante,Siltasaarenkatu 11 LH M3-M5,530,HELSINKI,Helsinki,Nako Oy,02.02.2016,
1576937-3,1170411,Harry's Bar & Café,Liisankatu 27,170,HELSINKI,Helsinki,JHG-Properties Oy,10.11.2000,
3180744-8,1070128,Ravintola Huhkajalampi,Räyskäläntie 311,12820,RÄYSKÄLÄ,Loppi,Ravintola Huhkajalampi Oy,21.01.2021,
2613470-1,30886973,Gota bar & bites,Toivonkatu 1-3,250,HELSINKI,Helsinki,Töölön Ravintolat Oy,22.04.2025,
3402161-9,30888876,Ravinteli Bertha,Rautatienkatu 14,33100,TAMPERE,Tampere,Paparest Oy,03.11.2025,
2187680-2,1028592,Karhunpesä Kempele,Kauppatie 6,90440,KEMPELE,Kempele,Kempeleen Baarimestarit Oy,01.05.2008,
2874050-2,30070855,Bistro Vilja,Hatanpäänvaltatie 40,33900,TAMPERE,Tampere,Siuroviihde Oy,13.05.2021,
3347207-1,30887429,Mr. Pastrami,Westendintie 99,2160,ESPOO,Espoo,Pit BBQ International Oy,05.05.2025,04.05.2026
3403755-7,30883695,Madez Lounge Oy,Isokatu 15,67100,KOKKOLA,Kokkola,Madez Lounge Oy,18.02.2025,17.02.2026
1914687-8,30019047,Vehnämyllyn automuseo ja juhlatalo,Erämäentie 368,43500,KARSTULA,Karstula,Wanhat Wehkeet Oy,29.03.2018,
2954384-2,1063455,Kohtauspaikka Kajaani,Luomatie 123,88200,OTANMÄKI,Kajaani,Kohtauspaikka Kajaani,01.01.2019,
0932616-2,1010950,Neste Sotkamo,Kainuuntie 5,88600,SOTKAMO,Sotkamo,Hiukatti Oy,01.03.2018,
2424500-2,1039194,Sivukirjasto,Fleminginkatu 5,530,HELSINKI,Helsinki,Taberna Arcus Oy,03.10.2011,
2074890-5,1024929,El Monte - Ruokaravintola,Tähtitie 1,73310,TAHKOVUORI,Kuopio,Nöyrärenki Oy,01.02.2007,
2921869-5,1062276,Club Kapina,Keskuskatu 5,4600,MÄNTSÄLÄ,Mäntsälä,Ersuar Group Oy ,01.09.2018,
1815167-5,1084557,Ravintola Frendi,Vanha viertotie 10,350,HELSINKI,Helsinki,Lucky Industry Oy,10.06.2003,
2786855-5,30068343,Restaurang Strand-Mölle,Sjövägen 271,66210,MOLPE,Korsnäs,Matbiten Kb,06.05.2020,
2826318-7,30056859,Cafe Bar Sokkala,Sokkalantie 11,50600,MIKKELI,Mikkeli,Cafe Bar Sokkala Ky,24.05.2018,
3437605-7,30884270,Meijjän Grilli,Ouluntie 9 a,89200,PUOLANKA,Puolanka,Meijjän Grilli Oy,19.04.2024,
3407436-6,30885603,Pizzeria Turtle,Valtakatu 23,69100,KANNUS,Kannus,Karaduman Ravintolat Oy,01.09.2024,
1086938-3,1275044,Peltokankaan Työväentalo,Peltokankaantie 928,69920,OKSAKOSKI,Perho,Peltokankaan Voimistelu- ja Urheiluseura Liekki r.y.,01.03.2018,
2582634-3,1047528,Lamykin`s Cookhouse,Torikatu 3-5,45100,KOUVOLA,Kouvola,LAMYKIN'S INTERNATIONAL Oy,18.07.2014,
2644824-1,1050917,Ravintola Aangan,Hietalahdenkatu 8,180,HELSINKI,Helsinki,Aangan Oy,01.08.2015,
2837502-3,1059199,Ravintola Hyvä Ystävä 21,Keskustie 9-13,5400,JOKELA,Tuusula,Meri Julija Oy,01.01.2019,
3473996-2,30887050,Airisto Marina,Airistontie 700,21600,PARAINEN,Parainen,Airisto Marina Oy,02.04.2025,
2690472-9,30076416,A-Biljardi Oy,Yliopistonkatu 14,20100,TURKU,Turku,A-Biljardi Oy,01.03.2023,
2893214-1,1060598,Puotilan Kartano,Puotilantie 7,910,HELSINKI,Helsinki,Tapahtuma Kartano Oy,16.04.2018,
0786086-3,30073621,Salo Golf kahvila,Anistenkatu 1,24100,SALO,Salo,Salon Golfkeskus Oy,04.04.2022,
3339925-7,30882950,Luckiefun's Sushibuffet Columbus,Vuotie 45,980,HELSINKI,Helsinki,NiJi Sushi Oy,11.09.2023,
2820086-4,1058878,Saigon Kitchen,Kauppakatu 42-44,78200,VARKAUS,Varkaus,SG Cuong,01.03.2018,
1457555-0,1020130,Neste Leppävirta,Kokoojatie 17,79100,LEPPÄVIRTA,Leppävirta,AK-Asema Oy,01.03.2018,
2994684-4,1067473,Kiss Bar,Kauppakatu 5-9,8100,LOHJA,Lohja,KISSBARBAR OY,29.01.2020,
3150698-7,30070208,Yeastie Boi,Annankatu 29 B (sisäpiha),100,HELSINKI,Helsinki,Vesirinkeli Oy,06.03.2021,
2821285-7,1056542,Café Restaurant Berny,Replotvägen 2,65800,RAIPPALUOTO,Mustasaari,Restaurang Bernys Oy Ab,01.04.2017,
3266092-7,30883741,IsaJOOGA Wine Barn,Kedonperäntie 30,91900,LIMINKA,Liminka,Comyn Group Oy,01.03.2024,
0710767-9,1052051,Ravintola Maret,Oikokatu 8,10900,HANKO,Hanko,Oy Hanko Restpoint Ab,01.01.1960,
1448922-2,1074705,Restaurant Buffalo,Kaapeliniementie 2,21710,KORPPOO,Parainen,Ab Archi-Rest Oy,24.04.1998,
2370168-6,1057621,Pub & Karaoke Olavin Olga,Olavinkatu 54,57100,SAVONLINNA,Savonlinna,Tulikuuma Kumpu Oy,27.07.2017,
1843700-8,1060216,Otsolan Hovi,Otsolantie 20,31640,HUMPPILA,Humppila,Humppilan Otsolanhovi Oy,01.11.2004,
3438886-7,30884685,Chill Out Cafe,Varikkotie 4,900,HELSINKI,Helsinki,Tmi Chill Out Cafe,23.05.2024,
3316117-7,1077114,Ravintola Kellari,Jousitie 39,19650,JOUTSA,Joutsa,Lamminmäen Juhla ja Peti avoin yhtiö,28.04.2023,
2615032-2,30047013,Kortteliravintola Kerttulin Kievari,Kellonsoittajankatu 3-7,20500,TURKU,Turku,Kerttulin Kievari Oy,29.03.2021,
1445308-6,1003347,Hyvinkään Keilahallin Kahvio,Kauppalankatu 7-11,5800,HYVINKÄÄ,Hyvinkää,ML Pinpro Oy,01.03.2018,
3073401-3,30888736,Oulunsalon jäähalli,tuohikuja 5,90460,OULUNSALO,Oulu,Laser HT tuki ry,01.10.2025,
2159675-5,1030763,Hotel Haven,Unioninkatu 17,130,HELSINKI,Helsinki,Oy Union Hotels Ab,01.01.2009,
1461729-8,1876339,Vastuksen kahvio,Veneheitto,92830,VENEHEITTO,Vaala,Voimistelu- ja Urheiluseura Veneheiton Vastus r.y.,01.03.2018,
3468213-4,30885688,Lumle Restaurant and Bar,rauhankatu 27B ,6100,PORVOO,Porvoo,Kusma oy,15.09.2024,
3295696-3,30889327,Snowmobile Grand Prix ravintola,Valtakatu 41 96200 Rovaniemi,96200,ROVANIEMI,Rovaniemi,Stand Up Lappi Oy,14.03.2026,14.03.2026
3239841-2,1072684,Ravintola Apaja,Huhtimäenkatu 3 C,33100,TAMPERE,Tampere,Jussinkylän ravintolat Oy,01.12.2021,
3158455-5,1072294,Maatilamatkailu ja Pitopalvelu Hertta,Äitsaarentie 263,56140,ÄITSAARI,Ruokolahti,Maatilamatkailu ja Pitopalvelu Hertta Avoin Yhtiö,15.11.2021,
2696751-9,1052535,Ravintola Swan,Saimaantie 9,54100,JOUTSENO,Lappeenranta,Viyan avoin yhtiö,01.03.2018,
0145626-1,1035817,Vesihelmen kahvio,Eteläinen puistokatu 2,30420,FORSSA,Forssa,Forssan kaupunki,01.03.2018,
3240032-4,30882364,Kotipizza Munkkiniemi,Munkkiniemen Puistotie 16,330,HELSINKI,Helsinki,Suomi International Oy,05.07.2023,
3155701-2,1069577,CakePop,Lohenpyrstöntie 52,92140,PATTIJOKI,Raahe,CakePop Oy,20.11.2020,
3423044-5,30886229,OSAKA SUSHI KAMPPI,Kampinkuja 2,100,HELSINKI,Helsinki,HAOMAI OY,01.12.2024,
0812642-5,30076090,Kultainen Apina,Insinöörinkatu 30,33720,TAMPERE,Tampere,Ellak Group Oy,20.04.2018,
3420906-4,30885766,STREETBOYS ,HALLITUSKATU 3,45100,KOUVOLA,Kouvola,Street Boys Oy,01.10.2024,
0197772-9,30884705,Kasino,Kutalantie 783,38120,SASTAMALA,Sastamala,Kutalan Nuorisoseura ry,01.06.2024,
0864016-8,1031207,Ravintola Andalucia,Pohjoispuisto 4,28100,PORI,Pori,Ravintola Andalucia Ky,18.02.2009,
2962439-4,1064757,Lopen grilli pizzeria,Viertotie 3,12700,LOPPI,Loppi,Fast Service M.A Oy,08.05.2019,
3450578-7,30887255,Kustavin KilpiKlubi,Kärtyntie 2,23360,KUSTAVI,Kustavi,Lilas Oy,27.04.2025,
2998410-3,30065166,Porvoon Hamarinranta Oy,Hamarintie 1,6650,HAMARI,Porvoo,Porvoon Hamarinranta Oy,05.06.2019,
3150416-4,30888294,Lähi Pizza Kebab,Jurvalankatu 6,33300,TAMPERE,Tampere,Lähi Pizza & Kebab,21.07.2025,
0658353-4,1043751,Kaarle XII,Kasarmikatu 40,130,HELSINKI,Helsinki,Restel Ravintolat Oy,02.04.2013,
2345680-1,1038108,Fagerholm,FagerholmKustbevakningsstation,21660,NAUVO,Parainen,Captium Havstjärna Ab,17.08.2011,
2245228-6,30031426,Ravintola Konja,Torikatu 4,700,HELSINKI,Helsinki,SHIV Oy,27.03.2018,
0185536-9,1881099,Raviradan Kahvila/Pub,Ravitie 48,87950,KULUNTALAHTI,Kajaani,Kainuun Ravirata Oy,01.03.2018,
2109309-0,1026863,Harjoitusravintola Kisälli,Urheilukatu 6,95400,TORNIO,Tornio,Kemi-Tornionlaakson koulutuskuntayhtymä Lappia,21.08.2007,
0201099-0,1038199,Lehmirannan Lomakeskus,Lehmirannantie 12,25170,KOTALATO,Salo,Eläkeliitto ry,01.01.1992,
3236044-9,1072766,Alexander Grill House,Pormestarinkatu 14 lt 3,6100,PORVOO,Porvoo,Ravintola Nevroz 14 Avoin yhtiö ,01.12.2021,
2142057-3,1032523,Kotipizza-Tampere-keskusta,Aleksanterinkatu 29 B,33100,TAMPERE,Tampere,Sawings Oy,01.03.2018,
3564314-5,30888930,Limone Lauttasaari,Nahkahousuntie 1,210,HELSINKI,Helsinki,ROHA GROUP OY,24.10.2025,23.10.2026
0957132-8,30085383,Farmors Cafe,Plats 3,25960,HÖGSÅRA,Kemiönsaari,Skärgårdshavets Trafiksystem VTS Ab,23.06.2020,
2004311-2,1027609,Kulttuurikeskus Sofia,Kallvikinniementie 35 ,980,HELSINKI,Helsinki,Sofiapalvelut Oy,01.01.2008,
2255041-7,1048059,Art Bank,Köpmansgatan 24,21600,PARAINEN,Parainen,Kjell's Kitchen Oy Ab,01.08.2014,
1897413-7,1018095,Rovaniemen Oluthuone,Koskikatu 20,96200,ROVANIEMI,Rovaniemi,Kunnes Oy,26.04.2018,
0206392-9,1067886,Vallikenttä,Kari Lindberginkatu 1,49400,HAMINA,Hamina,Haminan Palloilijat ry,01.05.2020,
