asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2036510-3,1026971,Pizzeria Ravintola Kemin Di Mare,Keskuspuistokatu 15-17,94100,KEMI,Kemi,Ravintola Kemin Di Mare Oy,01.03.2018,
2248192-5,30885940,Golf Center Tampere,Juhansuonkatu 6,37150,NOKIA,Nokia,Golf Center B2C Oy,01.11.2024,
2790978-3,1055597,Bistro Hilpeä Hirvi,Keskuskatu 2-4,42100,JÄMSÄ,Jämsä,Hirviravintolat Oy,12.12.2016,
2950657-4,30885091,Saimaa Experience Metviken,Satamatie 2 ,52200,PUUMALA,Puumala,Ari Vilamaa Oy,20.06.2024,
3197137-9,1070934,KBC Taproom,Graniittilinnankatu 2 K 117,20100,TURKU,Turku,Tap This Oy,20.05.2021,
2467766-5,1043152,Public Corner & Rosso Pasaati,Kauppakatu 5,48100,KOTKA,Kotka,Kymen Seudun Osuuskauppa,01.01.2013,
2289607-1,30074475,Cafe Lohenpyrstö,Lohenpyrstöntie 53,92140,PATTIJOKI,Raahe,SF Caravan Lohenpyrstö ry,01.06.2022,
0951181-9,1053697,Merikosken Grilli & Chinese,Merikoskenkatu 2,90500,OULU,Oulu,Bui Oy,01.12.2016,
3459444-1,30887010,Rossa Pizza Kebab,Vapaudenkatu 4,98100,KEMIJÄRVI,Kemijärvi,Derbaz Oy,01.04.2025,
2971569-1,1066724,Muji Kamppi Helsinki Eat-in,"Urho Kekkosen katu 1, 4.krs",100,HELSINKI,Helsinki,MUJI Finland Oy,14.10.2022,
2883480-8,1060654,Casa Grande,Kauppakatu 4-6,62100,LAPUA,Lapua,Tmi Aydin Koyuncu,30.05.2018,
3268565-7,1075047,Karhu Pub,Viides linja 16 B,500,HELSINKI,Helsinki,Kirve Oy ,15.07.2022,
3240239-7,1075431,Jolene Night,Vesijärvenkatu 22,15140,LAHTI,Lahti,Hupikeskus Karhula Oy,22.09.2022,
2247004-6,1073696,Stadionravintola,Blomberginaukio 4,20720,TURKU,Turku,Rederi Ab Fakir,01.04.2022,
1010232-6,1043674,Neste Tuulos,Tuulosentie 1,14810,TUULOS,Hämeenlinna,J. Taavitsainen Oy,01.03.2018,
3012080-4,30068307,Ravintola Nurkka,Keskuskatu 24,23100,MYNÄMÄKI,Mynämäki,Hunningolla Bar Oy,24.09.2022,
2166779-5,1060439,Thai & China Ruokaravintola,Louhentie 2 LT 1,2130,ESPOO,Espoo,Jin xin Oy,04.01.2019,
1873718-2,30063454,Erähotelli Nellim,Nellimi,99860,NELLIM,Inari,Nellim Wilderness Hotels & Safaris Oy,12.12.2018,
2222705-4,1030250,Ravintola Buttenhoff,Koskenparras 4,55100,IMATRA,Imatra,Imatran JK-Ravintola Oy,01.11.2008,
3217966-6,30889114,Secret Sauceity Pizza,Puutarhakatu 12,33210,TAMPERE,Tampere,SSP Catering Oy,21.11.2025,
2457449-8,30881781,Hotelli Simpsiönkullas,Yläkalliontie 12,62100,LAPUA,Lapua,Hotelli Simpsiönkullas Oy,30.05.2023,
3422819-3,30888063,Boreal,Uudenmaankatu 9,120,HELSINKI,Helsinki,Boreal Helsinki Oy,01.07.2025,
3224628-3,1072177,La Ferma,Uudenmaankatu 8-10 lh. 5,5800,HYVINKÄÄ,Hyvinkää,La Ferma Oy,07.09.2021,
1707174-5,1013014,Pizzeria Parmesan,Väinö Auerin katu 1-3,560,HELSINKI,Helsinki,Uzun Avoin yhtiö,01.03.2018,
2997928-3,30886783,Winebar Paljetti,Isokatu 28 LT 1,90100,OULU,Oulu,Lounasravintola Paljetti Oy,05.03.2025,
2344047-1,1038326,LN-SUSHI ART,Mäntyviita 6,2110,ESPOO,Espoo,LN FOREVER OY,01.03.2018,
2220007-0,30045274,Space Bowling&Billiard,Hämeenkatu 23,33200,TAMPERE,Tampere,Poolmax Oy,20.04.2018,
3461803-6,30885815,Hanami Japanese Street Kitchen Vallila,Sturenkatu 31 ,550,HELSINKI,Helsinki,Hanami Vallila Oy,01.10.2024,
0873697-9,1043182,3534 Seinäjoen Kaupunginteatteri,Alvar Aallonkatu 12,60100,SEINÄJOKI,Seinäjoki,Compass Group Finland Oy,01.01.2013,
1851475-5,1066523,Pub Maestro,Pirkonsuontie 10,85100,KALAJOKI,Kalajoki,Hiekkasärkkien Ohjelmapalvelut Oy,04.10.2019,
1589456-1,1272979,Seo Parkki ravintola,Hirvikoskentie 3,32200,LOIMAA,Loimaa,Korpela & Kouri,01.03.2018,
3415673-2,30883642,Kuluma Pub,Jukankatu 9,55100,IMATRA,Imatra,Kupla Duo Oy,20.01.2024,
0732855-1,30889390,Yyteri Golf,Karhuluodontie 85,28840,PORI,Pori,Yyteri Golf Links Oy,16.01.2026,
2494377-5,1043703,Zhen Kungfu Ravintola,Kauppakatu 17,15140,LAHTI,Lahti,Wing Yuen Oy,02.04.2013,
3143906-7,1069785,Cortana Pizzeria,Meri-Rastilan kuja 2,980,HELSINKI,Helsinki,TATA Oy,10.12.2020,
1991618-2,1076768,Pessimismitalo,Ouluntie 26,89200,PUOLANKA,Puolanka,Puolangan pessimistit ry,20.03.2023,
2425878-6,1040092,Ravintola FL Q,Tallinnanaukio 4,930,HELSINKI,Helsinki,Yong Kang Oy,23.03.2012,
2041715-3,1026924,Rymy-Eetu,Erottajankatu 15-17,130,HELSINKI,Helsinki,Adam ja Eva Oy,04.01.2008,
2573212-8,1047665,Manskun pizza kebab,Mannerheimintie 130,270,HELSINKI,Helsinki,Manskun pitsa Oy,01.03.2018,
3094384-3,30067161,Matkailukeskus Harjun Portti,Tuunansaarentie 2,58450,PUNKAHARJU,Savonlinna,Harjun Portti Oy,30.12.2019,
2058592-3,30888897,Lounaskahvila Kulma,Kanervistontie 1,45200,KOUVOLA,Kouvola,1ST CHEF ANU,01.11.2025,
3405686-2,30883798,Napolino Pizza & Pasta,Keskuskatu  27 ,48100,KOTKA,Kotka,Helo Napolino Oy,16.02.2024,
3168823-1,30887405,Hangö Farm Deli,Satamakatu 3,10900,HANKO,Hanko,C & E Rosenberg Oy,08.05.2025,
3202999-1,1071181,Trattoria Pazzi,Urheilutie 2-4 a 53,36200,KANGASALA,Kangasala,Pazzi Kangasala Oy,01.06.2021,
0648087-7,1069288,Elokuvateatteri Studio 123,Helsingintie 12,4400,JÄRVENPÄÄ,Järvenpää,Järvenpään Studiot Oy,01.09.2020,
2334826-1,1052481,Makaronitehdas Jumbo,Vantaanportinkatu 3,1510,VANTAA,Vantaa,Hangon Makaronitehdas Oy,17.02.2016,
2386199-7,1053581,Vesibussi m/s Autere,Satamatie 60,44300,KONNEVESI,Konnevesi,MVH-palvelut,01.03.2018,
3350864-4,30883750,Riviera Beach Club,Isokivenranta Ruskontie 43,21250,MASKU,Masku,Suomen rantaravintola Oy,06.02.2024,
3360601-7,30881608,Järvelän Ravintola,Kauppatie 2,16600,JÄRVELÄ,Kärkölä,Ardan avoin yhtiö,22.05.2023,
2251109-8,30884671,Bistro Höijers,Norra Strandgatan 7,10600,TAMMISAARI,Raasepori,Ab Alba i Ekenäs,22.05.2024,
3398389-1,30885955,SanTon,Savontie 7,18100,HEINOLA,Heinola,SanTon Oy,21.10.2024,
0575394-1,1066303,Revontuli,Jäämerentie 9,99600,SODANKYLÄ,Sodankylä,Ravintola Revontuli Hietala Oy,10.06.1995,
2750313-4,1053512,Rixi Baari,Isokaari 24,200,HELSINKI,Helsinki,Remot Oy,03.05.2016,
3553889-8,30889397,Washoku Metsä Sushibuffet Ravintola,Keskuskuja 1 LH 2A,80100,JOENSUU,Joensuu,Washoku Metsä Oy,21.01.2026,
3142975-8,1069010,Café Gamla Stan,Bastugatan 5,10600,TAMMISAARI,Raasepori,Café Gamla Stan öb ,15.07.2020,
3298887-7,30889351,Komediateatterin Palatsi,Hämeenkatu 30,33200,TAMPERE,Tampere,Juhlatalon Palvelut Oy,13.01.2026,
3379807-1,30882958,Kiva Ravintola Dixi,Ratatie 11,1300,VANTAA,Vantaa,Huifeng Oy,01.10.2023,
3571536-4,30889197,Karjalan Kievari,Lappeenrannantie 18,59800,KESÄLAHTI,Kitee,Hotelli Kesälahti avoin yhtiö,03.12.2025,
2950825-4,30887201,Snooker Time,Asemakatu 28,90100,OULU,Oulu,Puute Ravintolat Oy,01.05.2025,
2111736-3,30886762,Atelje OLO,Laamanninpolku8,6100,PORVOO,Porvoo,Olosalonki Oy,03.03.2025,
0144879-8,30885374,M/S Skarven Café,skärgårdstrafik,22100,MARIEHAMN,Maarianhamina - Mariehamn,Ålands Skärgårdsrederi Ab,15.07.2024,
0675649-0,1876344,Hetan Majatalo,Riekontie 8 (PL 1),99400,ENONTEKIÖ,Enontekiö,Hetan Majatalo Oy,03.09.2004,
0647239-1,1061251,Finnkino Sello,Ratsukatu 3,2600,ESPOO,Espoo,Finnkino Oy,05.06.2018,
2104606-7,1025488,Juustoportti Catering,Keisarintie 145,61710,PENTINMÄKI,Kurikka,Juustoportti Catering Oy,01.04.2007,
2943599-9,30068846,Keinuhongan tila,Keinuhongantie 54,17610,AUTTOINEN,Padasjoki,Suvimarja Lifestyle Oy,07.07.2020,
3133391-6,1068372,Ilpoisten Baari,Lauklähteenkatu 10,20740,TURKU,Turku,Ilpoisten Baari Oy,01.06.2020,
2897197-6,1068730,Salama Brewing Co.,Fallåker 1,2740,ESPOO,Espoo,Salama Brewing Company Oy,22.06.2020,
3440026-4,30885168,Loimua Areena,Härkätie 17B,13130,HÄMEENLINNA,Hämeenlinna,Makea Nekka Oy,15.07.2024,
1595889-5,1032177,Ristorante La Strada,Asemakatu 26,65100,VAASA,Vaasa,Ristorante Meli La Strada Ky,01.03.2018,
2930232-8,30885749,Kallio.Baari,Hämeentie 10 / Myymälä 1,530,HELSINKI,Helsinki,Mansi Oy,23.09.2024,
0931309-7,30063699,Siipiweikot Tampella,Juhlatalonkatu 5,33100,TAMPERE,Tampere,Hot Wings Oy,02.04.2020,
2507562-3,1060326,NJK Min Krog,Vaskisalmenkuja 9,200,HELSINKI,Helsinki,Alexandra F & Co Ab/Oy,14.04.2018,
2690794-6,1050825,Pub All Inn,Pohjankyröntie 139,61500,ISOKYRÖ,Isokyrö,Isonkyrön mestarit Oy,11.07.2015,
2063155-5,1027490,Hidden Arctic Cloud,Kivirannan metsätie,96300,ROVANIEMI,Rovaniemi,ProSanta Oy,03.12.2007,
2205738-2,30885348,Parturi-kampaamo Salon Peppiina,Meritie 10,3100,NUMMELA,Vihti,Parturi-Kampaamo Salon Peppiina Oy,12.07.2024,
0843143-8,30064984,Kotipizza Riihimäki,Valtakatu 4,11130,RIIHIMÄKI,Riihimäki,Hämeen Pizza Max Oy,01.06.2019,
3166334-1,30885219,shoku burger,vuorikatu 14,100,HELSINKI,Helsinki,JD Concepts Oy,20.07.2024,
3104915-7,30067381,Bier Bier,Ludviginkatu 6-10,130,HELSINKI,Helsinki,Birra Birra Oy,30.03.2020,
2844520-4,1076805,Pobre,Annankatu 15,120,HELSINKI,Helsinki,Pobre Filipino Oy,15.04.2023,
2298068-7,1033971,Bar Kaappi,Vaeltajantie 2,95980,YLLÄSJÄRVI,Kolari,SRY Ravintolat Oy,01.02.2010,
2467766-5,1043059,Raveliini,Kanuunakuja 2,45200,KOUVOLA,Kouvola,Kymen Seudun Osuuskauppa,01.01.2013,
3580347-9,30889237,Steissin Pub,Urpiaisentie 6 ,1450,VANTAA,Vantaa,Big Shot Oy,09.12.2025,
3228427-1,1072245,Ravintola Station,Pukinmäenaukio 2,720,HELSINKI,Helsinki,Jaakko Industry Oy,01.10.2021,
1730329-4,1016656,Rellu RoadHouse,Relanderinkatu 68,78200,VARKAUS,Varkaus,Community Center Jahaka Oy,26.05.2004,
0853202-8,1050187,Köpmans,Rantapolku 3,21660,NAUVO,Parainen,Raiku Oy,12.05.2015,
3467964-8,30885711,Ravintola Sylvi,Käpylänkuja 1,610,HELSINKI,Helsinki,Käpylän Sylvi Oy,16.09.2024,
0154755-0,1028163,s/s Tarjanne,Kortelahti,33210,TAMPERE,Tampere,Oy Runoilijan tie,05.05.2008,
2851612-1,30059505,Rantaterassi-Baarpuuri,"Laivaranta, Pohjolantie 5",34800,VIRRAT,Virrat,Elämänlanka-Ravintolat Oy,20.04.2018,
2242453-3,1055351,Tinas Grill,Kruunupyyntie 11,68500,KRUUNUPYY,Kruunupyy,TINAS GRILL,01.03.2018,
3093729-1,30067605,Helmi Bar,Alanteentie 17,58700,SULKAVA,Sulkava,Sulkavan Kioski and Bar Oy,30.03.2020,
3085056-7,1066464,Saarijärven Seurahuone,Ilolantie 16,43100,SAARIJÄRVI,Saarijärvi,MJR RESTA OY,30.09.2019,
0849757-6,1088153,Grillibaari Launiala,Keltasirkunkatu 11,50190,MIKKELI,Mikkeli,Grillibaari Launiala Ky,30.04.2002,
3203699-9,1076308,Kuivaniemen Kievari,Lohitie 2,95100,KUIVANIEMI,Ii,Tmi HM Koskelainen,04.01.2023,
0109862-8,30887581,Onnela Ravintola,Riihimäentie 93,5880,HYVINKÄÄ,Hyvinkää,Kesko Oyj,01.09.2025,
0986855-1,1058322,Museoravintola Hämeen linna,Kustaa III:n Katu 6,13100,HÄMEENLINNA,Hämeenlinna,Kanresta Oy,01.10.2017,
2847932-4,1065428,Taverna Tervanaru,Tullimakasiininranta 9,49400,HAMINA,Hamina,Finnrest Oy,15.06.2019,
3199817-6,30884040,Cafe Urkka,Kilpailukuja 4,4300,TUUSULA,Tuusula,Lempo Partners Oy,15.04.2024,
3541722-8,30888428,Ravintola Shanvi,Sulankuja 4 B ,4300,TUUSULA,Tuusula,Sushant oy,30.07.2025,
1216678-8,30064506,B&B Taipaleenniemi,Juvolantie 888,57310,SAVONLINNA,Savonlinna,LOMAMOKKILA,15.04.2019,
2749159-1,1059343,Punainen Chili ruokaravintola,Melkonkatu 28 E,210,HELSINKI,Helsinki,ISO Kulta Oy,07.02.2018,
2627135-1,1054650,Ravintola Sulo Iso Myy,Kauppakatu 28,80100,JOENSUU,Joensuu,Sulo Ravintolat Oy,15.08.2016,
3280815-1,1074251,Buongiorno caffe,Museokatu 46,100,HELSINKI,Helsinki,RONOMIA OY,03.05.2022,
2980467-8,1065196,Imatran Keilahalli,Kotipolku 2,55120,IMATRA,Imatra,Imatran Keilahalli Oy,01.08.2019,
