asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
1048003-6,1072348,Cafe Silkki,Tikkurilantie 44,1300,VANTAA,Vantaa,Minttiravintolat Oy,21.09.2021,
2677560-5,30066765,Kotipizza Haukipudas,Revontie 3,90830,HAUKIPUDAS,Oulu,Haupitsa avoin yhtiö,22.10.2019,
0826433-4,1876478,Nuorgamin Lomakeskus,Nuorgam,99990,NUORGAM,Utsjoki,Nuorgamin Lomakeskus Oy,11.06.2014,
2912561-6,30061465,Neste Sorsasalo,Virranniementie 9,70420,KUOPIO,Kuopio,Petri Rönkä Oy,01.09.2018,
3248009-6,30882683,Yami Sushi,Yliopistonkatu 39,20101,TURKU,Turku,Puhdas PRO Oy,07.08.2023,
2777208-6,1059268,Pub Pikkupässi,Turuntie 1,3600,KARKKILA,Karkkila,Trigimi Oy,05.01.2018,
0751832-0,1032204,Ellilän Kievari,Tyriseväntie 20,37800,AKAA,Akaa,Ellilän Kievari Oy,01.02.1990,
2539679-3,1056873,HSF Marine Café,Itäsatama/Vierasvenesatama,10900,HANKO,Hanko,Oy Caramel Catering Ab,25.05.2017,
2991431-6,1064601,Kahvila-Ravintola Kaivopirtti,Hälväntie 1,58200,KERIMÄKI,Savonlinna,Kahvila - Ravintola Kaivopirtti Oy,01.05.2019,
2547399-8,30044614,Restaurang KW,Högbergsgatan 12,10300,KARJAA,Raasepori,Ab Wadenström & Koskinen Oy,10.02.2022,
0879757-9,1052140,Ravintola Ka-Shing,Lauttasaarentie 14,200,HELSINKI,Helsinki,Hon Hing Oy,27.11.1992,
3337619-4,30886027,The Kitchen,Raatimiehenkatu 18,53100,LAPPEENRANTA,Lappeenranta,Dibat Oy,01.11.2024,
3563855-7,30889280,Åke,Erottaja 2,120,HELSINKI,Helsinki,Åke Erottaja Oy,16.12.2025,
3536402-3,30888134,Kahvila Kinuskihuone,Iisvedentie 2,77600,SUONENJOKI,Suonenjoki,Kinuskinen Oy,01.07.2025,
3017570-9,1066324,Varicko,Vaasantie 11,60100,SEINÄJOKI,Seinäjoki,Varicko Oy,01.10.2019,
0226381-6,1273027,Evijärven Nuorisoseura,Pukkilantie 11,62500,EVIJÄRVI,Evijärvi,Evijärven Nuorisoseura ry ,01.03.2018,
0212329-0,1048378,Solo Sokos  Hotel Torni Tampere,Ratapihankatu 43,33100,TAMPERE,Tampere,Sokotel Oy,01.10.2014,
0998589-7,1058335,Airport Hotel Skyline,Elannontie 9,1510,VANTAA,Vantaa,Bonfinn Oy,01.01.1993,
2036866-2,1049314,WHS Teatteri Union,Unioninkatu 45 LH 1-2,170,HELSINKI,Helsinki,Association WHS ry,01.03.2018,
1604312-8,30889332,Kiekerö,Länsipuolentie 31,95770,LANKOJÄRVI,Pello,Lankojärvi-Matinlompolon kyläyhdistys ry,01.01.2026,
3137582-5,30888005,Marita," Marita, Poroholmantie 8",26200,RAUMA,Rauma,Kaksi Kundia Oy,17.06.2025,
3468316-1,30886041,Ravintola Mardin Korso,Metsolantie 2,1450,VANTAA,Vantaa,Demir'S Restaurant Oy,29.10.2024,
2723303-1,1052300,Satulinna Resort,Yrttitie  21,52550,HIRVENSALMI,Hirvensalmi,Satulinna Resort Oy,01.01.2016,
2797757-5,30883259,NÄYTTÄMÖ  ,Koskikatu 8,80100,JOENSUU,Joensuu,3 ystävää Oy,01.12.2025,
0784800-4,1027902,Maijan Juhla- ja Pitopalvelu,Kiitsontie 4,82500,KITEE,Kitee,Ravtepal Oy,01.04.2008,
1459683-7,30883873,Studio Villatehdas,Kankurinkatu 4-6,5800,HYVINKÄÄ,Hyvinkää,Hyvinkään Villatehdas Oy,01.03.2024,
0892790-0,1057412,Villa Solvalla,Nuuksiontie  82,2820,ESPOO,Espoo,EA Ravintolat Oy,05.06.2017,
2851833-8,1058671,Ravintola Nepali Chulo,Meritullinkatu 13,170,HELSINKI,Helsinki,Pabitra Oy,09.10.2017,
2589220-1,30883810,Ravintola Kantis ,Kangaskatu 14,88600,SOTKAMO,Sotkamo,Kainuun Ruokapalvelut Oy,23.02.2024,
2890354-3,1069373,Nopos-Grilli,Joupinraja 39,60320,SEINÄJOKI,Seinäjoki,PekHel Oy,21.09.2020,
2363348-4,1048344,Ruka Peak,Juhannuskalliontie 27 A,93830,RUKATUNTURI,Kuusamo,Ruka Peak Oy,10.09.2014,
1447914-7,1059860,Holiday Inn Helsinki-Vantaa Airport,Rälssitie 2,1510,VANTAA,Vantaa,Scandic Hotels Oy,18.06.2018,
1058468-7,1038011,Bengtskärin kahvila,Bengtskär,25950,ROSALA,Kemiönsaari,Ab Bengtskär Oy,01.03.2018,
2676049-7,30068212,The Merry Monk,Varvintie 5,29900,MERIKARVIA,Merikarvia,The Merry Monk Reposaari Oy,01.06.2020,
3516736-1,30887459,Chuan Chim,Aleksis Kiven Katu 25,510,HELSINKI,Helsinki,SB thai kitchen oy,09.06.2025,
2196357-8,1058179,Pancho Villa Seppä,Ahjokatu 5,40320,JYVÄSKYLÄ,Jyväskylä,JH-Ravintolat Oy,15.10.2017,
3145519-8,1069420,Ravintola Sagarmatha,Peltolantie 2,1300,VANTAA,Vantaa,Nawa Devi Durga Oy,07.09.2020,
3518790-1,30888097,Alejandro's Empanadas,Bruno Granholmin kuja 2,510,HELSINKI,Helsinki,Two Alejandros Oy,01.08.2025,
0873697-9,1008918,3105 ABB,Valimopolku 4,380,HELSINKI,Helsinki,Compass Group Finland Oy,18.03.2005,
2226775-0,30888274,Pirtti Baari II,Riukulantie 3,41520,HANKASALMI,Hankasalmi,PUUPPOLAN HITSAUS,10.07.2025,
0836863-5,1475696,Majakka Kahvila,Kanavalahti,17200,VÄÄKSY,Asikkala,Majakkapaviljonki Oy,12.07.1999,
2685666-7,30051699,Viihdemaailma Ilona Oulu,Torikatu 21-23,90100,OULU,Oulu,Northmax Oy,22.03.2018,
2646122-7,1074196,Millaano,Savontie 13,76100,PIEKSÄMÄKI,Pieksämäki,Jyrans Oy,23.05.2022,
3510745-7,30888140,"Halkosaari, tanssilavan yläkerran ravintola",Itäkyläntie 97,62600,LAPPAJÄRVI,Lappajärvi,Geo Events Ry,26.06.2025,
2710438-7,1068258,Lounaskahvila Nyymanni,Revontie 14,90830,HAUKIPUDAS,Oulu,Nyymanni Oy,01.07.2020,
3319388-1,30881526,Sandösunds Taverna,Trollvägen 40,22550,VÅRDÖ,Vårdö,Sandösunds Produkter Ab,10.05.2023,
1837957-3,1065826,Fredde's ja Urban Rabbit,Fredikanterassi 1,520,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,16.10.2019,
2458663-2,1041425,Hullu Poro,Sirkka,99130,SIRKKA,Kittilä,Hullu Poro Oy,07.06.2012,
0659815-4,1052421,Neste Linnanportti,Sukevantie 2,74340,SUKEVA,Sonkajärvi,Linnanportti Sukeva Oy,01.03.2018,
0859622-4,1276025,Huittisten Jäähallin Kahvio,Opintie 6,32700,HUITTINEN,Huittinen,Lauttakylän Luja r.y.,01.03.2018,
0745232-5,1076461,Olutravintola Pikkulintu Myyrmäki,Ruukkupolku 14 (lt 2),1600,VANTAA,Vantaa,Pikkulintu Ravintolat Oy,03.02.2023,
2153631-4,30028922,Capri pizzeria,Villähteentie 546,15540,VILLÄHDE,Lahti,AFR Elfan Oy,16.06.2020,
2498179-8,1042570,Ravintola Salt,Vuorikatu 17,6100,PORVOO,Porvoo,LAAMANAAMA OY,22.10.2012,
1729968-6,1475031,Rakokiven Krouvi,Timpurintie 2,15550,NASTOLA,Lahti,Nastolan Nastikka Oy,17.12.2001,
2861995-6,1063685,M/S Linnea,Satamatie 60,44300,KONNEVESI,Konnevesi,E-K Lines Oy,01.05.2019,
0873697-9,1061831,3087 Food & Co A Bloc,Otaniementie 12,2150,ESPOO,Espoo,Compass Group Finland Oy,20.08.2018,
2638798-7,1049010,Raitola,Vältinmutka 9,96900,SAARENKYLÄ,Rovaniemi,Reindeer & Husky Farm Aurora Oy,20.11.2014,
0194958-4,1876044,Oijärven Sampola,Ojalantie 12,91140,OLHAVA,Ii,Oijärven Nuorisoseura ry,01.03.2018,
2475729-4,1041452,Mardin Pizzeria,Isonnevantie 24 B/B9,320,HELSINKI,Helsinki,Laawin Oy,01.03.2018,
1716506-3,1055108,Jäähallin kahvio ja Pub Karhunpesä,Urheilukuja 2,34800,VIRRAT,Virrat,Virtain Kiekko-Karhut ry ,01.03.2018,
3466057-6,30885979,Ravintola Coma,Museokatu 18,100,HELSINKI,Helsinki,Brewfarm Oy,01.11.2024,
2292981-4,30883271,Kurulas Resort, Pyhäntie 1788,98530,PYHÄTUNTURI,Pelkosenniemi,Pyhätunturin Ravintolat Oy,15.11.2023,
3199563-7,30074034,Kioski 24h,Keskustori,33100,TAMPERE,Tampere,Asan palvelut oy,03.05.2022,
2952977-6,1072160,Tampereen Eurolohi,Hämeenkatu 19,33200,TAMPERE,Tampere,TSM Kahvila Oy,01.10.2021,
2682912-4,30884106,Piece of Cake  Kauppahalli,Eerikinkatu 16,20100,TURKU,Turku,Santsikuppi Oy,04.04.2024,
2283903-4,1062992,Penny Pub,Ostoskuja 1,54100,JOUTSENO,Lappeenranta,Tuki-Rasti Oy,01.11.2018,
2953976-3,1063413,Bar Hehku,Kuninkaankatu 17,26100,RAUMA,Rauma,Mainiot Hörpyt Oy,18.12.2018,
1505551-4,30886662,Alko Helsinki keskusta Arkadian myymälän pruuvipubi,Salomonkatu 1,100,HELSINKI,Helsinki,Alko Oy,06.03.2025,
3155053-1,1072461,Struts Bar,Fleminginkatu 13,530,HELSINKI,Helsinki,Oy Varieteeluukku Ab,27.10.2021,
3369128-2,30883684,Tusby Ravintola ,Kalkkikiventie 10,4300,TUUSULA,Tuusula,TastyFood catering oy,24.01.2024,
2334826-1,1035292,Hangon Makaronitehdas,Satamakatu 15,10900,HANKO,Hanko,Hangon Makaronitehdas Oy,01.08.2011,
0636991-7,1078107,Ravintola Sininen Laguuni,Voisalmentie 7,53920,LAPPEENRANTA,Lappeenranta,Markku Vartiainen Oy,30.04.1995,
3347207-1,30886624,Mr. Pastrami,Insinöörinkatu 12,880,HELSINKI,Helsinki,Pit BBQ International Oy,14.02.2025,13.02.2026
2687321-3,30072163,Pirttiniemen Lomakylä,Peuralaidantie 208,44880,MUURASJÄRVI,Pihtipudas,Tmi Pn lomakylä,05.11.2021,
3513551-1,30887003,Tillikka,Malmin kauppatie 14,700,HELSINKI,Helsinki,pawan oy,01.04.2025,
2409270-4,1072679,Forza,Pursimiehenkatu 29-31,150,HELSINKI,Helsinki,Forza Pizza Oy,15.12.2021,
3119320-4,1077129,Karlby Café,Österbygge,22730,KÖKAR,Kökar,Karlvillas Ab,26.04.2023,
2861291-4,1064302,Star Pizza,Klaneettitie 12,420,HELSINKI,Helsinki,Nefiya Tmi,01.04.2019,
3386187-8,30883508,Distant days,Vaasankatu 14,500,HELSINKI,Helsinki,Distant days Oy,11.12.2023,
3431318-7,30884044,Keskusgrilli pizzeria,Kustaankuja 3,17200,VÄÄKSY,Asikkala,Tmi Faro & Dara,01.04.2024,
2439916-7,1042385,Ravintola Jokihelmi,Karjalantie 10-12,48800,KOTKA,Kotka,Ravintola Jokihelmi Ky,25.09.2012,
2173040-8,1041598,Sandvik Gästhamn &  Camping,Munkvärvan,22730,KÖKAR,Kökar,Sandvik hällor AB,01.11.2021,
3459617-2,30885364,Ravintola Siddhartha,Mannerheimintie 21-23,250,HELSINKI,Helsinki,Radha Oy,01.08.2024,
0212329-0,30884539,Heymo 1 by Sokos Hotels,Miestentie 5,2150,ESPOO,Espoo,Sokotel Oy,01.06.2024,
2626469-6,30881820,Ravintola Pepino,Vantinmäentie 3,2780,ESPOO,Espoo,Ravintola Pepino Oy,31.05.2023,
3456073-5,30885208,Pub Rumble,Laurintie 2,91100,II,Ii,JJ Baarit Oy,01.07.2024,
3328217-1,1077090,Robert's Coffee Kajaani,Kauppakatu 28 A1,87100,KAJAANI,Kajaani,Willa Pohjajoki Oy,30.04.2023,
3151588-3,30887729,Parolan Wanha Apteekki,Parolantie 37,13720,PAROLA,Hattula,Numvest Oy,29.05.2025,
2812181-6,30888146,Jiston Pub,Salpausseläntie 11,710,HELSINKI,Helsinki,T:MI THIEU & NAM,26.06.2025,
1447914-7,1059816,Scandic Tampere Koskipuisto,Koskikatu 5,33100,TAMPERE,Tampere,Scandic Hotels Oy,20.03.2018,
3449131-1,30885064,Bueno Sport Bar,Puurtajantie 28,60510,HYLLYKALLIO,Seinäjoki,Bueno Padel Oy,24.06.2024,
3089642-6,1072849,Pancho Villa Kaukajärvi,Juvankatu 14,33710,TAMPERE,Tampere,Back In Business Oy,01.12.2021,
3554604-6,30889316,Max Grilli ,Virtakatu 7,18100,HEINOLA,Heinola,S&S Güler Oy,23.12.2025,
3147514-8,1072681,La Casa Orimattila,Kankaantie 13,16300,ORIMATTILA,Orimattila,Orimattilan La Casa Oy,22.10.2021,
2958201-6,1063901,Prince Hamlet,Hämeenkatu 14 b,33100,TAMPERE,Tampere,Mr. Hamlet Oy,07.03.2021,
3523848-1,30887384,Vuokatti areenan ulkoalue,opistontie 1,88610,VUOKATTI,Sotkamo,Sotkamon Tapahtumapalvelu Otso Oy,24.06.2025,
3339765-7,30883233,Via Tribunali Munkkiniemi,Huopalahdentie 19,330,HELSINKI,Helsinki,Pyöreän Pöydän Kulma Oy,13.11.2023,
3159959-7,1074015,Tanssikoulu Fabrika,"Hämeenkatu 9, 5.krs",33100,TAMPERE,Tampere,Las Duras Oy,22.08.2022,
2923553-2,1062124,Mopo Bar,Kontulankaari 1 A 45,940,HELSINKI,Helsinki,Taslima Akhter Zaman Tmi,01.08.2018,
2201860-7,30030007,Gastropub Tuulensuu,Hämeenpuisto 23,33210,TAMPERE,Tampere,Vinoteca Oy,06.04.2018,
3511540-6,30887076,Ravintola Efes,Lönnrotinkatu 3,87100,KAJAANI,Kajaani,Kajaanin Efes Ravintola Oy,03.04.2025,
3458758-3,30885346,Ravintola oda,laajalahdentie 17,330,HELSINKI,Helsinki,Ravintolaoda Oy,12.07.2024,
2616678-9,1068351,Rodeo Steakhouse,Maakotkantie 19,1450,VANTAA,Vantaa,Selmasu Oy,20.05.2020,
3248616-4,1074825,Noodle Master Kitchen,Koivu-Mankkaan tie 1 LT 2,2200,ESPOO,Espoo,Noodle Master Kitchen Oy,19.07.2022,
2372155-6,1067910,Fazer Cafe Kamppi,Urho Kekkosen katu 1,100,HELSINKI,Helsinki,Fazer Ravintolat Oy,02.04.2020,
