asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2059600-8,30031779,Kalastajankoju,Kauppatori Haapasalmen ranta,57100,SAVONLINNA,Savonlinna,Ovaskala Oy,15.05.2020,
3577945-6,30889181,Baari Pitkä-Seppä,Kuhmalahdentie 60,36810,KUHMALAHTI,Kangasala,Kuhmalahden Tankkaus Oy,22.12.2025,
2809801-1,30070889,Röölän Rantaravintola,Rööläntie 405,21150,RÖÖLÄ,Naantali,Tuuremax Oy,07.05.2021,
3185881-9,1071783,Päivölän Navetta,Vaanilantie 85,8500,LOHJA,Lohja,Tmi Päivölä,08.07.2021,
0220928-9,1881051,Merimaja,Rannanmäentie 70,86170,YPPÄRI,Pyhäjoki,Yppärin Urheilijat r.y.,01.03.2018,
3328762-6,30881746,Masa´s Pizza,Messeniuksenkatu 5,250,HELSINKI,Helsinki,Lales Oy,26.05.2023,
1006136-8,30888701,Noname ,Kalevankatu 6,100,HELSINKI,Helsinki,Suomen Ravintolatoimi Oy,01.10.2025,
3213771-4,30884376,La Boheme,Korkeavuorenkatu 2 a,140,HELSINKI,Helsinki,Makke Martikainen & Co Oy,25.04.2024,24.04.2026
1580968-9,1075937,Forssan keilahalli,Wahreninkatu 11,30100,FORSSA,Forssa,SomerBowl Mika Salminen tmi,08.12.2022,
3425512-4,30888878,Niesti Experience,Levin Ympärystie 681,99130,SIRKKA,Kittilä,Luxes Oy,13.11.2025,
1633153-3,1018893,Finnair Oyj:n kotimaan lennot,"HDV/82, PL 41",1053,FINNAIR,Vantaa,Finnair Kitchen Oy,01.06.2005,
2249317-6,1032769,Ravintola Inno,Otavankatu 4,50100,MIKKELI,Mikkeli,Etelä-Savon Koulutus Oy,01.08.2009,
2765080-4,30888733,Black Box Padel Pori,Korjuuntie 23,28100,PORI,Pori,Capeway Oy,18.09.2025,17.09.2026
1892740-2,1060499,Voivalan juhlakartano,Rantalanpolku 5,20780,KAARINA,Kaarina,Kodikas-Asunnot Oy,01.05.2018,
0692782-7,1070501,"Seo Korpilahti, kahvila",Petäjävedentie 1,41800,KORPILAHTI,Jyväskylä,Kiinteistö Oy Pyrylä,01.05.2021,
0873697-9,1055792,3130 Ravintola Ruoholahti,Itämerenkatu 11-13,180,HELSINKI,Helsinki,Compass Group Finland Oy,17.01.2017,
0822551-1,30888255,Ravintola Manan & Lostin Pub 21,Sivulantie 4,95970,ÄKÄSLOMPOLO,Kolari,Lost in Lapland Oy,07.07.2025,
3490476-1,30886434,Pikku Hanhi,Vapaudenkatu 18,15140,LAHTI,Lahti,Akaipet Oy,01.02.2025,
2298647-2,1074919,Rovaniemen Asemaravintola,Ratakatu 3,96100,ROVANIEMI,Rovaniemi,Rovaniemen Kalla Oy,01.07.2022,
2302148-8,30882785,Ristorante Scolare,Fabianinkatu 19,130,HELSINKI,Helsinki,Berkkel Oy,25.09.2023,
2370168-6,30886933,Hemingway's Lahti,Vapaudenkatu 16,15110,LAHTI,Lahti,Tulikuuma Kumpu Oy,27.03.2025,
2269512-2,53067443,Waasa Airport Cafe,Lentokentäntie 159,65380,VAASA,Vaasa,Café Farini Oy,31.01.2020,
3275209-8,53076025,Sky Cafe & Food ,Lentoasemantie 70,41160,TIKKAKOSKI,Jyväskylä,Äänetön tuotanto oy,01.09.2025,
2302570-2,53076024,VIP President,Liikelentotie 8-10,1530,VANTAA,Vantaa,Finavia Oyj,10.06.2025,
3289222-6,53076027,Luigi`s All Day Italian,Lentoasemantie 1 2.krs,1530,VANTAA,Vantaa,Clark Kent Industries Oy,01.02.2026,
1082370-5,53063802,Turku Cafe,Turun lentoasema,20360,TURKU,Turku,Select Service Partner Finland Oy,11.11.2019,
1082370-5,53063799,SSP Finland Helsinki Airport airside restaurants,Helsinki-Vantaan lentoasema,1530,VANTAA,Vantaa,Select Service Partner Finland Oy,07.02.2019,
1082370-5,53076023,Tori Tampere,Tornikaari 50,33960,PIRKKALA,Pirkkala,Select Service Partner Finland Oy,08.01.2024,
0789907-1,53076028,Picnic,Lentäjäntie 3,1530,VANTAA,Vantaa,Picnic Finland Oy,02.03.2026,
2923995-5,53063759,Plaza Premium Lounge,"T2, Lentoasemantie 1",1530,VANTAA,Vantaa,Joint Billion Finland Oy,06.02.2019,
0986855-1,53064794,Kuopion lentoaseman kahvila- ravintola,Lentokentäntie 275,70900,TOIVALA,Siilinjärvi,Kanresta Oy,11.11.2019,
0989027-3,53064600,Bar Fly,Lentokentäntie 21,53600,LAPPEENRANTA,Lappeenranta,Ysituote Oy,17.04.2019,
2315355-2,53070587,Richie's,Lentäjäntie 3 (Lentoasema),1530,VANTAA,Vantaa,RICHIE'S OY,08.04.2021,
1082370-5,53064103,Rovaniemi Café (porttialue),Rovaniemen lentoasema,96930,NAPAPIIRI ROVANIEMI,Rovaniemi,Select Service Partner Finland Oy,11.11.2019,
2586378-5,53063889,HMSHost Finland Oy Lentokenttäravintolat,Helsinki-Vantaan lentoasema,1530,VANTAA,Vantaa,HMSHost Finland Oy,21.02.2019,
1082370-5,53066161,Oulu Cafe ja Oluthuone Toppila,"Lentokentäntie 720, lentoasema",90410,OULU,Oulu,Select Service Partner Finland Oy,11.11.2019,
3462803-1,53076026,Kemi-Tornion lentoasema,Lentokentäntie 75,94500,LAUTIOSAARI,Keminmaa,Ruokapaikka KASARI,01.10.2025,
3210701-3,53076020,The Toastery Cafe & Bar,"Lentoasemantie 1, 2. krs, Gate 20",1530,VANTAA,Vantaa,Finnish Premium Bars Oy,01.06.2023,
3323621-2,53076017,Vohvelikuningas Oulu Airport,Lentokentäntie 720,90460,OULUNSALO,Oulu,KANGASKORTE OY,01.01.2023,
2420280-3,53069899,Aspire Lounge,Lentoasemantie 1,1530,VANTAA,Vantaa,Swissport Finland Oy,26.11.2020,
1040233-7,53071182,Riipisen Riista- ja matkamuistomyymälä/kahvio,Lentokentäntie,93600,KUUSAMO,Kuusamo,Riipisen Riistaherkut Oy,01.06.2021,
2600787-6,53066646,R-Kioski Vantaa Lentoasema,Helsinki-Vantaan lentoasema,1530,VANTAA,Vantaa,1087 Hämäläinen ja Hämäläinen Oy,01.10.2019,
2199747-9,53063322,Airport Cafe Kittilä/Air-side ja Non-Schengen,Levintie 259,99100,KITTILÄ,Kittilä,Lapland Hotels Lappi Oy,20.11.2018,
2199747-9,53069879,Airport Cafe Ivalo Air side ja non-schengen,Lentokentäntie 290,99800,IVALO,Inari,Lapland Hotels Lappi Oy,02.12.2020,
2746112-2,53076021,Relove,"Helsinki Airport, Rahtitie 5-11",1530,VANTAA,Vantaa,Relove Oy,24.07.2023,
2663296-2,53064375,Espresso House Helsinki Airport Helsinki-Vantaan lentoasema,Lentoasemantie 3,1530,VANTAA,Vantaa,Espresso House Finland Oy,18.04.2019,
1450745-1,31064245,,Honkalantie 4,36720,AITOO,Pälkäne,Aitoon vapaaehtoinen palokunta ry,27.03.2019,
2221878-0,31062281,,Inkistentie 111,21290,RUSKO,Rusko,Lions Club Rusko ry,03.08.2018,
1909438-5,31077139,,Koulutie 7,42700,KEURUU,Keuruu,Ässät Consulting Oy,14.07.2023,
2477650-8,31077185,,Ruuhiniementie 12,43900,KINNULA,Kinnula,Tmi Lasse Kröger,04.07.2025,
1567917-5,31061289,,Meijerintie 11 B 3,32700,HUITTINEN,Huittinen,Lions Club Kauvatsa r.y.,23.06.2018,
3295994-5,31076932,,Telakanraitti 31,6950,EMÄSALO,Porvoo,Tom Collins Entertainment Oy ,28.03.2023,
2087515-4,31069561,,Energiakatu 3,180,HELSINKI,Helsinki,Loisto Catering Oy,19.10.2020,
1716092-4,31061119,,Kylä-Karviantie 13 A,39930,KARVIA,Karvia,Karvian Yrittäjät ry,03.08.2018,
2852078-8,31064158,,Kalevankatu 38 A 12,180,HELSINKI,Helsinki,OJS & Co Oy,01.04.2019,
1583163-2,31062689,,Tuohenkuja 92,32800,KOKEMÄKI,Kokemäki,Tuomas Tammi,20.10.2018,
1524844-7,31077154,,Hiirikatu 3 as. 6,29200,HARJAVALTA,Harjavalta,HI-MA huolto ja asennuspalvelu,01.01.2024,
2303584-7,31077200,,Rauhankatu 7 00170 helsinki,170,HELSINKI,Helsinki,Aino Acktén kamarifestivaali ry,16.07.2025,
3551433-5,31077215,,Satakunnankatu 33-35 B,28100,PORI,Pori,Halli Events Oy,03.12.2025,
3240084-2,31072641,,Viipurinkatu 4 B 44,510,HELSINKI,Helsinki,Pumpun Baari Oy,01.11.2021,
2821647-9,31060243,,Kuninkaankartanonkatu 10 a 26,20810,TURKU,Turku,Turku Food & Wine Fest Oy,26.04.2018,
2938489-6,31063011,,Vuorenmaanrinne 12 A11,60220,SEINÄJOKI,Seinäjoki,Fiksaatio Oy,17.11.2018,
2478706-3,31061845,,Pyynikintie 25 y 14,33230,TAMPERE,Tampere,4Catering Oy,02.07.2018,
0900983-7,31077201,,"Sandö, Lovisa skärgård",7910,VALKO,Loviisa,De Ungas Vänner r.f.,08.07.2025,
0546825-1,31069432,,Kuninkaankatu 13,33210,TAMPERE,Tampere,Tampereen Vinoteque Oy,01.10.2020,
1575503-5,31070283,,Ryöväskerin saari,29100,LUVIA,Eurajoki,Villa Poseidon Oy,01.05.2021,
2764029-4,31060522,,Kappelikuja 1,32700,HUITTINEN,Huittinen,HiMa Catering Oy,17.04.2018,
3564208-9,31077208,,Kenttätie 2,95700,PELLO,Pello,Magic Way,01.11.2025,
0915430-5,31074451,,Kärklaxvägen 251,66640,MAKSAMAA,Vöyri,Kerklax Ungdomsförening r.f.,02.06.2022,
1464412-2,31076640,,Tennistie 3,32610,VAMPULA,Huittinen,Nedotar Oy,05.06.2023,
2830993-1,31074064,,Mikonkatu 8 as 27,50100,MIKKELI,Mikkeli,Viljami & Co Oy,20.04.2022,
0133839-6,31075413,,Museivägen 4,25700,KEMIÖ,Kemiönsaari,Kimito ungdomsförening r.f.,31.10.2024,
0201807-9,31077191,,Husuntie 15,12210,HAUSJÄRVI,Hausjärvi,Tuomonmaa Oy,14.04.2025,
3166602-4,31077134,,Inkantie 60,34980,KILLINKOSKI,Virrat,KILLINJÄTTI OY,08.05.2023,
2563614-4,31071508,,Kuusitie 31,91100,II,Ii,Osk Toripata,06.08.2021,
2486301-1,31077189,,Rovakatu 26,96200,ROVANIEMI,Rovaniemi,HURJAT KUTSUT OY,27.03.2025,
2804968-2,31077150,,Rusokinkatu 12 A 28,40100,JYVÄSKYLÄ,Jyväskylä,Vilppu Group Oy,04.10.2023,
2114514-5,31068042,,Kulssinmäentie 41,48750,KOTKA,Kotka,Kotkan Kanki Oy,14.04.2020,
3318470-7,31077149,,Näsilinnankatu 22 A 38,33200,TAMPERE,Tampere,Tuhti Events Oy,01.10.2023,
3341351-4,31077214,,Työpajankatu 2 R 1 C,580,HELSINKI,Helsinki,Trust Your Intuition Oy,31.10.2025,
1102761-2,31077179,,Nådjärvsvägen 4,68820,ÄHTÄVÄ,Pedersören kunta,Överesse ungdomsförening rf,01.10.2024,
0194323-8,31062247,,Tuorakankuja 50,16510,LUHTIKYLÄ,Orimattila,Luhtikylän Nuorela ry,15.09.2018,
1035352-0,31064593,,Vesijaonraitti 344,17630,VESIJAKO,Padasjoki,Vesijaon-Porasan kyläyhdistys ry,14.06.2019,
2658480-9,31066935,,Papinmäentie 46,630,HELSINKI,Helsinki,Tmi Niklas Andberg,01.12.2019,
3161310-9,31075633,,PL 72,2211,ESPOO,Espoo,SILJAMÄKI PALVELUT OY,29.10.2022,
3117784-5,31077146,,Hiomotie 8,380,HELSINKI,Helsinki,Husky Brewing Oy,17.07.2023,
2028273-8,31077132,,Haukisuontie 28,35220,ERÄJÄRVI,Orivesi,Lounasravintola Eräjärvi Oy,03.05.2023,
2463862-3,31072866,,Hatanpään valtatie 1 B,33100,TAMPERE,Tampere,K2 Entertainment Oy,25.11.2021,
2678591-8,31077186,,Keskuskatu 10,39700,PARKANO,Parkano,Exesso,15.03.2025,
3383870-7,31077188,,Myrskyläntie 345,7590,ASKOLA,Askola,Kylänpään Rustholli Oy,01.04.2025,
3204614-2,31072307,,Karjalankatu 2 B 44,520,HELSINKI,Helsinki,Lilla Lux Villas Oy,15.09.2021,
0276610-6,31076050,,Framnäsvägen 4,21660,NAUVO,Parainen,Nagu Ungdomsförening r.f.,06.12.2022,
2645172-3,31077156,,Sauvolammintie 11,90940,JÄÄLI,Oulu,HT Motorace Oy,01.02.2024,
3261605-3,31077182,,Tyryntie 10,37630,VALKEAKOSKI,Valkeakoski,Suomen munkkikahvilat Oy,30.11.2024,
2426637-2,31061975,,Vanhantalontie 313,39700,PARKANO,Parkano,Parkanon Pienpalvelut,10.07.2018,
3176721-2,31077155,,c/o Suomen Hiihtoliitto Ry Askonkatu 9F,15100,LAHTI,Lahti,Salppuri Oy,15.01.2024,
0356319-1,31077140,,Mäkiläntie 2 A,27430,PANELIA,Eura,Panelian Vapaaehtoinen Palokunta ry,01.07.2023,
2629463-3,31076649,,Microkatu 1,70210,KUOPIO,Kuopio,Savonia-ammattikorkeakoulu oy,17.02.2023,
2337701-1,31074550,,Anjankuja 3 B 114,2230,ESPOO,Espoo,KR-Kytkin Oy,01.07.2022,
2654984-3,31064422,,Viipurinkatu 10 C 101,510,HELSINKI,Helsinki,Panimo Kallio oy,08.04.2019,
2097575-3,31067069,,Hämeentie 103,550,HELSINKI,Helsinki,Catering Ceidas Oy,18.11.2019,
1834868-9,31077217,,Tytyrinkatu 4,8100,LOHJA,Lohja,Suur-Seudun Osuuskauppa SSO,12.01.2026,
2669582-4,31066514,,Pyssykankaantie 170,29270,HORMISTO,Nakkila,Nakkila Storage Oy,01.10.2019,
