asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2072982-7,30888135,Vanhankylän Kartano,Stålhanentie 4,4400,JÄRVENPÄÄ,Järvenpää,BC Catering,26.06.2025,
0986855-1,1047674,Kuopion Kaupunginteatteri Ravintola,Niiralankatu 2,70600,KUOPIO,Kuopio,Kanresta Oy,01.07.2014,
2756586-1,1053364,Tähti-Baari,Puutarhakatu 15,20100,TURKU,Turku,Kilo & Jouli Oy,01.03.2018,
2798182-2,1055750,Hullu Poni,Turuntie 1,21380,AURA,Aura,SPV Ravintolat Oy,10.01.2017,
3310789-1,30886408,Meilahden Kartano,Tamminiementie 8,250,HELSINKI,Helsinki,Red Carpet Event Oy,02.01.2025,
2079649-9,1025047,Bei Jing,Rantakatu 5,90100,OULU,Oulu,Beijing Oy,01.03.2007,
0904277-6,1068850,Ravintola Pesämäki,Vanha Maantie 237,38950,HONKAJOKI,Kankaanpää,Honkajoen Moottorikerho r.y. ,01.08.2020,
2719486-1,30888439,Lapin Panimon Beers and Bikes (Terassi),Valtakatu 32,96200,ROVANIEMI,Rovaniemi,Lapin Panimo Oy,01.08.2025,
2829405-5,30883655,Ilves Stadion Oy,Salhojankatu 25c B,33500,TAMPERE,Tampere,Ilves Stadion Oy,22.01.2024,
2828838-4,1063624,Marjaniemen savustamo,Marjaniementie 783,90480,HAILUOTO,Hailuoto,Hailuodon Halstari Oy,01.04.2019,
3217907-6,30883953,Aaltone Baari,Tammelankatu 19,33100,TAMPERE,Tampere,CoolBeans Oy,01.05.2024,
1559421-9,1054067,Neze Bar,Tuusulantie 47,4200,KERAVA,Kerava,Neze Bar Tmi,01.03.2018,
2898747-6,1061280,Town hall cafe & bakery,Parviaisentie 9,40900,SÄYNÄTSALO,Jyväskylä,AaBakery Ky,26.07.2018,
2060274-6,1069387,The Pantry Ruoholahti,Itämerenkatu 3,180,HELSINKI,Helsinki,Share Tastes & Events Oy,22.08.2022,
1811138-2,1071378,R.S.U LaPa Pub,Valtakatu 78,53100,LAPPEENRANTA,Lappeenranta,Fc LaPa ry,13.06.2021,
3205868-8,30882324,Bistro Liekki,Talvikkitie 30,1300,VANTAA,Vantaa,Tikkurilan Ravintolat Oy,01.08.2023,
3478112-4,30887160,Hämpin Pizzeria,Hämeenkatu 14 B,33100,TAMPERE,Tampere,Goran's Pizza Oy,11.04.2025,
3443832-6,30885834,Ristorante Pizzeria Amoré,Voionmaankatu 15 b 49,40700,JYVÄSKYLÄ,Jyväskylä,Barbaros Yhtiö Oy,01.10.2024,
1928931-8,30882568,Robert's Coffee Vanha kauppahalli,Eteläranta,130,HELSINKI,Helsinki,Zeberas Oy,17.07.2023,
2752064-7,1068090,Ravintola Talli,Ratsutie 50,15550,NASTOLA,Lahti,Dinnet Oy,25.03.2020,
2138053-2,1048713,Ravintola Heila,Työmiehentie 35,18200,HEINOLA,Heinola,Heila Oy,01.11.2014,
3278389-8,1074485,Hamnmagasinet,Båthusviken,22550,VÅRDÖ,Vårdö,HS Consulting Ab,18.05.2022,
2658548-1,1052024,Pikku Eero,Ojoistenkatu 2-4,13600,HÄMEENLINNA,Hämeenlinna,Pikku-Hanni Oy,01.01.2016,
2473285-5,1064533,Kahvila Hilman Herkku,Virkkalantie 15,8700,LOHJA,Lohja,T:mi NG Productions,01.05.2019,
0484308-0,1475694,Nuorisoseuran talo,Korkeentie 792,15580,RUUHIJÄRVI,Lahti,Ruuhijärven nuorisoseura r.y.,01.03.2018,
2065590-1,1025341,m/s Tuuletar laivaravintola,Voikoskentie 138,47910,HILLOSENSALMI,Kouvola,Orilammen Maja ja Lomakeskus Ky,11.04.2007,
3450418-6,30884924,Noodle Lab,Sammonkatu 46,33540,TAMPERE,Tampere,CQ Street Food Oy,14.06.2024,
1099945-2,1049675,Ravintola Kuortin Kievari,Kauppatie 2,19410,KUORTTI,Pertunmaa,Colonna kiinteistöt ja ravintolat Oy,15.03.2015,
2038565-7,1024147,Ravintola Nili,Valtakatu 20,96200,ROVANIEMI,Rovaniemi,NAMS Oy,10.10.2006,
1084560-5,1173564,Taaborinvuori,Palojoki,1940,PALOJOKI,Nurmijärvi,Nurmijärven Kivi-juhlat r.y. ,18.06.1999,
2610169-4,1073863,Bistoria Iso-Syöte,Romekievarintie 4,93280,SYÖTE,Pudasjärvi,ProDine Oy,01.05.2022,
1541069-4,30882028,John Scotts Ratina,Vuolteenkatu 1,33100,TAMPERE,Tampere,Oy Kopparberg Finland Ab,19.06.2023,
2114468-7,1055704,Mustaparran Päämaja,Hallituskatu 6,95400,TORNIO,Tornio,Tornio City Hotel & Restaurants Oy,01.01.2017,
2482676-3,1041900,Konnunkeidas Ravintola,Konnunsuontie 340,54190,KONNUNSUO,Lappeenranta,Konnunkeidas Ravintola Oy,01.03.2018,
2734081-4,1052764,Sport Bar & Grill Penninki,Konalantie 6-8,370,HELSINKI,Helsinki,Pitäjän Ravintolat Oy,01.03.2016,
0930206-4,1050121,Ravintola Saaga,Bulevardi 34,120,HELSINKI,Helsinki,A&S Fam Oy,15.02.2002,
3346150-8,30883972,Tori'o,Kauppatori Turku,20100,TURKU,Turku,Convivium RS Oy,19.03.2024,
0210398-6,1050636,Hotelli Jussan Tupa,Ounastie 140,99400,ENONTEKIÖ,Enontekiö,Jussan Tupa Oy,07.04.1981,
0566115-8,1024686,Ravintola Mikako,Kuusamontie 4947,97625,VANTTAUSKOSKI,Rovaniemi,Mika Kuusela Oy,19.12.2006,
1026177-3,1037280,Ravintola Göreme Höyhtyä,Latokartanontie 1,90150,OULU,Oulu,Göreme-Pizza-Kebab Oy,18.06.2011,
3189601-4,1076662,Tykkimäen Sauna,Lautarontie 3A,45200,KOUVOLA,Kouvola,Reporanka-Yhtiöt Oy,19.04.2023,
3504393-2,30888875,Jolly Joker,Yrjönkatu 9 ,28100,PORI,Pori,Mr Jolly Oy,01.12.2025,
3146642-8,1069350,Voionmaankadun Kotipizza,Voionmaankatu 34,40700,JYVÄSKYLÄ,Jyväskylä,Lasse ja Virpi Rusi Oy,10.09.2020,
0839028-5,30882886,Pub Frans,Torggatan 1,22100,MARIEHAMN,Maarianhamina - Mariehamn,KJ-Restaurants Ab,28.08.2023,
2358804-6,30067330,Pub-Restaurant -B&B Kolin Ryynänen,Ylä-Kolintie 1,83960,KOLI,Lieksa,Koli Companies Oy,28.05.2021,
3355521-3,30886019,Ravintola Malati,Postiljooninkatu 6A ,620,HELSINKI,Helsinki,Sathi Oy,01.11.2024,
3422437-9,30889015,Megobaro Töölö,Mannerheimintie 100,250,HELSINKI,Helsinki,L&N Group Oy,10.11.2025,
2208168-1,1035981,Viikinkiravintola Harald Lahti,Vesijärvenkatu 24,15110,LAHTI,Lahti,Viikinkiravintola Harald Oy,01.10.2010,
0956131-4,1057753,Hotelli- ja ravintolamuseo,Tallberginkatu 1 G 60,180,HELSINKI,Helsinki,Hotelli- ja ravintolamuseosäätiö - Stiftelsen för Hotell- och restaurangmuseet sr,29.06.2017,
3212863-1,30887318,Uuno,Atlantinkatu 20 b,220,HELSINKI,Helsinki,Uuno Ensimmäinen Oy,30.04.2025,
2438297-1,30076920,Kahvila Kampela,Uutelantie 1,990,HELSINKI,Helsinki,Alomino Oy,30.03.2023,
0920150-3,1054349,Ristorante Momento,Siltapuistonkatu 14,28100,PORI,Pori,Momento Fastfood Oy,01.09.2016,
3495531-5,30887828,Michi Asian Cuisine,Kauppakatu 27,40100,JYVÄSKYLÄ,Jyväskylä,T.C Food Oy,03.06.2025,
2798010-9,30882794,Kellahden Kartano,Kellahdentie 500,29570,SÖÖRMARKKU,Pori,Duunin Oy,30.09.2023,
2890793-1,1073367,The Firm,Pääskylänrinne 2,500,HELSINKI,Helsinki,The Firm Helsinki Oy,15.03.2022,
3429374-5,30886806,Vive,Eerikinkatu 16,20100,TURKU,Turku,Vive Fun Dine Oy,10.03.2025,
3236409-5,1076226,Bar Score Kerava,Paasikivenkatu 1,4200,KERAVA,Kerava,Score Kerava Oy,01.01.2023,
2829713-3,1061781,Taco Bell Itis,Itäkatu 1-5 LT 2501,930,HELSINKI,Helsinki,Restel Mexican Food Oy,20.07.2018,
1512478-6,30073794,One More Bogie/Nuas,Kaarreniementie 16,88610,VUOKATTI,Sotkamo,Superjymy Oy,06.05.2022,
2928698-9,30885169,NOLLASEISKA,Törnäväntie 2,60200,SEINÄJOKI,Seinäjoki,Ibo.07 Oy,27.06.2024,
2208168-1,1036827,Viikinkiravintola Harald Oulu,Kirkkokatu 16,90100,OULU,Oulu,Viikinkiravintola Harald Oy,31.01.2011,
1006136-8,1039018,Brick's,Hämeenkatu 18,33200,TAMPERE,Tampere,Suomen Ravintolatoimi Oy,01.09.2011,
1054247-9,30889094,Peuramaa Ski,Peuramaantie 114,2480,KIRKKONUMMI,Kirkkonummi,Peuramaa Ski Oy,01.12.2025,
0871405-9,1032910,Ravintola Preludi,Lintulammentie 1-3,90140,OULU,Oulu,Uniresta Oy,21.08.2009,
2841251-7,1060482,Ravintola Voima,Voimatie 1,55100,IMATRA,Imatra,Karelian Gourmet Oy,01.05.2018,
0810699-3,1021096,Kasi-Biljardi,Hämeenkatu 9,15110,LAHTI,Lahti,Kasi-Biljardi Oy,01.12.2005,
3501561-6,30886576,Hollolan Hirvi,Aikkalantie 37,15880,HOLLOLA,Hollola,Kabare Oy,04.02.2025,
0930206-4,1020447,Ravintola Savotta,Aleksanterinkatu 22-24,170,HELSINKI,Helsinki,A&S Fam Oy,01.09.2005,
2770974-9,1056454,Akaan Keilahalli,Hallamäentie 3,37800,AKAA,Akaa,Akaan Keilahalli Oy,01.03.2018,
1157938-8,1060491,Café Meijerinliiteri,Kangasniementie 1052,19650,JOUTSA,Joutsa,T.J. Kokon tila & toiminta,30.01.2020,
2176124-7,30067990,MarinaBay Café,Kanavaranta 4,160,HELSINKI,Helsinki,Oy Xmare Ab,01.04.2021,
0567671-2,1045124,ABC Alajärvi,Yrittäjäntie 5,62900,ALAJÄRVI,Alajärvi,Etelä-Pohjanmaan Osuuskauppa,01.03.2018,
2916903-7,30070820,The Red Lion,Tuomiokirkonkatu 34,33100,TAMPERE,Tampere,H5 Ravintolat Oy,10.05.2022,
3281155-3,1075781,Kioski-Cafe Mutteri,Lauttasaarentie 2,200,HELSINKI,Helsinki,MR & SR Consulting Oy Ltd,21.11.2022,
1761875-5,30062191,Levin golf väylän 12 Paviljonki,Hukkitie 9,99130,SIRKKA,Kittilä,Oy Levi Restaurants Ltd,19.07.2018,
3436254-4,30884578,Jauri,Hietaniemenkatu 9,98100,KEMIJÄRVI,Kemijärvi,Jauri Resort Oy,15.05.2024,
1343156-3,1013870,Kino-Huovi Areena,Harjavallankatu 33,29200,HARJAVALTA,Harjavalta,"Kino-Huovi, Matti Hautala",01.03.2018,
1837957-3,1077739,Spårakoff (ratikka),Mikonkatu,100,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,01.01.2004,
2839267-5,1057696,Dixon Klubi,Paakakatu 3,90520,OULU,Oulu,Everestory Oy,01.07.2017,
3122609-6,1074331,Pensionat Tellina,Appelgrenintie 2,10900,HANKO,Hanko,Pensionat Tellina Oy,01.06.2022,
3368955-3,30883787,Akhanda Nepalilainen ravintola,Valimotie 2,380,HELSINKI,Helsinki,Akhanda oy,01.03.2024,
0208265-2,1017584,ABC Viitasaari,Kokkosalmentie 7,44500,VIITASAARI,Viitasaari,Osuuskauppa Keskimaa,01.03.2018,
2574284-4,30053072,Siikaisten huoltoasema,Tuorilantie 11,29810,SIIKAINEN,Siikainen,Siikaisten huoltoasema,06.04.2018,
1757265-4,1014059,Tilausravintola Kuninkaan Lohet,Kuninkaantie 28,1740,VANTAA,Vantaa,Tilausravintola Kuninkaan Lohet Oy,11.07.2002,
3465660-6,30885752,NOODLE MASTER WILLA,TORIKATU 7,5800,HYVINKÄÄ,Hyvinkää,Xinglong Oy,17.09.2024,
2044229-5,30023423,Southpark,Bulevardi 40,120,HELSINKI,Helsinki,Cafe Fanny goes to Hollywood Oy,23.04.2021,
3155005-6,1069556,B15tro,Itsenäisyydentie 15,38200,SASTAMALA,Sastamala,Bistro Sastamala Oy,06.10.2020,
3365667-1,30881940,Speden Saluuna,Keskikatu 6,45100,KOUVOLA,Kouvola,The Polat Oy,19.06.2023,
2170671-5,1034933,Cafe Kabböle Marina,Kabbölentie 1251,7750,ISNÄS,Loviisa,Amixi Cool & Heating Oy,01.03.2018,
2796231-4,30883860,M100 Tasting showroom,Mannerheimintie 100,250,HELSINKI,Helsinki,Potio Oy,01.03.2024,
3539715-9,30888666,Kotipizza,Lavolankatu 10,53600,LAPPEENRANTA,Lappeenranta,Restaholics Oy,01.10.2025,
2998988-7,1065608,The Cock,Fabianinkatu 17,130,HELSINKI,Helsinki,Mother of Pearl Oy,01.10.2019,
2866839-5,1059179,Ravintola Siddhartha,Raatihuoneenkatu 13,13100,HÄMEENLINNA,Hämeenlinna,Pariwar Oy,01.01.2018,
3383979-3,30888822,Bistro Muru & Bar Kulma,Savontie 2,52700,MÄNTYHARJU,Mäntyharju,Eetu Mouhu,10.10.2025,
3411663-4,30883821,RockNeck,Asemakatu 7,40100,JYVÄSKYLÄ,Jyväskylä,RockNeck Oy,15.03.2024,
3275847-3,1074253,Bar Mate,Pieni Roobertinkatu 9,130,HELSINKI,Helsinki,Mate Bars Oy,16.05.2022,
0997013-4,1071268,Ärppäri,Metsolantie 5,56100,RUOKOLAHTI,Ruokolahti,Alppis Ky,04.06.2021,
1879173-6,1042532,Ravintola Rami,Sammonkatu 12,50130,MIKKELI,Mikkeli,Ramin Konditoria Kahvila Oy,01.11.2012,
3445636-4,30884993,Riio bar,Urjalantie 10,31900,PUNKALAIDUN,Punkalaidun,Mikko Mahtava Oy,13.06.2024,
2249401-3,1032827,Kaarinan Uimahallin Kahvila,Uimahallintie 4,20780,KAARINA,Kaarina,Kaarinan Uimahallin Kahvila ky,01.03.2018,
0192869-5,1876406,Saarenkylän Nuorisoseuran Talo,Napapiirintie 10,96900,SAARENKYLÄ,Rovaniemi,Saarenkylän nuorisoseura ry,01.03.2018,
3528293-3,30888830,Sivukaide,Malminrinne 2,100,HELSINKI,Helsinki,THOR RR Oy,02.10.2025,
2604142-5,1062653,Hotel Savonia,Sammakkolammentie 2,70200,KUOPIO,Kuopio,Atia Oy,01.10.2018,
2221468-3,1030541,Taivaallinen Rauha,Asemakatu 4,84100,YLIVIESKA,Ylivieska,Taivaallinen Rauha Tian An Oy,01.03.2018,
3388902-9,30883112,Amar`s Grill House,Linnaistenkatu 6,8100,LOHJA,Lohja,Mikon Lounas Oy,09.10.2023,
1867050-4,1002211,Kalkan Pizza Kebab Grilli,Keinulaudankuja 4 B 2,940,HELSINKI,Helsinki,Kalkan Oy,01.03.2018,
2018460-1,1036476,Ravintola Hakuninmäki,Pyydyskatu 1,29200,HARJAVALTA,Harjavalta,Ravintola Hakuninmäki,01.11.2010,
3277732-4,30886816,GROOM Rock,Ruoholahdenkatu 2,180,HELSINKI,Helsinki,GB Finland Oy,10.03.2025,
2916903-7,1073360,Ravintola Pons,Hämeenkatu 13,33100,TAMPERE,Tampere,H5 Ravintolat Oy,01.04.2022,
