asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2535257-1,1045305,Lazigana Pub,Marmoritie 11,1700,VANTAA,Vantaa,LAZIGANA,01.10.2013,
1821453-3,1029328,Restaurang Kvarnen,Jurmo,22950,JURMO,Brändö,Djurmo Turism Ab,18.06.2008,
0873617-8,1063301,Velhon Kota Oy,Ylläksentie,95970,ÄKÄSLOMPOLO,Kolari,Velhonkota Oy,26.11.2018,
0175700-5,1471931,Neste Kosken Autoliike,Koskentie 2,42300,JÄMSÄNKOSKI,Jämsä,Kosken Autoliike Avoin Yhtiö,01.03.2018,
0873697-9,1062885,3617 Ravintola Kravattitehdas,Elimäenkatu 15,510,HELSINKI,Helsinki,Compass Group Finland Oy,01.11.2018,
2836710-3,1057686,Bar Pörrinpesä,Kalevalankatu 29,70500,KUOPIO,Kuopio,Finnupa oy,24.06.2017,
2317425-7,30065010,Hotelli Tikkurilan kahvila,LäntinenValkoisenlähteentie 52,1300,VANTAA,Vantaa,Linnosun Oy,16.03.2020,
1515771-3,30889471,Teatteri Takomo,Fredrikinkatu 18,120,HELSINKI,Helsinki,Teatteriyhdistys Takomo ry,09.02.2026,
3214533-5,1074921,Ravintola Mesob,Isokatu 13,90100,OULU,Oulu,Sem's Group Oy,04.07.2022,
1605745-8,1172946,King`S Corner,Kuninkaantie 39,1670,VANTAA,Vantaa,Tmi Mehmet Hasip Inal,01.03.2018,
3086437-9,1066757,Brewe Oy,Risto Rytin katu 42,32700,HUITTINEN,Huittinen,Brewe Oy,28.10.2019,
3434075-9,30888862,Romekievari,Romekievarintie 1,93280,SYÖTE,Pudasjärvi,Jepetron Oy,10.11.2025,
3247860-7,30886119,Alessio's Pizzeria italiana,Laajaniityntie 2 ,1620,VANTAA,Vantaa,Curva Nord Oy,08.11.2024,
2177471-8,1076560,Shell Muurame,Muuramentie 69,40950,MUURAME,Muurame,Koillis Asemat Oy,15.04.2023,
2037139-4,30022977,Aussie Bar,Salomonkatu 5 C,100,HELSINKI,Helsinki,Oy Aussie Bar Ltd,10.10.2020,
3255165-9,30885205,Ravintola Hevideli Kemora,Kemorantie 161,69750,SILLANPÄÄ,Veteli,Heavy Invest Oy,01.07.2024,
1597261-1,1013454,Kahvila Pokkari,Mosaiikkitori 2,980,HELSINKI,Helsinki,Suomen Bestman Oy,15.01.2002,
2677654-4,1050271,Nepalilainen Ravintola Mandala,Kauppakatu 45,70110,KUOPIO,Kuopio,Panas Oy,19.05.2015,
3433672-5,30888857,Gáldu Hotel & Spa,Viskitie 1,99830,SAARISELKÄ,Inari,Galdu Lapland Oy,01.11.2025,
3549712-5,30888781,Lainesauna Oy,Nissiläntie 21,90650,OULU,Oulu,Lainesauna Oy,01.10.2025,
0155602-7,30885920,Ravintola Rata,Uimalankatu 1 A,33540,TAMPERE,Tampere,Juvenes Oy,05.11.2024,
2883528-8,1061457,Kesäkahvila Unska,Asemapolku 2,71910,ALAPITKÄ,Lapinlahti,Alapitkän Unioni,07.07.2018,
3109547-9,30074466,Olkkolan Hovi,Olkkolantie 2,54800,SAVITAIPALE,Savitaipale,Original Events Oy,01.06.2022,
2186080-0,1071027,grädda Ravintola,Piispankatu 15,20100,TURKU,Turku,Voiveljet Oy,31.05.2021,
1838347-6,1472775,Ravintola Tentti,Itsenäisyydenkatu 5,33100,TAMPERE,Tampere,Tentti,07.08.2003,
1644568-8,1052351,Mokka-Pub,Miinanpellonkatu 6,35800,MÄNTTÄ,Mänttä-Vilppula,Koillis-Pirkan Kiekko ry ,01.03.2018,
2018027-2,30056524,Tertin Kartano,Kuopiontie 68,50350,NOROLA,Mikkeli,Tertin Kartano Oy,11.04.2018,
2245981-6,30886164,Salsallada,Näsilinnankatu 21,33210,TAMPERE,Tampere,Priima-Ravintolat Oy,01.01.2025,
2824546-4,1060395,Langin Kauppahuone,Kirkkokatu 19,92100,RAAHE,Raahe,Langin Kauppahuone Oy,22.05.2018,
0145070-8,1272152,Pub Bastun,Badhusparken,22100,MARIEHAMN,Maarianhamina - Mariehamn,Träffpunkt Ungdom r.f.,01.11.2021,
2438801-1,1046472,Ale Pub Mexas,Härkitie 8,37100,NOKIA,Nokia,33-ravintolat Oy,26.02.2014,
1005384-3,1005221,Cafe Jokiranta,Itäinen Rantapromenadi 9,6100,PORVOO,Porvoo,River Team Oy,21.06.2000,
3172053-7,30884105,Babylon Club&Garden ,Erottajankatu 2,160,HELSINKI,Helsinki,Katang MGMT Oy,26.04.2024,
2679302-9,30056734,Tarvaspää Cafe Zoceria,Gallen-Kallelan tie 27,2600,ESPOO,Espoo,Cafe Zoceria Oy,01.06.2020,
0953838-4,30883959,Ravintola Factory Lippulaiva,Espoonlahdenkatu 4,2320,ESPOO,Espoo,Ravintotalot Oy,08.04.2024,
2617252-1,1071155,Ravintola Laakee Deli,Mettähannankatu 2,32200,LOIMAA,Loimaa,Catering Anu Suomela Oy,11.08.2021,
3416767-7,30885867,Ravintola Persilja,Tallbergin puistotie 1,200,HELSINKI,Helsinki,Egem 1 Oy,04.10.2024,
3280121-6,30883554,Latvamaja,Pallas-Ylläs kansallispuisto,99100,KITTILÄ,Kittilä,Lompolo Cafe & Restaurant Oy,22.12.2023,
0206154-4,30888303,Teivon ravikeskus,Velodromintie 2,33420,TAMPERE,Tampere,Tampereen Ravirata Oy,15.07.2025,
1928931-8,1050254,Robert's Coffee Citykäytävä,Aleksanterinkatu 21,100,HELSINKI,Helsinki,Zeberas Oy,01.05.2015,
2898247-2,1064570,Restaurant HEJM,Fiskstranden,65100,VAASA,Vaasa,HEJM Mat Ab,31.05.2019,
2767160-5,1069344,Ravintola White Himal,Talvikkitie 37,1300,VANTAA,Vantaa,High Rock Limited Oy,01.10.2020,
1951770-4,1049244,Citybrasserie,Närpesvägen 17,64200,NÄRPIÖ,Närpiö,"Bäck & Gullström, ÖB",05.01.2015,
2959078-8,1063655,Putaan Pizzeria,Putaanportintie 5,44800,PIHTIPUDAS,Pihtipudas,Putaan Ravintola-Baari,17.01.2019,
3302657-3,1075478,Brooke,Fleminginkatu 13,500,HELSINKI,Helsinki,Karl Michael & Sons Oy,25.09.2022,
3429287-3,30885063,Restaurang Öjskog,Kyrkvägen 23,64200,NÄRPIÖ,Närpiö,JP Rent a Chef Ab Oy,19.06.2024,
0709536-4,30475087,Riihimäen Tennis- ja Squashkeskus,Peltosaarenkatu 21-23,11130,RIIHIMÄKI,Riihimäki,JPJ Liikuntakeskus Oy,22.05.2020,
0939808-6,1472744,Saloon 43,Hepolamminkatu 43,33720,TAMPERE,Tampere,Tampereen Hot Rod Oy,01.03.2018,
1447914-7,1010018,Scandic Simonkenttä Helsinki,Simonkatu 9,100,HELSINKI,Helsinki,Scandic Hotels Oy,10.06.2000,
2287561-7,1040717,Hotel Kristina,Itätori 1,64100,KRISTIINANKAUPUNKI,Kristiinankaupunki,Hotel Ulrika Kristina Oy Ab,29.03.2012,
3453938-9,30887209,Che Buono Lounge,Maisemamaalauksenkatu 1 D,430,HELSINKI,Helsinki,ibesh,15.04.2025,
3236442-3,1072943,Moi ! Poke,Aurakatu 8,20100,TURKU,Turku,XIAO YAO OY,20.12.2021,
1719977-3,1035810,Kankaan Kievari,Kaukopäänkatu 8,55800,IMATRA,Imatra,Lomira oy,16.08.2010,
2994129-3,1065130,XO Ristinolla XO,Toritie 1,2400,KIRKKONUMMI,Kirkkonummi,XO RISTINOLLA OY,01.06.2022,
2458930-7,1040597,Pub Punapippuri,Viirinkankankaantie 9,96300,ROVANIEMI,Rovaniemi,Barella Oy,01.03.2012,
2771500-6,1054518,Ravintola Bierstube,Kasarminkatu 5-7,70110,KUOPIO,Kuopio,BRS Kuopio Oy,01.09.2016,
0186000-2,1047253,Pub Laguuni,Sarkkirannantie 20,90440,KEMPELE,Kempele,V.ja U-seura Kempeleen Kiri r.y.,01.03.2018,
0887562-9,1071656,Husky Café,Kittiläntie 1638,97220,SINETTÄ,Rovaniemi,Huskypoint Oy,01.07.2021,
1540271-5,1007475,Sky Express ja Sky Bar,Annankatu 31 - 33,100,HELSINKI,Helsinki,Akkus & Karagöl Oy,01.03.2016,
3183718-8,1072946,KCM Pirkkala Ravintolamaailma Birk,Palmrothintie 2,33950,PIRKKALA,Pirkkala,PP Ruoka Oy,15.12.2021,
2299722-7,30056285,Pizzeria Capri,Pratikankuja 7,1900,NURMIJÄRVI,Nurmijärvi,Pizza Capri Oy ,22.04.2020,
2897329-3,30884611,Meyer Sports,Rauhankatu 8B,49400,HAMINA,Hamina,Haminan Pallo-Kissat Edustus ry,23.05.2024,
0140379-2,1070815,Ravintola Kerttu,Läntinen Pitkäkatu 35,20100,TURKU,Turku,Ravantit Oy,02.08.2004,
2692973-1,30883313,Northern Lights Village Pyhä,Astelintie 1,98530,PYHÄTUNTURI,Pelkosenniemi,Wilderness Safaris Saariselkä Oy,15.11.2023,
3309868-1,30884472,Pensselitehdas,Teollisuustie 11-15,6150,PORVOO,Porvoo,Musiikki- ja kulttuuriyhdistys Pensselitehdas ry,03.05.2024,
2080753-0,1036620,Yhteysalus Tekla I,Kuusisen satama,48100,KOTKA,Kotka,Kymen Saaristoliikenne Oy,01.03.2018,
3533829-8,30888123,Pizza Lovers,Valtatie 21,90500,OULU,Oulu,Tuitun ravintola Oy,01.07.2025,
2281079-2,30061421,Kyläkauppakeskus pikkuOmena,Rantatie 1,3850,PUSULA,Lohja,Pusulan Jyvä Oy,05.06.2018,
3551243-6,30888472,Pub Iloliemi,Ilokallionkatu 4,57200,SAVONLINNA,Savonlinna,Pub Ilo Oy,07.08.2025,
0162170-6,1028090,Amarillo Lappeenranta,Valtakatu 33,53100,LAPPEENRANTA,Lappeenranta,Etelä-Karjalan Osuuskauppa,16.03.2008,
2839924-4,1076776,Saunan terassi,Maaherrankatu 1,18100,HEINOLA,Heinola,Sauna 1.0,15.03.2023,
3480587-8,30886050,Bar Renny,Kohmankaari 3,33310,TAMPERE,Tampere,Renny ravintolat Oy,14.11.2024,
3197002-6,30071309,Pitsarante,Kontiotie 1,1450,VANTAA,Vantaa,Pitsarante Oy,28.05.2021,
2056711-9,30886546,Seminaarin Taidekampuksen aulakahvio,Satamakatu 3,87100,KAJAANI,Kajaani,Kulttuuriosuuskunta G-voima,31.01.2025,
2925361-8,1062565,Päättäri Pub,Kontulankaari 24,940,HELSINKI,Helsinki,Efekaan Oy ,21.09.2018,
3317975-6,1076061,Hao King & Sushi,Ratatie 11,1300,VANTAA,Vantaa,Awesome Asian Dixi Oy,01.12.2022,
0931236-9,30052992,M/s Ilves,"Pohjoisranta 23, laituri 2",170,HELSINKI,Helsinki,JT-Line Oy,20.04.2018,
3278213-1,30886553,Hyvinkään curlinghalli,Vaiveronkatu 72,5880,HYVINKÄÄ,Hyvinkää,Hyvinkään Curlinghalli Oy,24.02.2025,
2833951-6,30885821,Ravintola Meritähti,Rantabulevardi 27,94100,KEMI,Kemi,Festit Oy,17.10.2024,
0721702-6,1021110,Neste Kuortane,Seinäjoentie 10,63130,MÄYRY,Kuortane,Velj. Jaskari Oy,01.03.2018,
2795768-9,1073752,Street Dom,Hallituskatu 3,50100,MIKKELI,Mikkeli,Dom Mikkeli Oy,29.04.2022,
0893433-4,1021426,Hotelli Tulikettu,Tervatie 3,88600,SOTKAMO,Sotkamo,Bellastep Oy,17.11.2005,
3486518-4,30888959,Sauron Golf Lounge,Olavinkatu 54,57100,SAVONLINNA,Savonlinna,Sauron Entertainment Oy,30.10.2025,
2317295-6,30053137,Majava Baari / Beaver Bar Tampere,Aleksanterinkatu 29,33100,TAMPERE,Tampere,Beaver Restaurants Oy,06.04.2018,
3473339-2,30888447,retroopark,perniöntie 14,24100,SALO,Salo,GG Ventures Oy,06.08.2025,23.06.2026
0214036-5,30885534,The Torby Hotel,Firskarsintie 335,10470,FISKARI,Raasepori,Fiskars Oyj Abp,09.08.2024,
2870856-1,1059578,Restaurang China Ho Wah,Raatihuoneentori,10600,TAMMISAARI,Raasepori,Luan Oy ,09.04.2018,
2909004-6,1073499,Säläshalli,Venerannantie 3,66300,JURVA,Kurikka,Camping Jurva Oy,01.04.2022,
3369755-3,30882605,Ravintola Mystuu,Uudenmaankatu 13,120,HELSINKI,Helsinki,Hyvää Liljanpäivää Oy,01.08.2023,
3182878-3,30881279,Sture 16,Sturenkatu 16,510,HELSINKI,Helsinki,Ape Catering Oy,01.05.2023,
0697884-3,1049948,Pub Ravintola Jesperi,Kasperinviita 15,60150,SEINÄJOKI,Seinäjoki,Jesper Oy,29.08.1988,
3374528-7,30882787,Le Coin,Siltasaarenkatu 10,530,HELSINKI,Helsinki,Hakaniemen Bistro Oy,15.08.2023,
3247951-1,30885932,Blueberry Coffee Oy,Lundinkatu 9,6100,PORVOO,Porvoo,Blueberry coffee Oy,15.10.2024,
3185862-4,1073209,Bar Monaco,Karjalankatu 29,15150,LAHTI,Lahti,Monaco Spot Oy,15.02.2022,
2318380-7,30036954,Kulttuurikeskus Karjalantalo/Kerubi,"Ilosaari, Siltakatu 1",80100,JOENSUU,Joensuu,Joensuun Töminä Oy,10.04.2018,
3195383-2,30070810,Hagia Sofia,Kirkkokatu 2,90100,OULU,Oulu,Ravintola HS Oy,23.04.2021,
1656765-0,1051235,Maya Bar & Grill,Vilhonkatu 9,100,HELSINKI,Helsinki,CMB Restaurants Helsinki Oy,18.08.2015,
3015022-9,30889168,Ani's Café,Porvoon tori,6100,PORVOO,Porvoo,Ani's Café Oy,29.11.2025,30.10.2026
2775804-9,30885903,Bar Bartic Bay,Bermudankatu 5 ,220,HELSINKI,Helsinki,Maanshan Oy,01.11.2024,
0844500-4,1003775,Hotel Fjalar,Rinteentie 1-5,24240,SALO,Salo,Gasthaus Villa Fjalar Oy,01.03.2018,
0891958-0,30031348,Murikka-Opisto,Kuterintie 226,34260,TERÄLAHTI,Tampere,Murikanranta Oy,01.05.2018,
3346828-3,1076730,Laituri Grill,Taalintehtaantie 699,25900,TAALINTEHDAS,Kemiönsaari,Kalmos Oy,25.03.2023,
2988846-1,1067706,Ahjokadun Kebab,Ahjokatu 14-16,40320,JYVÄSKYLÄ,Jyväskylä,JKL KPA OY,16.03.2020,
3432142-7,30887346,Thai Chim,Asemakatu 11,40100,JYVÄSKYLÄ,Jyväskylä,Thai Chim & Shop Oy,01.05.2025,
0306379-5,1069035,Levi Hotel Spa,Levintie 1590,99130,SIRKKA,Kittilä,Levin Matkailukeskus Oy,14.02.1981,
