asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2402851-8,1041731,Golf Par3 X,Karhunkierros 99,63700,ÄHTÄRI,Ähtäri,Familygolf Oy,01.03.2018,
2782203-9,30061146,Café Tankar,Tankarin saari,67100,KOKKOLA,Kokkola,Tankarin Saaripalvelut avoin yhtiö,28.05.2018,
0980375-8,1172071,Ravintola 91.1,Kumpulantie 7,520,HELSINKI,Helsinki,Sempatik Oy ,01.03.2018,
0993644-6,1046052,Ravintola Kulinaari,Svinhufvudinkatu 6 E,15140,LAHTI,Lahti,Koulutuskeskus Salpaus -kuntayhtymä,01.02.2014,
2469869-3,1062496,Ravintola Pihvitupa,Hilmantori 2,85100,KALAJOKI,Kalajoki,Särkkäin Pihviravintola Oy,30.08.2018,
1096690-9,1077122,Restaurang Harolds,Erottajankatu 13,10600,TAMMISAARI,Raasepori,Tom & Anne Storage Kb,12.04.2023,
3483725-5,30887407,Base Camp,Vuotie 45,980,HELSINKI,Helsinki,MFour Oy,05.05.2025,
2960138-7,30882426,Käpylän lippakioski,"Meurmanin puisto, Kullervonkatu",600,HELSINKI,Helsinki,Proper Ventures Oy,06.07.2023,
1013100-4,1787817,Kuopion Tenniskeskus,Katiskaniementie 1,70700,KUOPIO,Kuopio,Kuopion Tenniskeskus Oy,01.03.2018,
2277018-8,1049160,Ravintola BLINIt,Sturenkatu 9 TH 55,510,HELSINKI,Helsinki,Raritet International Oy,15.01.2016,
2169874-3,1035127,Jukupark Turku,Kurrapolku 1,20320,TURKU,Turku,Jukupark Oy,01.03.2018,
3458038-1,30885980,Flyers,Rongankatu 5-7,33100,TAMPERE,Tampere,Flyravintolat Oy,01.11.2024,
2840895-6,1058309,Bangkok House,Kuninkaantie 72-74,65320,VAASA,Vaasa,Bangkok House,01.03.2018,
2113161-6,30884410,Pikku Vallila,Vallilantie 19,510,HELSINKI,Helsinki,Rakea Oy,13.05.2024,
0601059-2,30273411,Björklund Båtslip,Norrby,23390,INIÖ,Parainen,Björklund Båtslip Ab,01.06.2018,
2610450-2,1046774,Hong Phuc Grilli-Kioski,Haavikkotie 4,90630,OULU,Oulu,HONG PHUC GRILLI-KIOSKI RAVINTOLA OY,01.03.2018,
1240487-0,1011270,Porotila Toini Sanila,Sanilantie 36,99800,IVALO,Inari,Porotila Toini Sanila,01.12.2000,
2352067-4,30036049,Ravintola Hugo,Rantakatu 4,90100,OULU,Oulu,Ravintola Uuden Seurahuoneen Hugo Oy,15.04.2020,
3314257-4,1076042,Pub Cheers,Mustalahdentie 4,960,HELSINKI,Helsinki,Dong Hao Oy ,01.12.2022,
3012611-4,1066075,Saariselkä Bowling,Honkapolku 5,99830,SAARISELKÄ,Inari,Saariselkä Bowling Oy,01.08.2019,
2471905-2,1041176,Iloisen Pässin Kahvila,Kuutostie 470,59130,KOITSANLAHTI,Parikkala,Iloisen Pässin Maalaispuoti Oy,01.06.2012,
0986855-1,1060062,Heurekan Tiederavintola,Tiedepuisto 1,1300,VANTAA,Vantaa,Kanresta Oy,01.01.2005,
0208301-4,30884263,Vesalan leiri- ja toimintakeskus,Neulakankaantie 61,41940,VESANKA,Jyväskylä,Jyväskylän seurakunta,18.04.2024,
1853635-6,30028862,Säkylän Kebab-Pizzeria,Rantatie 270,27800,SÄKYLÄ,Säkylä,Huseyin Karatas Säkylän Kebab Pizzeria,26.11.2018,
3204801-7,30886825,Pincho Nation,Bulevardi 7,120,HELSINKI,Helsinki,Pincho Nation Finland Oy,10.03.2025,
2969485-1,30064042,Taqueria El Rey,Annankatu 20,120,HELSINKI,Helsinki,El Rey Group Oy,21.02.2019,
3316215-3,30076915,Alby's Artesan Pizza,Vuollemutka 9,1600,VANTAA,Vantaa,Alby Pizza Oy,30.03.2023,
0913369-4,1075763,Yoku Maku,Keskuskuja 5,99130,SIRKKA,Kittilä,Pizza-Factory Oy,17.10.2022,
2060274-6,30889394,The Pantry Kalasatama,Sörnäistenkatu 1,580,HELSINKI,Helsinki,Share Tastes & Events Oy,09.02.2026,
2196357-8,1064012,Pancho Villa Hyvinkää,Torikatu 7,5800,HYVINKÄÄ,Hyvinkää,JH-Ravintolat Oy,15.04.2019,
2181864-5,1028247,Köffi,Vaasantie 83,29790,TUORILA,Merikarvia,Lankosken Köffi Ky,01.04.2008,
2701411-1,30883208,tiejotakuljemme,näsilinnankatu 21 A7,33210,TAMPERE,Tampere,Umami Tampere Oy,01.01.2024,
0171079-2,1077283,Alahovin Viinikartano,Alahovintie 236,71130,KORTEJOKI,Kuopio,Alahovin Viinitila Oy,16.05.1995,
0745232-5,30073692,Olutravintola PikkulintuRuttopuisto,Lönnrotinkatu 11,120,HELSINKI,Helsinki,Pikkulintu Ravintolat Oy,29.06.2022,
2590170-2,30886321,Liikelataamo Saarijärvi ,Rentontie 7,43100,SAARIJÄRVI,Saarijärvi,Enfoku Oy,01.01.2025,
3385897-8,30888982,Kortteliravintola Linnakulma,Vallihaudankatu 1,20100,TURKU,Turku,Seurustelusalonki 1899 Oy,06.11.2025,05.11.2026
0202970-4,1191593,Palokunnantalo Brankis,Keskuskatu 63,10300,KARJAA,Raasepori,Karis Frivilliga Brandkår r.f.,01.03.2018,
0191215-9,1036118,Savotan Sanni,Autoilijantie 2,94450,KEMINMAA,Keminmaa,Savotan Sanni Oy,06.09.2010,
3356249-9,30882175,Pub Selostajatorppa,Honkajoentie 1,81280,UIMAHARJU,Joensuu,Mamma's Pub Oy,03.07.2023,
2910125-1,1069616,Ravintola Itsudemo Pirkkala,Saapastie 2,33950,PIRKKALA,Pirkkala,Oishi Oy,01.11.2020,
2208168-1,1040958,Viikinkiravintola Harald,Aleksanterinkatu 21,100,HELSINKI,Helsinki,Viikinkiravintola Harald Oy,21.05.2012,
1944742-7,1018062,Ravintola Sir Oliver,Haapaniemenkatu 14 A 2,530,HELSINKI,Helsinki,Sir Oliver Oy,04.03.2005,
3352131-2,1077077,Just another Bar (JAB),Hämeentie 23,500,HELSINKI,Helsinki,Jubilance Oy,14.04.2023,
0208265-2,1015253,ABC Vaajakoski,Vaajakoskentie 850,40800,VAAJAKOSKI,Jyväskylä,Osuuskauppa Keskimaa,01.03.2018,
3249862-4,30883064,Luckiefun's Sushibuffet Kivistö,Vantaankoskentie 69,1700,VANTAA,Vantaa,Da Long Oy,05.10.2023,
3101516-8,30886994,Taste Garden,Veneenrakentajantie 5,7410,KRÅKÖ,Porvoo,Yötäpäivää Oy,01.04.2025,
3426634-1,30885669,Lappish Restaurant Taiga,Valtakatu 33 ,96200,ROVANIEMI,Rovaniemi,Taste the North Oy,15.10.2024,
1702195-9,1075824,Tavara-asema,Ratapihankatu 33,33100,TAMPERE,Tampere,Tampereen Kulttuurikamari Oy,01.01.2023,
1516949-0,1025961,Furulundsgården,Bryggvägen,22530,SUND,Sund,Mekong Food,15.05.2007,
1761319-6,30885614,Ravintola Kruunu,Kamreerintie 3,2770,ESPOO,Espoo,Milab Oy,01.09.2024,
2562046-8,1067440,Järvenpään Torikahvila,Sibeliusaukio,4400,JÄRVENPÄÄ,Järvenpää,OÜ Candlelight sivuliike Suomessa,10.02.2020,
3369544-3,30883120,Cafe Minelli,Vieterikatu 2,15700,LAHTI,Lahti,Cafe Minelli Oy,01.11.2023,
3320263-7,1076093,Ravintola Fat Lizard,Tietotie 1,2150,ESPOO,Espoo,Fatmax Oy,01.12.2022,
0912829-7,1044426,Lappfors Ungdomsförening r.f.,Heidevägen 116,68840,NEDERLAPPFORS,Pedersören kunta,Lappfors Ungdomsförening r.f.,01.03.2018,
2858437-8,30885638,Pirulan Baari,Alapääntie 104,61400,YLISTARO,Seinäjoki,Pirula Oy,26.08.2024,
0160776-0,1053821,Pyöreä Torppa,Kivimiehenkatu 2,45100,KOUVOLA,Kouvola,Ravintola Pyöreä Torppa Ky,01.01.1960,
2552123-2,30049307,Ravintola Mt. Kailash,Tyynenmerenkatu 5,220,HELSINKI,Helsinki,Muktinath Oy,12.12.2018,
1928931-8,1070875,Robert's Coffee Stockmann Netcup,Aleksanterinkatu 52,100,HELSINKI,Helsinki,Zeberas Oy,23.04.2021,
0873697-9,1072553,3060 Ravintola Roihu,Porkkalankatu 3,180,HELSINKI,Helsinki,Compass Group Finland Oy,12.10.2021,
3098692-3,30887046,Harjattulan Klubi,Harjattulantie 84,20960,TURKU,Turku,Star Alone Oy,14.04.2025,
2318443-9,1035107,Viihdekeilahalli Cosmic,Torikatu 31,80100,JOENSUU,Joensuu,Metropolin Keilahalli Oy,28.07.2011,
1541642-0,30885764,PEPO Hockey ry Kisapuiston jäähalli,Kisakatu 9,53200,LAPPEENRANTA,Lappeenranta,PEPO Hockey ry,22.09.2024,
3386059-2,30883624,Sailor's Bar & Cafe,Hylkeenpyytäjäntie 9,2270,ESPOO,Espoo,Jugaadi Oy,11.01.2024,
2752298-4,1055047,Ravintola Santorini & Il Siciliano,Tasetie 8,1510,VANTAA,Vantaa,Lornarin Oy,01.11.2016,
0555161-0,1081523,Metsäkartano,Metsäkartanontie 700,73900,RAUTAVAARA,Rautavaara,Rautavaaran kurssi- ja leirikeskus- säätiö,04.04.1998,
1620365-4,1065735,Kotipizza Linnainmaa,Mäentakusenkatu 1,33580,TAMPERE,Tampere,Viperol Oy,02.09.2019,
2228941-5,1037259,Ravintola Gaijin,Bulevardi 6 A 25,120,HELSINKI,Helsinki,W-Restaurants Oy,18.04.2011,
3251691-7,1073230,Naked Taco,"Kaivokatu 8, 2.krs, Lt 207",100,HELSINKI,Helsinki,Naked Food Oy,01.03.2022,
2070414-4,1054277,Café Seasong,Norrkullalandet,1120,VÄSTERSKOG,Sipoo,Seasong Travels Oy Ab,01.05.2020,
0140379-2,1037837,Gastropub Löytö,Läntinen Rantakatu 55,20100,TURKU,Turku,Ravantit Oy,08.06.2011,
0168170-9,30881947,BSH Koli Kylä,Kolintie 94b,83960,KOLI,Lieksa,Pohjois-Karjalan Osuuskauppa,21.06.2023,
0895152-1,1043556,Pehtoorin Kahvila,Hovintie 135 B,58900,RANTASALMI,Rantasalmi,Rantasalmi Golf ry,01.03.2018,
1826833-9,1019743,Alan Pizzeria Pub,Porrastie 1,40640,JYVÄSKYLÄ,Jyväskylä,Alan Pizzeria Pub Jyväskylä,13.06.2007,
3571754-6,30889060,Ravintola Tandoori Villa,Postiljooninkatu 4,240,HELSINKI,Helsinki,Tandoori Villa Oy,20.11.2025,19.11.2026
2927949-8,1063821,Ravintola Dominari,Pitkäsiima 27,70820,KUOPIO,Kuopio,ISBB Oy,13.02.2019,
0681395-0,30883700,Ravintola Bomonti,Salmelantie 1,16200,ARTJÄRVI,Orimattila,Alpago Oy,01.02.2024,
2626703-7,30886161,"PKS - Areena, Joensuun jäähalli",Kisapolku 4,80110,JOENSUU,Joensuu,Joensuun Kiekko-Pojat Oy,02.12.2024,
2659040-8,1049695,Pub 94,Ostostie 4,940,HELSINKI,Helsinki,Lili Pub,27.02.2015,
2759150-9,30889137,Oilery Helsinki,Aleksiskivenkatu 3,500,HELSINKI,Helsinki,Stadin Jyry,02.12.2025,30.01.2026
0947651-5,1041677,Joulumuorin Tupa,Koskikatu 3,98800,SAVUKOSKI,Savukoski,Samperi Oy,27.11.2012,
0879690-4,1072656,Lohirannan Lomakylä,Kajaanintie 1619,74340,SUKEVA,Sonkajärvi,Lohirannan Lomakylä Oy,01.06.1995,
3104962-4,30889111,Kuopion Kesäranta,Kesärannantie 1,70420,KUOPIO,Kuopio,Kuopion Kesäranta Oy,28.11.2025,27.11.2026
3181211-6,1070558,Ravintola Liiteri,Huoltotie 2,74200,VIEREMÄ,Vieremä,Tero Pirinen Oy,29.03.2021,
3511396-1,30887842,Ravintola Kumo,Kauppakatu 76,53100,LAPPEENRANTA,Lappeenranta,Su Lin Oy,01.07.2025,31.01.2026
2604445-8,1064196,Cafferino Oba,Kalevankatu 47,180,HELSINKI,Helsinki,Obakoy cafe Oy,01.04.2019,
3312065-8,1076516,Nagu Oak Tree,Sandnäsvägen 6,21650,LILLANDET,Parainen,Cozy & Laid Back Oy,21.02.2023,
2846327-7,30887664,Asian Wok,Eteläkatu 14,13100,HÄMEENLINNA,Hämeenlinna,PSG Thaicooking Oy,01.06.2025,
1447914-7,1059859,Holiday Inn Helsinki City West,Sulhasenkuja 3,180,HELSINKI,Helsinki,Scandic Hotels Oy,11.06.2018,
1800986-3,30882236,"Katajanokan Terminaali, HH Ravintolat",Katajanokanlaituri 8,160,HELSINKI,Helsinki,Henri Häkkinen Oy,30.06.2023,
3015052-8,1069199,Seoul88 Ravintola,Urho Kekkosenkatu 1 LT 5.32K,100,HELSINKI,Helsinki,Jia Yi Oy,06.08.2020,
1475591-4,30887742,Soutustadion,Alanteentie 1,58700,SULKAVA,Sulkava,Tiittalan kartano,01.06.2025,
3227244-9,1072506,Dal Ga Log,Hiihtäjäntie 1 B 18,810,HELSINKI,Helsinki,Fu Lin Meng,11.10.2021,
2718391-9,30881519,Paviljonki Brahe,Kirkkopuisto,13100,HÄMEENLINNA,Hämeenlinna,Henri Purhonen Oy,17.05.2023,
1837957-3,1050444,La Famiglia,Tasetie 8,1510,VANTAA,Vantaa,HOK-Elanto Liiketoiminta Oy,01.06.2015,
3444419-5,30884946,Krogen,hovrättsesplanaden 13,65100,VAASA,Vaasa,JJ KRoGEN Ab,10.06.2024,
2331506-4,30888477,Delhi Rasoi Kauniainen,Kauniastentie 7,2700,KAUNIAINEN,Kauniainen,Delhi Rasoi Oy,11.08.2025,10.08.2026
2823763-2,30886838,"Pegasus, Kupittaan puisto ",Kupittaankatu 8,20520,TURKU,Turku,Pegasus-ravintolat Oy,12.03.2025,
2867581-9,1061556,Man-Oil ravintola-kahvila,Sänkimäentie 1194,73360,PAJULAHTI,Kuopio,J & T Holopainen Oy,21.06.2018,
2352387-5,1037863,Jyväskylän Keilahalli,Pupuhuhdantie 4,40340,JYVÄSKYLÄ,Jyväskylä,Silver Bowl Oy,01.03.2018,
3291491-5,30881477,Pereensaaren sauna,Pereensaarentie 43,33950,PIRKKALA,Pirkkala,Pereensaaren Sauna Oy,01.06.2023,
2034228-6,30068577,Pizza Hut Westeri,Tesomankatu 4,33310,TAMPERE,Tampere,Askur Oy,05.06.2020,
2112598-8,1070232,Dylan Linjat,Toinen linja 14,530,HELSINKI,Helsinki,Toothpicks and Honey Oy,14.03.2022,
2370168-6,1070257,Karaoke Bar Jolene,Kauppakuja 6,11100,RIIHIMÄKI,Riihimäki,Tulikuuma Kumpu Oy,25.02.2021,
2958054-7,30885864,Studio & Bar Turku,"Humalistonkatu 10, liiketila 1",20100,TURKU,Turku,Good Vibes Finland Oy,08.10.2024,
2357225-5,1052932,Näsin Terapia,Partiomiehentie 5,6100,PORVOO,Porvoo,Oy Ronny's Restaurants Ab,24.03.2016,
2682048-8,30050178,Ravintola Mount Nepal,Kaupinkalliontie 7,2100,ESPOO,Espoo,Taj Aroma Oy,13.01.2020,
