asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2299258-1,1072436,Northern Senses Kitchen,Virkkulantie 82,93830,RUKATUNTURI,Kuusamo,Nordic Inspiration Oy,01.11.2021,
2525093-8,1043426,Neste Lintulahti Kahvio,Ouluntie 2680,44440,RÄIHÄ,Äänekoski,MT. Väisänen Oy,01.03.2018,
3196442-7,30072560,Ravintola Padellon,Kolmenkulmantie 10,33470,YLÖJÄRVI,Ylöjärvi,Padellon Oy,09.12.2021,
2365190-6,1074974,Kahvila-Ravintola Seelari,Puomitie 12,90510,OULU,Oulu,Go Arctic Oy,22.08.2022,31.03.2026
3199486-1,30888026,Tired Uncle`s Taproom,Hämeentie 135,560,HELSINKI,Helsinki,Tired Uncle Ravintolat Oy,01.08.2025,
1795455-6,1060998,Bistro Sunset / Camping Silversand,Aarne Karjalaisen tie 15,10960,HANKO POHJOINEN,Hanko,Ab Cornia Oy,05.06.2018,
2129668-0,1056281,Ravintola Pikku-Iita,Kauppakatu 17,74130,IISALMI,Iisalmi,Tiina Honkanen Ky,28.03.2017,
2648945-7,1050283,Ravintola Monal,Annankatu 4,120,HELSINKI,Helsinki,Chorangi Oy,16.05.2015,
2742787-2,1056622,Ravintola Aangan,Piispansilta 9 LT Gb-11,2230,ESPOO,Espoo,Panchakanya Oy,20.04.2017,
2343795-0,1067012,Salon jääliikuntahalli,Tahkonkatu 1,24100,SALO,Salo,Jääkiekkoseura Salon Kiekkohait ry,10.01.2020,
2750236-9,1070423,Wanha Aitta,Torikatu 12,80100,JOENSUU,Joensuu,Tuunanen Yhtiöt Oy,27.03.2021,
0113052-8,1008358,Lottakanttiini,Rantatie 39,4310,TUUSULA,Tuusula,Lottavakka Oy,03.09.1999,
3565472-5,30889216,papa's pizzeria,helsingintie 32,24100,SALO,Salo,Papa's pizzeria Oy,05.12.2025,
0187112-3,1059891,Konditoria-Kahvila Sofia,Kirkkokatu 21,90100,OULU,Oulu,Pulla-Pirtti Oy,12.03.2018,
2658996-8,1049459,Ravintola Lento,Lentoasemantie 1,28500,PORI,Pori,Ravintola Lento,01.02.2015,
1837957-3,1050455,Ravintola Karl König,Mikonkatu 4,100,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,01.06.2015,
0907693-3,1058429,Classic Pizza Forum,"Mannerheimintie 18, tila 115",100,HELSINKI,Helsinki,CPR Finland Oy,05.10.2017,
0146765-7,1046795,m/s Silver Sky,Laukontorin satama,33200,TAMPERE,Tampere,Suomen Hopealinja Oy,01.06.2014,
3090445-7,1068753,Pizzeria Eväskori ja Joiku pub,Jakolantie 2,95970,ÄKÄSLOMPOLO,Kolari,Ylläksen Eväskori Oy,24.06.2020,
1003103-8,1032487,Ångbåtsbryggan Äventyrsgolf,Ångbåtsbryggan,22100,MARIEHAMN,Maarianhamina - Mariehamn,Mariepark Ab,17.06.2009,
0754867-7,30888231,Uskudar Kebab,Kauppakatu 26,80100,JOENSUU,Joensuu,Gastronova Oy,03.07.2025,
0658275-0,30887169,Erku Areena,Metsämiehenkatu 19,28500,PORI,Pori,Pesäkarhut ry,15.04.2025,
1057101-8,1070952,Mässkärs naturstation,Mässkär,68620,PIETARSAARI,Pietarsaari,Föreningen Mässkärs Lotsstation rf,02.06.2021,
1837957-3,1012785,Sports Academy Iso Omena,Piispansilta 11,2230,ESPOO,Espoo,HOK-Elanto Liiketoiminta Oy,01.01.2004,
2201860-7,30036189,Inez,Pellavatehtaankatu 19,33100,TAMPERE,Tampere,Vinoteca Oy,06.04.2018,
2926454-4,1071030,Vanha Pappila Hetki,Kiertotie 4,63700,ÄHTÄRI,Ähtäri,Vanha pappila Hetki Oy,01.06.2021,
2198947-9,1030340,Ravintola Kummisetä,Kastelholmantie 2,900,HELSINKI,Helsinki,Sanjot Oy,30.12.2011,
1092745-9,1007137,Belvedere,Seminaarinkatu 15 C-rak.,40100,JYVÄSKYLÄ,Jyväskylä,Semma Oy,18.01.1999,
3515466-7,30887078,Ravintola Ajuri,Mannerheiminkatu 2,7900,LOVIISA,Loviisa,Ravintola Ajuri Oy,10.04.2025,
2041905-2,30888761,Bar Edgar @Liikuntahalli,Puistokatu 16,32200,LOIMAA,Loimaa,Oy Chip Leader Ab,30.09.2025,31.05.2026
1807781-5,1075128,Butik Turku,Brahenkatu 1bb,20100,TURKU,Turku,BUTIK TURKU OY,23.08.2022,
0935166-7,1066776,Takka-Bar Kotiranta,Tehtaantie 15,35990,KOLHO,Mänttä-Vilppula,Vilppulan Kiinteistöhuolto Oy,01.11.2019,
2774004-1,1054632,Bar Jussikka,Yrjönkatu 10,28100,PORI,Pori,BAR JUSSIKKA SUSANNA MÄKI,01.09.2016,
0907890-4,1009182,Kiltakellari,Bulevardi 44,120,HELSINKI,Helsinki,Sodexo Oy,08.11.1999,
0149753-0,1071323,Ravintola Wanha Herra,Laaksokatu 17,15140,LAHTI,Lahti,Lahden vanhusten asuntosäätiö sr,16.04.1994,
1870880-8,30888770,Tuulimylly baari ja puoti,ylänteentie 487,16900,LAMMI,Hämeenlinna,Viipurigroup,15.01.2026,
2520129-8,1059385,Ristorante Belda Pizzeria,Tulkkilantie 9,32800,KOKEMÄKI,Kokemäki,Azboy ravintolat avoin yhtiö,02.02.2018,
3343436-6,30886409,Boneless Redi,Hermannin rantatie 5,580,HELSINKI,Helsinki,KGF group Oy,03.01.2025,
3343377-7,1076586,Sevetinbaari & Guesthouse,Sevettijärventie 9040 C,99930,SEVETTIJÄRVI,Inari,AnnKar Oy,01.03.2023,
0800250-2,1035483,Ravintola Santa Fe,Aleksanterinkatu 15,100,HELSINKI,Helsinki,Ravintola Santa Fé Oy,01.03.1991,
2775799-4,1064284,Rantamaja Isabella,Pajutie 5,43800,KIVIJÄRVI,Kivijärvi,Vilppulan Rantaravintolat Oy,15.04.2019,
0836820-5,30886431,PUB HUOPIS,PACIUKSENKAARI 15,270,HELSINKI,Helsinki,East Connection Oy,09.01.2025,
1320437-9,1036533,Haapamäen Tila,Haapamäentie 63,38220,SASTAMALA,Sastamala,Maatalousyritys Haapamäki,01.03.2018,
1061582-6,1050382,Ström,Ulfveksentie 38,64300,LAPVÄÄRTTI,Kristiinankaupunki,Zalico Oy,01.03.2018,
3550551-9,30888431,Artturi 9,Kauppakatu 9,33200,TAMPERE,Tampere,Kortteliklassikot Oy,01.08.2025,
0535669-8,1075740,Myöhä Bar & Cafe,"Mannerheimintie 3, LT 5126",100,HELSINKI,Helsinki,Ylva Palvelut Oy,01.11.2022,
3094373-9,1073923,Pancho Villa,Skanssinkatu 10,20730,TURKU,Turku,Kipimex Oy,01.06.2022,
2786185-5,30886609,Pupu Tripla,Fredikanterassi 1,520,HELSINKI,Helsinki,SALADWERK OY,17.02.2025,
0907890-4,1053319,Sodexo Ravintola Myrsky,Yrttipellontie 1,90230,OULU,Oulu,Sodexo Oy,01.05.2016,
0207220-0,30042346,Sokos Hotel Seurahuone Savonlinna,Kauppatori 4,57130,SAVONLINNA,Savonlinna,Osuuskauppa Suur-Savo,29.03.2018,
3505734-9,30888679,Oasis tattoo & coffee,Ritaniemenkatu 13,15240,LAHTI,Lahti,Oilishous Oy,08.09.2025,
2381234-3,30884022,Manamansalon leirintäalue,Teeriniementie 156,88340,MANAMANSALO,Vaala,MC Kalla Oy,18.04.2024,
0165152-6,1053945,Mikkelin Teatterin Kahvio,Savilahdenkatu 11,50100,MIKKELI,Mikkeli,Mikkelin Teatterikerho ry,27.11.1992,
1446993-4,1045903,Kotipizza Ruka,Rukatunturintie 9,93830,RUKATUNTURI,Kuusamo,Riipinen Restaurants Oy,01.03.2018,
3436174-4,30884559,Foxin Kerho,Puutarhakatu 9,95400,TORNIO,Tornio,Foxin Kerho Oy,14.05.2024,
0571481-1,1041173,Saga Congress Center Oy,Martinkyläntie 48,1720,VANTAA,Vantaa,Saga Congress Center Oy,10.04.1985,
2699428-5,1051389,Bowlcircus Vuokatti,Katinkullantie 11,88610,VUOKATTI,Sotkamo,Vuokatti Bowling Oy,31.07.2015,
3451680-6,30885170,Ruukin Herkku,Koivulanmäentie 2,7970,RUOTSINPYHTÄÄ,Loviisa,Ruukin Herkku Oy,01.08.2024,
2260210-9,1069989,Octola,Ounasjoen Itäpuolentie 1515,96930,NAPAPIIRI ROVANIEMI,Rovaniemi,Luxury Action Oy,15.12.2020,
3509061-6,30887428,Mandarin Palace,Leppävaarankatu 3-9,2600,ESPOO,Espoo,YongFa Oy,05.05.2025,
0833143-7,1055043,Ravintola Levin Iglut,Harjatie 4,99130,SIRKKA,Kittilä,Luisu Oy,21.11.2016,
2612900-5,30883091,Garage Bar Pälkäne,Takojantie 8 ,36600,PÄLKÄNE,Pälkäne,Laaninen Yhtiöt Oy,01.11.2023,
3383398-1,30883140,Da Spizzico,Länsisatamankatu 36,220,HELSINKI,Helsinki,SI SFILA O NO OY,25.10.2023,
3196720-6,1070914,Lorem Ipsum,Vilhonvuorenkatu 7-9 LH 207,500,HELSINKI,Helsinki,Lorem Ipsum Oy,01.05.2021,
2832901-9,1057619,Teboil Yyteri,Mäntyluodontie  1470,28800,PORI,Pori,Yyterin Huoltoasema Tolvanen Oy,01.03.2018,
2950899-1,1073058,Open Padel Martinlaakso,Martinkyläntie 9,1770,VANTAA,Vantaa,Nordic Padel Oy,01.02.2022,
1447914-7,1059796,Scandic Helsinki Aviapolis,Robert Huberin tie 6,1510,VANTAA,Vantaa,Scandic Hotels Oy,03.04.2018,
0851883-2,1172585,Laaksolahden Tenniskeskus,Lähdepurontie 1,2720,ESPOO,Espoo,Laaksolahden Tenniskeskus Oy,01.03.2018,
3365149-1,30882256,Tehtaan Hotelli,Bremerintie 2,3600,KARKKILA,Karkkila,Bleisure Finland Oy,01.07.2023,
2920815-5,1062656,Ravintola Emo,Kasarmikatu 44,130,HELSINKI,Helsinki,Iloresta Oy,12.10.2018,
2517073-5,1048591,Trattoria Gusto ja Prince Caffe,Laurinkatu 32,8100,LOHJA,Lohja,Diti Oy,15.10.2014,
3447689-1,30884919,Paja Pizza&More,"Ruukintie 11 A, Ruotsinpyhtää",7970,RUOTSINPYHTÄÄ,Loviisa,La Casa del Sole Oy,07.06.2024,
2743802-9,30052950,Ravintola Tillikka,Hämeenkatu 14,33100,TAMPERE,Tampere,Tillikka Oy,20.04.2018,
3121359-4,30883467,Annan Pippuri,Annankatu 31-33,100,HELSINKI,Helsinki,Barana Oy,01.12.2023,
3323571-1,30883076,Indigo Restaurang & Bar,Nygatan 1,22100,MARIEHAMN,Maarianhamina - Mariehamn,Matkreatören i Mariehamn Ab,02.10.2023,
2109676-9,1025676,Pub Icella,Pielisentie 19,81700,LIEKSA,Lieksa,Joella Invest Oy,23.05.2018,
3432050-4,30884449,Bar Luna Royal,Asemanaukio 2,4200,KERAVA,Kerava,Luna Royal Oy,03.05.2024,
2087021-4,1025149,Inkalan Kartano,Inkalantie 91,13500,HÄMEENLINNA,Hämeenlinna,Inkalan Kartano Oy,21.03.2007,
0781518-1,1017227,Mixei,Itsenäisyydenkatu 7-9,33100,TAMPERE,Tampere,Orasso Oy,10.09.2004,
2549533-7,1066533,Seinäjoen Squash ja Bowling Oy,Urheilupuisto 5,60100,SEINÄJOKI,Seinäjoki,Seinäjoen Squash ja Bowling Oy,23.09.2019,
3579581-9,30889389,Oliver's Corner Levi,Leviraitti 1,99130,SIRKKA,Kittilä,Bon Levi Oy,31.01.2026,
2763862-9,30881603,Yhden Lehmän Navetan Pub,Moiskantie 12,19740,LIIKOLA,Sysmä,fine food global trading oy,27.05.2023,
0423815-5,30885420,Edun Herkkukeidas Hakametsä,Keltinkatu 2,33530,TAMPERE,Tampere,Edun Herkkukeidas Oy,12.08.2024,
3349681-5,30885709,Pablos,Kauppurienkatu 4,90100,OULU,Oulu,Pablos Restaurants Oy,23.09.2024,
3174689-2,1076405,Padel Pub Porvoo,Höylänlastu 1,6150,PORVOO,Porvoo,Padel Arena Porvoo Oy,22.02.2023,
2734934-1,1071180,Kahvila Kisälli,Vartivuorenkatu 2,20700,TURKU,Turku,Impivaaran Tähdet Oy,25.05.2021,
2995894-1,1077131,Me Gusta Burgers,Torggatan 12,22100,MARIEHAMN,Maarianhamina - Mariehamn,Gustav Group Ab,10.05.2023,
0101260-1,1013359,Palvelutalo Hopeakuu,Friisinkalliontie 10,2210,ESPOO,Espoo,Espoon Eläkekotisäätiö sr,11.09.2002,
1907012-1,1072238,Ravintola Finnish Design Shop,Aviatie 2,20360,TURKU,Turku,Finnish Design Shop Oy,12.01.2022,
2380498-4,1057228,Cafe Antique,Fiskarsintie 352 C,10470,FISKARI,Raasepori,Cafe Antique Oy,01.03.2018,
0303733-5,1470056,Teboil Launonen,Lopen Kantatie 850,12540,LAUNONEN,Loppi,Paajasen Autohuolto Oy,01.03.2018,
0822757-6,1044431,Kuparikulma,Kuparitie 1,440,HELSINKI,Helsinki,Service Restaurants Oy Oulu,01.04.1987,
3358158-5,30881563,St. Ranta ,Rantatie 238,27800,SÄKYLÄ,Säkylä,St. Ranta Oy,20.05.2023,
3474202-9,30886112,Wunderbar,Kouvolankatu 11,45100,KOUVOLA,Kouvola,Eisenstein Oy,14.11.2024,
0910495-7,1055309,Fisken på Disken,Urho Kekkosen katu 1 LT 5.32.G,100,HELSINKI,Helsinki,Maestro Ravintolat Oy,01.12.2016,
2994231-7,30064914,Your Local Pizza,Stora Kyrkogatan 23,10600,TAMMISAARI,Raasepori,PIZZON OY,08.04.2020,
1083815-7,1025386,Naantalin Wanha Kaivohuone,Nunnakatu 7,21100,NAANTALI,Naantali,Sunborn Saga Oy,23.04.2007,
1771143-1,30043282,Leijuva Lahna,Eerikinkatu 14,100,HELSINKI,Helsinki,Momentin Restaurants Oy,07.04.2018,
3187710-4,30883681,Ravintola Tiny Food,Tallinnanaukio 1B,930,HELSINKI,Helsinki,Netchen,02.02.2024,
1999212-6,1023800,Tuohilammen koulutuskeskus,Tuohilammentie 88,3300,OTALAMPI,Vihti,Orion Oyj,10.08.2006,
1761875-5,30886507,Bistro West,Tievankieppi 7,99130,SIRKKA,Kittilä,Oy Levi Restaurants Ltd,17.02.2025,
1095079-8,1054981,Rakas Restaurant & Bar,Tarvantie 3,96930,NAPAPIIRI ROVANIEMI,Rovaniemi,Santapark Oy,11.11.2016,
1308373-0,1071442,Kotipizza CM länsikeskus,Markulantie 150,20320,TURKU,Turku,T:mi Ari Jukka Miettinen,23.06.2021,
