asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2629669-8,1072476,Pizzeria Via Tribunali,Vanha Suurtori 2,20500,TURKU,Turku,Pyöreän Pöydän Pääty Oy,01.11.2021,
1607413-5,1068991,Ravintola Linus,Joukahaisenkatu 3,20500,TURKU,Turku,Unica Oy,17.08.2020,
1447914-7,1059852,Scandic Helsinki Aviacongress,Robert Huberintie 4,1510,VANTAA,Vantaa,Scandic Hotels Oy,03.04.2018,
1447914-7,1059812,Scandic Laajavuori,Laajavuorentie 30,40740,JYVÄSKYLÄ,Jyväskylä,Scandic Hotels Oy,01.05.2018,
2833092-5,1057712,Ravintola Deli-China,Koskikatu 5,80100,JOENSUU,Joensuu,Ravintola Deli China Oy,01.08.2017,
2576552-8,30884326,Pyhäjärven helmi Oy,Vattolantie 7,3600,KARKKILA,Karkkila,Pyhäjärven helmi Oy,01.05.2024,
2378827-5,30885781,Bella Pub,Hähkäniementie 1,16600,JÄRVELÄ,Kärkölä,Tmi Hakan Ilgün,01.10.2024,
1058292-1,1043444,Neste Oulainen/kahvila,Ylivieskantie 87,86300,OULAINEN,Oulainen,Huoltoasema V.Tuomikoski Oy,01.03.2018,
0864235-8,1031356,Sokos Hotel Puijonsarvi,Minna Canthin katu 16,70100,KUOPIO,Kuopio,Osuuskauppa PeeÄssä,20.06.1989,
2564202-6,1060987,Social Burgerjoint,Kyläsaarenkatu 25 LT K1-164,580,HELSINKI,Helsinki,The Social Burger Joint Oy,20.09.2018,
2508885-4,1073672,Kesäterassi Lyylinpuisto,Juttilantie 1,14200,TURENKI,Janakkala,Seurahuone Group Oy,11.04.2022,
3352834-6,30884739,Ravintola Ravello,Pohjolankatu 1,620,HELSINKI,Helsinki,Marnus oy,28.05.2024,
0300396-0,30015691,Cafe Salmenlähde,Kouvolantie 2216,52700,MÄNTYHARJU,Mäntyharju,Lomakeskus Tommolansalmi Oy,22.05.2018,
3536211-6,30888277,Indie Bistro and Bar,Postikuja 2,100,HELSINKI,Helsinki,Green Chilli Oy,15.07.2025,
0906333-1,1047761,Restaurang Alexander,Strandgatan 2,65100,VAASA,Vaasa,ISS Palvelut Oy,10.09.2014,
3237940-6,1072618,Veikkolan Yläbaari,Koskentie 3,2880,VEIKKOLA,Kirkkonummi,Dawi Oy,01.11.2021,
2847407-2,1073577,West Bay,Espoonlahdenkatu 4,2320,ESPOO,Espoo,Sidewalk-Ravintolat Oy,29.03.2022,
0558581-0,1871942,Korpikylän Nuorisoseurantalo,Seurakankaantie 21,90630,OULU,Oulu,Korpikylän Nuorisoseura Valonsäde r.y.,01.03.2018,
3182248-8,30887060,Vääksyn Apteekinmajoitus,Vääksyntie 18,17200,VÄÄKSY,Asikkala,Tmi Pia Kianne,15.05.2025,
2419833-0,1055747,Onur Pizza & Kebab,Tuulosentie 1,14810,TUULOS,Hämeenlinna,Avci Avoin yhtiö,01.03.2018,
1087979-2,1062608,"Backbyn kartano, Espoo",Bodomintie 37,2740,ESPOO,Espoo,Raksa Catering Oy,07.07.2021,
3154206-4,30888859,Riekko Lodge ,Kukastie 1 -6,95970,ÄKÄSLOMPOLO,Kolari,Willow Grouse Oy,20.10.2025,
2732557-7,1052579,Ravintola Lalo,Valtakatu 46,53100,LAPPEENRANTA,Lappeenranta,Furkan-Miran Oy,08.02.2018,
2036648-0,1037945,Potkuriparkki,Seipäjärventie 5,99510,RAUDANJOKI,Sodankylä,Artimat Oy,16.05.2011,
1092709-6,1172216,Egyptiläinen Ravintola El Karim,Koskelantie 52,610,HELSINKI,Helsinki,Tmi Nile Legend,01.03.2018,
2281087-2,1053817,Syvärin Helmi,Nilsiän satama,73300,NILSIÄ,Kuopio,Suomen Gastropub Oy,01.06.2016,
2313408-7,30884152,Ravintola Helsingin Suomalainen Klubi,Kansakoulukuja 3,100,HELSINKI,Helsinki,Viaporin Deli Oy,01.07.2024,
2851004-5,1058983,Ravintola Royal Pokhara,Solnantie 26,330,HELSINKI,Helsinki,Ruru Oy,07.12.2017,
3354490-1,30883368,Jackie Bar,Iso Roobertinkatu 21,120,HELSINKI,Helsinki,The Set Helsinki Oy,21.11.2023,
3403030-4,30883442,Ravintola Toki,Hanhenkaari 1,21420,LIETO,Lieto,Toki Ravintolat Oy,01.01.2024,
0844307-6,1776510,Kahvila Elviira,Tuohikotintie 1291,54770,HEITUINLAHTI,Savitaipale,Jakeluasema ja Kahvio Suutari Ky,01.03.2018,
1602564-0,30024610,Ravintola Virta,Härkösentie 16,52200,PUUMALA,Puumala,Pistohiekan Lava,27.03.2020,
3392333-8,30883600,Ismet Restaurant Pizzeria,Keskustie 5,1900,NURMIJÄRVI,Nurmijärvi,Ruokataukotupa oy,04.01.2024,
3311372-2,1076136,Mr. Lau,Vihdintie 3-5,320,HELSINKI,Helsinki,Jin & Xue Oy,01.01.2023,
3182535-5,1070302,Meri Ravintola Kahvila,Meripellontie 11 D,910,HELSINKI,Helsinki,Harem Tmi,12.02.2021,
1558670-2,1057021,Ravintola Nerå,Läntinen rantakatu 37,20100,TURKU,Turku,Klonk Oy,02.06.2017,
2193727-3,30886623,VIP Bartenders,Finnoonniitynkuja 4,2270,ESPOO,Espoo,Viptenders Oy,25.02.2025,
1063593-1,1052890,Kulmakonditoria Myyrmanni,Iskoskuja 3 A 22 LT F1-82,1600,VANTAA,Vantaa,Kulmakonditoria Kahvilat Oy,01.03.2018,
3502320-2,30887081,Pitkäjärven Vapaa-ajankeskus,Urheilutie 15,32810,PEIPOHJA,Kokemäki,Jukai Oy,01.05.2025,
3475942-9,30886201,ravintola malacca,kauppiaankatu 2,15160,LAHTI,Lahti,Anyu Oy,01.12.2024,
2410281-0,30068244,Satamakahvila Messi,Isosarvastontie 4,840,HELSINKI,Helsinki,STYDIX AB,30.04.2020,
0208265-2,1052906,Jyväskylän Aalto -ravintolat,Kauppakatu 30,40100,JYVÄSKYLÄ,Jyväskylä,Osuuskauppa Keskimaa,01.11.1999,
0761209-3,1009364,Metsänvartijan tila,Haitintie 792,13330,HARVIALA,Janakkala,Vanajanlinna Oy,15.12.1999,
2140531-4,1073194,Caffitella Seppä,Ahjokatu 3-5,40320,JYVÄSKYLÄ,Jyväskylä,Restella Oy,29.01.2022,
2458169-8,30041552,Gabriel 1763,Jokikatu 20,6100,PORVOO,Porvoo,Raatihuoneen Trattooria Oy,01.05.2018,
2761158-1,1076330,Hutikka Pubi,Kauppatie 24,58500,PUNKAHARJU,Savonlinna,Baari Bunkero Oy,04.01.2023,
0648717-1,1064467,Ravintola Laguna,Kuusiniemi 7,2710,ESPOO,Espoo,Kari Miettunen Oy,01.12.2003,
0208265-2,1476072,"ABC Hirvaskangas, rav",Suonenjoentie 10,41290,KANGASHÄKKI,Uurainen,Osuuskauppa Keskimaa,01.03.2018,
0750509-5,30882037,Bar Pikajuna Tripla,Firdonkatu 2 Lt A-4064 4.Asema,520,HELSINKI,Helsinki,Royal Ravintolat Oy,30.06.2023,29.06.2026
2637418-2,1071375,Fuchka toriteltta,Kauppatori Oulu,90100,OULU,Oulu,Rocky Rashed Reza Tmi,01.06.2021,
0907890-4,1016688,Jyväskylän Teatteriravintola,Vapaudenkatu 36,40100,JYVÄSKYLÄ,Jyväskylä,Sodexo Oy,01.06.2004,
3004163-9,1065827,Brewster Bar Punavuori,Iso Roobertinkatu 20-22,120,HELSINKI,Helsinki,VANTRAN Invest Oy ,19.08.2019,
1506979-9,1028658,Cafe Bryggan,Öjavägen 454,68550,ÖJA,Kokkola,Andelslaget Långö Mat- och kalasservice,01.03.2018,
3388327-6,30883199,Itsudemo Järvenpää,Muorinkuja 1,4410,JÄRVENPÄÄ,Järvenpää,Ankuai Oy,01.11.2023,
2786185-5,1063346,Pupu Tennispalatsi,Fredrikinkatu 65,100,HELSINKI,Helsinki,SALADWERK OY,01.12.2018,
2196357-8,1065991,Pancho Villa Tripla,Firdonkatu 2A,520,HELSINKI,Helsinki,JH-Ravintolat Oy,15.10.2019,
2002791-3,1021731,Ravintola Musta Kissa,Valtakatu 13,37600,VALKEAKOSKI,Valkeakoski,Ahonen & Nevalainen Ravintola Musta Kissa Avoin yhtiö,23.01.2006,
3481826-5,30886040,Sotto Pizza & Bar Tikkurila,Talvikkitie 37,1300,VANTAA,Vantaa,Sotto Tikkurila Oy,29.11.2024,
2906000-7,1060565,Bar Joker,Peltomiehentie 47,45120,KOUVOLA,Kouvola,Bar Joker Oy,27.04.2018,
2672075-1,1049878,Bistro Bay,Aittaranta 10,23500,UUSIKAUPUNKI,Uusikaupunki,New Town restaurants Oy,20.04.2015,
0204361-0,1035319,Ahlaisten Kievari,Merikarvian rantatie 779,29700,AHLAINEN,Pori,Satakunnan Pitopalvelu Oy,16.11.1990,
3208781-7,1075931,Luckiefun's Sushibuffet Joensuu,Koskikatu 9,80100,JOENSUU,Joensuu,He Xing Finland Oy,10.02.2023,
3543912-8,30888468,Ravintola Kostian Riutta,Onkkaalantie 74,36600,PÄLKÄNE,Pälkäne,Pub-Ravintola Kostian Riutta Oy,01.09.2025,
0307838-0,1034227,Äijälän Seurantalo,Äijäläntie 1105,41390,ÄIJÄLÄ,Laukaa,Äijälän kyläseura ry,01.03.2018,
3148869-4,1076900,Ravintola Vuokala,Pirttimäentie 2,58300,SAVONRANTA,Savonlinna,Savonrannan Satamaravintola Oy,30.04.2023,
2038988-5,30882855,Steve`s Corner,Urheilukatu 2,18100,HEINOLA,Heinola,Heinolan Edustuskiekontuki ry,01.09.2023,
2804038-9,1064575,Kaijansinkon Puutarha Oy,Kukkakuja 13,15460,MÄKELÄ,Lahti,Kaijansinkon Puutarha Oy,01.05.2019,
0993058-9,1056855,Ilmajoen Krouvi,Kauppatie 11,60800,ILMAJOKI,Ilmajoki,Ravintola Alimento Oy,12.11.1965,
2436200-6,30888553,Cafe Europa,Aleksanterinkatu 29,33100,TAMPERE,Tampere,Harry's Ravintolat Oy,30.09.2025,
2629669-8,1073564,Pizzeria Via Tribunali,Välimerenkatu 5 C,180,HELSINKI,Helsinki,Pyöreän Pöydän Pääty Oy,04.04.2022,
2033337-1,1039145,Holiday Club Saimaa,Rauhanrinne 1,55320,RAUHA,Lappeenranta,Holiday Club Resorts Oy,18.10.2011,
2627135-1,1073371,Sulo & Smörre,Länsikatu 15,80110,JOENSUU,Joensuu,Sulo Ravintolat Oy,15.02.2022,
3533787-7,30888048,Pub Völjy,Patruunantie 8,62800,VIMPELI,Vimpeli,MiMatar Oy,01.09.2025,
2829713-3,1072440,Taco Bell Tuusula,Hyrylänkatu 2,4300,TUUSULA,Tuusula,Restel Mexican Food Oy,10.11.2021,
2340511-5,1038453,Jongunjoen Matkailu,Kivivaarantie 21,81970,JONGUNJOKI,Lieksa,Jongunjoen Matkailu Oy,01.01.2014,
2759208-5,30885338,Bar Puotila,Klaavuntie 11,900,HELSINKI,Helsinki,VGH Ravintola Oy,15.07.2024,
2855713-4,30886421,Café Stiina,Tehtaankatu 8,67100,KOKKOLA,Kokkola,Cafe Stiina,27.01.2025,
3000459-8,1065883,Concept Barbershop,Pormestarinkatu 14 LT 5,6100,PORVOO,Porvoo,Concept Barbershop oy,08.07.2019,
1101118-6,1056114,La Torrefazione Iso Omena,Suomenlahdentie 1 LT 1a-20,2230,ESPOO,Espoo,La Torrefazione Oy,14.02.2017,
0204819-8,1059349,Opetusravintola Bore,Linnankatu 72,20100,TURKU,Turku,Turun kaupunki,08.01.2018,
0145636-8,30076304,Ravintola Pilvenmäki,Pilvenmäki,30420,FORSSA,Forssa,Forssan Seudun Hippos ry,29.12.2022,
0888448-8,1876211,Uruniemi Camping,Uruniementie 7,99870,INARI,Inari,Uruniemi Camping Ky,01.03.2018,
0600092-5,1065830,LaidunBää-ää-ri,Tuulosentie 1,14810,TUULOS,Hämeenlinna,Lammin Sahti Oy,01.07.2019,
0311299-9,1044881,Ravintola Faros,Kalaranta,65100,VAASA,Vaasa,Oy Vaasan Joutsen Ab,24.04.1993,
0916317-2,1081728,Ravintola Zucchini,Fabianinkatu 4,130,HELSINKI,Helsinki,Jarditec Oy,08.01.1996,
3365433-4,30883453,Ravintola MAG,Talttatie,700,HELSINKI,Helsinki,Stabilowest Oy,01.12.2023,
3166037-8,30076835,Mad Finn Taproom Hämeenkatu,Hämeenkatu 9,33100,TAMPERE,Tampere,Mad Finn Oy,14.04.2023,
2615560-9,30047346,KAMU restaurant,Skräbbölentie 2,21600,PARAINEN,Parainen,Oy Nelimauste Ab,28.03.2018,
1875950-9,30066332,Heimo,Otaranta 6,2150,ESPOO,Espoo,Westend Indians ry,01.10.2021,
2785217-4,30064493,Julias grill & bar,Hultvägen 2,65630,KARPERÖ,Mustasaari,Famkarp Ab Oy,24.04.2019,
3440905-8,30888727,Sokerileipurin Kaffeli & Köökki,Könnölänmäentie 2,14500,IITTALA,Hämeenlinna,Sokerileipuri Jenni Oy,01.10.2025,
2834202-9,1058622,Mascot Bar & Live Stage,Neljäs linja 2,530,HELSINKI,Helsinki,VANTRAN Group OY,01.11.2017,
3163633-5,30882843,Bogey Park,Länsituuli 12,2100,ESPOO,Espoo,Oneriver Oy,06.09.2023,
3092782-7,30887180,Trib3 Sture,Sturenkatu 21,510,HELSINKI,Helsinki,FitCrew Oy,11.04.2025,
0566531-9,1035467,Vaasan Kaupungintalon Juhlahuon,Senaantinkatu 1,65100,VAASA,Vaasa,Vaasan steinerpedagogiikan kannatusyhdistys ry - Understödsföreningen för Steinerpedagogik i Vasa rf,27.05.1994,
0197341-0,1005748,Poikeljärven paviljonki,Lamppi,29720,LAMPPI,Pori,Ahlaisten Urheilijat ry,11.05.2020,
1027740-9,30882529,Ravintola Tuurikokki,Pohjolankatu 12 ,53101,LAPPEENRANTA,Lappeenranta,Etelä-Karjalan Koulutuskuntayhtymä,15.08.2023,
3412793-1,30885085,Arin Baari,koskikatu 31,96100,ROVANIEMI,Rovaniemi,Kapustapuu Oy,01.07.2024,
1562033-3,1066328,Bar Pinokkio,Konstaapelinkatu 4,2650,ESPOO,Espoo,KK Marilyn Club Oy,10.09.2019,
2202407-0,1029466,Olutravintola Villi Wäinö,Kalevankatu 4,100,HELSINKI,Helsinki,Kalevankadun Ravintola Oy,01.10.2008,
3267222-3,30884622,Neste K Eläintarha,Nordenskiöldinkatu 22,240,HELSINKI,Helsinki,Tmi Markus P. Lindblom,27.05.2024,
2155974-3,1027611,Kahvila-ravintola Myrskytähti,Keskustie 14,7600,MYRSKYLÄ,Myrskylä,KAHVILA-RAVINTOLA MYRSKYTÄHTI OY,05.12.2007,
3283396-3,1076373,Kolkin kartano,Kolkin silta 61,66510,MERIKAARTO,Vaasa,Kolkin kartano Oy,09.02.2023,
2199747-9,30029429,Lapland Hotel Sirkantähti,Levintie 1630,99130,SIRKKA,Kittilä,Lapland Hotels Lappi Oy,05.04.2018,
3412619-7,30884006,Sörnäisen Padel PADEL TERASSI,Sörnäisten rantapromenadi 4,540,HELSINKI,Helsinki,Sörnäisen Padel Oy,01.04.2024,
